ID,time,gFx,gFy,gFz,TgF
1527,15.72284,-0.0077,0.8683,0.0172,0.87
1528,15.7378,-0.0441,0.8888,0.0076,0.89
1529,15.73811,-0.0441,0.8888,0.0076,0.89
1530,15.75334,-0.2669,0.9311,-0.0412,0.97
1531,15.76711,-0.4183,0.8925,-0.1463,1.0
1532,15.77859,-0.5002,0.8927,-0.1661,1.04
1533,15.77916,-0.5002,0.8927,-0.1661,1.04
1534,15.78914,-0.5329,0.9098,-0.139,1.06
1535,15.80073,-0.5241,0.9128,-0.0505,1.05
1536,15.81192,-0.4276,0.8866,0.2605,1.02
1537,15.82281,-0.3653,0.8732,0.4796,1.06
1538,15.83545,-0.2425,0.839,0.5451,1.03
1539,15.84645,-0.1985,0.8092,0.4351,0.94
1540,15.8568,-0.2305,0.8387,0.236,0.9
1541,15.87164,-0.249,0.9154,-0.0346,0.95
1542,15.89195,-0.4166,0.9504,-0.3781,1.1
1543,15.89217,-0.4166,0.9504,-0.3781,1.1
1544,15.9003,-0.4826,0.9811,-0.404,1.17
1545,15.91064,-0.5293,0.9853,-0.3449,1.17
1546,15.92379,-0.4863,0.9101,-0.105,1.04
1547,15.9244,-0.4863,0.9101,-0.105,1.04
1548,15.93445,-0.4367,0.8461,0.0814,0.96
1549,15.94532,-0.393,0.827,0.1764,0.93
1550,15.95685,-0.3392,0.8561,0.0914,0.93
1551,15.96844,-0.1809,0.8986,-0.1113,0.92
1552,15.97933,-0.0612,0.9833,-0.2208,1.01
1553,15.99068,-0.0463,1.1351,-0.2059,1.15
1554,16.00164,-0.092,1.1617,-0.1365,1.17
1555,16.01659,-0.1875,1.0982,0.0364,1.11
1556,16.01684,-0.1875,1.0982,0.0364,1.11
1557,16.03046,-0.3062,1.0251,0.1821,1.09
1558,16.04399,-0.3775,0.9428,0.142,1.03
1559,16.05866,-0.4899,0.9245,0.0477,1.05
1560,16.05988,-0.5131,0.9284,0.0286,1.06
1561,16.07894,-0.5017,0.9147,-0.0515,1.04
1562,16.07926,-0.5017,0.9147,-0.0515,1.04
1563,16.09009,-0.4301,0.9081,-0.0407,1.01
1564,16.10148,-0.3959,0.9049,-0.0481,0.99
1565,16.11243,-0.4115,0.9208,-0.0403,1.01
1566,16.12351,-0.432,0.9137,0.0125,1.01
1567,16.13539,-0.4589,0.89,-0.0647,1.0
1568,16.14624,-0.5351,0.8974,-0.115,1.05
1569,16.16157,-0.5688,0.9403,-0.1592,1.11
1570,16.17694,-0.4457,1.0586,-0.0686,1.15
1571,16.17711,-0.4457,1.0586,-0.0686,1.15
1572,16.18942,-0.2483,1.1199,-0.0219,1.15
1573,16.20121,-0.0096,1.1627,-0.0769,1.17
1574,16.21221,0.1382,1.2213,-0.148,1.24
1575,16.21258,0.1382,1.2213,-0.148,1.24
1576,16.22415,0.3018,1.2411,-0.0549,1.28
1577,16.23587,0.4083,1.2159,-0.0681,1.28
1578,16.24645,0.4057,1.1744,-0.1446,1.25
1579,16.2583,0.2007,1.1353,-0.2369,1.18
1580,16.26851,0.0739,1.1131,-0.3034,1.16
1581,16.27985,-0.0414,1.0745,-0.3574,1.13
1582,16.2942,-0.1027,0.9665,-0.3808,1.04
1583,16.31102,-0.1389,0.8553,-0.3024,0.92
1584,16.31141,-0.1379,0.8409,-0.299,0.9
1585,16.32337,-0.1027,0.7755,-0.2882,0.83
1586,16.33382,-0.0417,0.6829,-0.277,0.74
1587,16.34554,0.026,0.5995,-0.2382,0.65
1588,16.35732,0.1035,0.4689,-0.1377,0.5
1589,16.36942,0.1362,0.3565,-0.0664,0.39
1590,16.36988,0.1362,0.3565,-0.0664,0.39
1591,16.37997,0.1198,0.2908,-0.0393,0.32
1592,16.3908,0.1154,0.2368,0.0545,0.27
1593,16.4023,0.1992,0.1598,0.1303,0.29
1594,16.41442,0.3231,0.0611,0.1461,0.36
1595,16.42428,0.4499,-0.042,0.0496,0.45
1596,16.4389,0.5574,-0.1866,-0.082,0.59
1597,16.45482,0.6688,-0.3283,-0.0767,0.75
1598,16.45505,0.6688,-0.3283,-0.0767,0.75
1599,16.46733,0.7179,-0.4169,-0.0925,0.84
1600,16.4791,0.7999,-0.4624,-0.1158,0.93
1601,16.48944,0.8053,-0.4905,-0.0891,0.95
1602,16.50033,0.819,-0.4147,0.054,0.92
1603,16.50049,0.819,-0.4147,0.054,0.92
1604,16.51206,1.239,-0.2684,0.3973,1.33
1605,16.52456,2.0967,-0.1338,0.665,2.2
1606,16.53521,2.6493,-0.0356,0.4434,2.69
1607,16.547,2.4037,0.4759,-0.2059,2.46
1608,16.55895,2.3676,0.8952,-0.6705,2.62
1609,16.57309,2.79,0.9807,-1.131,3.17
1610,16.57338,2.79,0.9807,-1.131,3.17
1611,16.58813,2.8808,1.6598,-1.1711,3.53
1612,16.60229,2.4812,2.5749,-0.8929,3.69
1613,16.61251,2.8384,3.8191,-0.7819,4.82
1614,16.62417,3.0831,5.4598,-0.7099,6.31
1615,16.62448,3.0831,5.4598,-0.7099,6.31
1616,16.63509,2.6478,7.0934,0.065,7.57
1617,16.647,1.5536,7.9966,1.2775,8.25
1618,16.65814,2.2432,7.9966,0.7525,8.34
1619,16.66845,2.8828,7.9966,-1.1606,8.58
1620,16.67993,3.3272,7.9966,-4.5702,9.79
1621,16.69158,3.5505,7.9966,-3.061,9.27
1622,16.70237,4.0234,7.9966,1.5794,9.09
1623,16.71714,4.0408,7.9966,7.0245,11.38
1624,16.71743,4.0408,7.9966,7.0245,11.38
1625,16.73504,7.3246,7.7765,7.9766,13.33
1626,16.74583,8.0074,6.683,7.9766,13.13
1627,16.75838,8.0074,5.569,7.9766,12.6
1628,16.75876,8.0074,5.569,7.9766,12.6
1629,16.76952,8.0077,4.8146,7.9766,12.29
1630,16.78038,8.0074,4.1199,7.9766,12.03
1631,16.79156,8.0074,2.9517,7.9766,11.68
1632,16.80306,8.0077,2.2341,7.4427,11.16
1633,16.81748,8.0077,-0.9178,2.9169,8.57
1634,16.83366,7.9869,-2.9506,-0.1746,8.52
1635,16.83396,7.9869,-2.9506,-0.1746,8.52
1636,16.84645,5.5828,-2.2128,1.4121,6.17
1637,16.85918,6.5453,-3.2872,2.1919,7.65
1638,16.87063,6.7368,-2.9466,2.6783,7.83
1639,16.88261,7.1502,-3.1304,1.4025,7.93
1640,16.88433,7.0549,-3.2295,1.0527,7.83
1641,16.90316,4.0408,-4.5719,0.26,6.11
1642,16.90365,4.0408,-4.5719,0.26,6.11
1643,16.91436,2.7433,-4.9303,0.8182,5.7
1644,16.92948,1.4437,-4.86,1.3495,5.25
1645,16.94569,1.482,-4.0176,0.8741,4.37
1646,16.94589,1.482,-4.0176,0.8741,4.37
1647,16.95814,2.3288,-3.2598,0.5776,4.05
1648,16.9677,2.8884,-2.4991,0.1542,3.82
1649,16.98038,3.5067,-1.4239,-0.5652,3.83
1650,16.99168,3.4628,-0.3586,-1.4325,3.76
1651,17.00178,2.6517,0.7212,-1.8021,3.29
1652,17.01421,1.5096,2.6262,-1.1125,3.23
1653,17.0278,2.7275,4.1274,0.3638,4.96
1654,17.02817,2.7275,4.1274,0.3638,4.96
1655,17.05109,3.0243,4.2056,-0.5814,5.21
1656,17.05126,3.0243,4.2056,-0.5814,5.21
1657,17.05838,2.0119,3.7822,-1.2891,4.47
1658,17.06804,0.8156,2.989,-1.8554,3.61
1659,17.08088,-0.2789,2.2742,-1.8503,2.95
1660,17.09207,-0.5666,1.7263,-1.2488,2.2
1661,17.1023,-0.4071,1.1421,-0.7113,1.41
1662,17.11502,-0.6986,0.3262,0.0699,0.77
1663,17.12578,-1.2734,-0.1648,0.3929,1.34
1664,17.13705,-1.8885,-0.339,0.4591,1.97
1665,17.14864,-2.0537,-0.214,0.3311,2.09
1666,17.14921,-2.0537,-0.214,0.3311,2.09
1667,17.15883,-1.8275,-0.0769,-0.0029,1.83
1668,17.17363,-1.2636,0.091,-1.0162,1.62
1669,17.19447,-1.142,0.527,-2.4713,2.77
1670,17.19485,-1.142,0.527,-2.4713,2.77
1671,17.20268,-1.0596,0.6677,-2.7214,3.0
1672,17.21272,-0.8808,0.9023,-2.5897,2.88
1673,17.22648,-0.6077,1.2069,-1.7819,2.24
1674,17.23721,-0.189,1.3811,-0.8264,1.62
1675,17.2491,0.1198,1.5816,0.0167,1.59
1676,17.25929,0.3018,1.6315,0.4241,1.71
1677,17.27386,0.4824,1.5572,0.6443,1.75
1678,17.2744,0.4718,1.5301,0.6596,1.73
1679,17.29179,-0.0419,1.1805,0.6274,1.34
1680,17.2921,-0.0419,1.1805,0.6274,1.34
1681,17.30176,-0.3717,0.9753,0.4249,1.13
1682,17.31298,-0.5752,0.7127,-0.0559,0.92
1683,17.32561,-0.6209,0.5187,-0.4238,0.91
1684,17.33719,-0.572,0.4708,-0.4986,0.89
1685,17.34763,-0.4074,0.4496,-0.4263,0.74
1686,17.35895,-0.2901,0.333,-0.319,0.54
1687,17.36975,-0.4692,0.3025,-0.1754,0.59
1688,17.38188,-0.9006,0.3052,0.004,0.95
1689,17.3962,-1.0313,0.2935,0.2009,1.09
1690,17.3965,-1.0313,0.2935,0.2009,1.09
1691,17.41159,-0.658,0.3807,0.3658,0.84
1692,17.4251,-0.242,0.3865,0.1686,0.49
1693,17.43739,-0.1037,0.4359,0.036,0.45
1694,17.43814,-0.1037,0.4359,0.036,0.45
1695,17.45177,-0.3702,0.2668,-0.1546,0.48
1696,17.46081,-0.7073,0.2485,-0.2692,0.8
1697,17.47053,-1.0733,0.2346,-0.3666,1.16
1698,17.48154,-1.2719,0.2192,-0.5318,1.4
1699,17.49266,-1.6042,0.1405,-1.1074,1.95
1700,17.51038,-3.4295,0.366,-2.6513,4.35
1701,17.51157,-3.8497,0.3753,-2.8985,4.83
1702,17.52663,-6.2319,0.4339,-4.1684,7.51
1703,17.54132,-6.1129,0.5421,-3.0478,6.85
1704,17.54146,-6.1129,0.5421,-3.0478,6.85
1705,17.55895,-4.5323,0.3716,-1.5979,4.82
1706,17.57021,-3.795,-0.2904,-1.7435,4.19
1707,17.58088,-4.0569,-0.9884,-2.6906,4.97
1708,17.58123,-4.0569,-0.9884,-2.6906,4.97
1709,17.5929,-4.6916,-1.6343,-3.4665,6.06
1710,17.6041,-3.2285,-2.3185,-1.83,4.38
1711,17.615,0.3426,-3.6903,0.1755,3.71
1712,17.6268,4.5023,-5.5469,1.1795,7.24
1713,17.64145,7.7687,-3.6119,4.3312,9.6
1714,17.66688,8.0074,2.5962,1.5225,8.55
1715,17.66735,8.0074,3.5365,-0.7512,8.79
1716,17.66761,8.0074,3.5365,-0.7512,8.79
1717,17.68154,8.0074,0.0338,-7.4822,10.96
1718,17.6932,2.5792,-8.0082,1.0803,8.48
1719,17.70419,-5.4594,-5.9165,7.9766,11.33
1720,17.7146,-1.3286,-4.2634,7.3431,8.59
1721,17.71555,-0.3062,-3.9011,6.0745,7.23
1722,17.72656,2.2972,-2.2939,-1.5256,3.59
1723,17.73799,3.9384,-0.3639,-8.0283,8.95
1724,17.74831,3.5314,-0.469,-6.8693,7.74
1725,17.75974,0.9448,-0.766,-2.3203,2.62
1726,17.77108,-1.2235,-0.5948,-1.2468,1.85
1727,17.78583,-3.7273,0.6501,-1.3968,4.03
1728,17.80773,-3.752,1.8992,0.0496,4.21
1729,17.80816,-3.6873,2.0013,0.2289,4.2
1730,17.81417,-3.453,2.1271,0.5096,4.09
1731,17.82547,-2.863,1.6434,-0.1194,3.3
1732,17.83891,-2.9822,1.1062,-1.5498,3.54
1733,17.83982,-2.9664,1.0273,-1.7682,3.6
1734,17.84961,-2.4265,0.7684,-2.3259,3.45
1735,17.86017,-1.4415,0.5434,-2.4967,2.93
1736,17.87136,-0.5276,0.4283,-2.238,2.34
1737,17.8819,-0.0739,0.4757,-1.6941,1.76
1738,17.89743,0.455,0.2561,-0.6082,0.8
1739,17.91707,0.1785,-0.1047,-0.1221,0.24
1740,17.91733,0.1462,-0.1878,-0.1429,0.28
1741,17.92516,-0.0255,-0.4321,-0.1495,0.46
1742,17.93808,-0.4961,-0.6512,0.2329,0.85
1743,17.94888,-0.615,-0.7028,0.5321,1.07
1744,17.96005,-0.317,-0.8061,0.5395,1.02
1745,17.97132,-0.0793,-0.7998,0.2585,0.84
1746,17.98294,-0.0153,-0.683,-0.032,0.68
1747,17.99364,0.0392,-0.5584,-0.0811,0.57
1748,17.9944,0.0473,-0.5269,-0.0737,0.53
1749,18.00912,0.1262,-0.2113,0.1148,0.27
1750,18.02606,0.6202,0.162,0.4967,0.81
1751,18.02627,0.6202,0.162,0.4967,0.81
1752,18.0375,1.0096,0.315,0.6426,1.24
1753,18.04729,1.1837,0.454,0.526,1.37
1754,18.0604,1.0814,0.5414,0.1622,1.22
1755,18.07165,0.9065,0.6052,0.0279,1.09
1756,18.08274,0.819,0.6624,0.1249,1.06
1757,18.09406,1.0457,0.7684,0.482,1.38
1758,18.10555,1.4148,0.8527,0.9022,1.88
1759,18.11678,1.7459,0.9719,1.213,2.34
1760,18.12904,1.8751,1.0303,1.0732,2.39
1761,18.12949,1.8751,1.0303,1.0732,2.39
1762,18.13963,1.6662,0.9203,0.5908,1.99
1763,18.1542,1.0648,0.804,0.5101,1.43
1764,18.17902,1.0965,0.5009,2.0644,2.39
1765,18.17919,1.0965,0.5009,2.0644,2.39
1766,18.18136,1.1398,0.4794,2.2136,2.54
1767,18.19384,1.0904,0.4503,2.3976,2.67
1768,18.20503,0.4792,0.6128,1.7072,1.88
1769,18.21666,-0.209,0.8392,0.7679,1.16
1770,18.22713,-0.9888,1.0537,0.1183,1.45
1771,18.23895,-2.5437,1.8777,0.8558,3.28
1772,18.25034,-3.5302,3.5033,3.0642,5.84
1773,18.26191,-2.874,5.872,4.2154,7.78
1774,18.27316,-1.7825,7.9966,3.2059,8.8
1775,18.28581,-0.5796,7.9966,2.9441,8.54
1776,18.28612,-0.5796,7.9966,2.9441,8.54
1777,18.30079,-0.7562,7.9966,6.5711,10.38
1778,18.31507,-1.5922,7.9966,7.9766,11.41
1779,18.3154,-1.4302,7.9966,7.9766,11.38
1780,18.3279,0.2608,5.998,7.9766,9.98
1781,18.33966,2.7138,3.7644,7.9766,9.23
1782,18.3497,3.8759,3.2656,7.9766,9.45
1783,18.36049,5.1878,3.5186,7.9766,10.14
1784,18.37178,6.4881,4.1819,7.9766,11.1
1785,18.3828,7.67,5.5717,7.9766,12.39
1786,18.39452,8.0074,6.3659,7.9766,12.97
1787,18.40562,8.0077,6.0122,7.9766,12.8
1788,18.42067,8.0074,2.8874,7.9766,11.67
1789,18.42107,8.0074,2.8874,7.9766,11.67
1790,18.44007,8.0074,-2.4957,7.2615,11.09
1791,18.44026,8.0074,-2.4957,7.2615,11.09
1792,18.44873,8.0074,-3.3659,5.9057,10.5
1793,18.45975,8.0074,-4.4925,5.0103,10.46
1794,18.47191,6.729,-4.8211,4.8601,9.6
1795,18.48253,6.6174,-5.0175,4.7257,9.55
1796,18.4949,6.6181,-5.5525,2.2092,8.92
1797,18.50993,6.0052,-5.5682,-2.2782,8.5
1798,18.52827,4.4834,-5.0307,-3.3783,7.54
1799,18.52857,4.4834,-5.0307,-3.3783,7.54
1800,18.53901,4.0117,-4.6386,-3.1138,6.88
1801,18.54816,3.6929,-4.0257,-2.6137,6.06
1802,18.55957,4.1246,-3.1496,-2.044,5.58
1803,18.5713,4.2782,-1.7005,-0.1006,4.6
1804,18.58302,4.1698,-0.1028,3.4258,5.4
1805,18.58333,4.1698,-0.1028,3.4258,5.4
1806,18.59482,3.3531,0.8341,5.7632,6.72
1807,18.60566,1.0765,1.9227,6.2997,6.67
1808,18.61744,-0.3622,2.4196,4.5943,5.21
1809,18.62959,0.1108,2.7201,2.9863,4.04
1810,18.63898,0.6285,3.1608,2.2554,3.93
1811,18.65401,-0.3556,3.4634,1.8743,3.95
1812,18.65434,-0.3556,3.4634,1.8743,3.95
1813,18.67535,-1.9476,3.4835,1.0493,4.13
1814,18.67553,-1.9476,3.4835,1.0493,4.13
1815,18.69285,-2.6769,3.3938,1.081,4.46
1816,18.70564,-2.9021,3.4031,1.5213,4.72
1817,18.70656,-2.8787,3.4019,1.5865,4.73
1818,18.7172,-2.5762,3.3914,1.6945,4.58
1819,18.72974,-1.3445,3.1182,0.9147,3.52
1820,18.7392,-0.1276,2.69,-0.3857,2.72
1821,18.75075,0.325,2.3358,-1.9174,3.04
1822,18.76132,0.2205,2.1631,-2.3596,3.21
1823,18.77313,0.168,1.6649,-1.6553,2.35
1824,18.78371,-0.0092,1.3889,-0.7866,1.6
1825,18.79881,-0.4784,1.0178,0.2905,1.16
1826,18.79934,-0.55,0.9653,0.4156,1.19
1827,18.8161,-0.4535,0.7483,0.6543,1.09
1828,18.82709,0.0639,0.6472,0.1779,0.67
1829,18.83889,0.4631,0.5798,-0.3371,0.81
1830,18.83924,0.4631,0.5798,-0.3371,0.81
1831,18.84996,0.4611,0.5632,-0.597,0.94
1832,18.86105,0.4284,0.4862,-0.5017,0.82
1833,18.87244,0.1487,0.3157,-0.0874,0.36
1834,18.88371,-0.3282,0.2209,0.377,0.55
1835,18.89437,-0.6336,0.1471,0.6926,0.95
1836,18.90694,-0.8378,0.142,1.0884,1.38
1837,18.9177,-0.8283,0.3105,1.188,1.48
1838,18.93203,-0.5046,0.5661,0.8597,1.15
1839,18.9326,-0.4306,0.6113,0.7723,1.07
1840,18.95124,-0.0974,0.9592,-0.1558,0.98
1841,18.95978,-0.1787,1.2426,-0.823,1.5
1842,18.97122,-0.3426,1.6674,-1.4547,2.24
1843,18.98416,-0.392,1.8767,-1.6113,2.5
1844,18.98456,-0.392,1.8767,-1.6113,2.5
1845,18.99582,-0.3429,1.8831,-1.1264,2.22
1846,19.00664,-0.2466,1.8423,-0.3657,1.89
1847,19.01742,-0.1467,1.7776,0.0504,1.78
1848,19.02792,-0.0812,1.6618,0.228,1.68
1849,19.04117,-0.1719,1.5526,0.1674,1.57
1850,19.05156,-0.3915,1.5247,-0.0193,1.57
1851,19.06198,-0.5815,1.4316,-0.3144,1.58
1852,19.07719,-0.6326,1.3136,-0.5406,1.56
1853,19.07747,-0.6326,1.3136,-0.5406,1.56
1854,19.09549,-0.5315,1.1131,-0.5445,1.35
1855,19.09568,-0.5315,1.1131,-0.5445,1.35
1856,19.11908,-0.4816,0.8783,0.0142,1.0
1857,19.11972,-0.4816,0.8783,0.0142,1.0
1858,19.131,-0.4907,0.7161,-0.029,0.87
1859,19.13954,-0.5495,0.6641,-0.0676,0.86
1860,19.15108,-0.6541,0.6101,-0.1289,0.9
1861,19.16221,-0.6621,0.5106,-0.2506,0.87
1862,19.17325,-0.6514,0.3797,-0.4121,0.86
1863,19.18524,-0.679,0.3164,-0.5702,0.94
1864,19.20072,-0.6612,0.3374,-0.5587,0.93
1865,19.20106,-0.6612,0.3374,-0.5587,0.93
1866,19.2178,-0.5588,0.2632,-0.3456,0.71
1867,19.22791,-0.5217,0.2468,-0.2364,0.62
1868,19.23928,-0.5615,0.2155,-0.2188,0.64
1869,19.23958,-0.5615,0.2155,-0.2188,0.64
1870,19.25064,-0.5136,0.2168,-0.3188,0.64
1871,19.26231,-0.4572,0.2251,-0.4197,0.66
1872,19.27352,-0.4487,0.2426,-0.4968,0.71
1873,19.28453,-0.5315,0.3462,-0.4267,0.76
1874,19.29557,-0.5662,0.4114,-0.4299,0.82
1875,19.30684,-0.6143,0.4889,-0.2718,0.83
1876,19.31824,-0.6441,0.6496,-0.147,0.93
1877,19.33335,-0.4848,0.8524,0.0675,0.98
1878,19.33368,-0.4848,0.8524,0.0675,0.98
1879,19.34958,-0.156,1.0268,0.2162,1.06
1880,19.36062,0.1164,1.1888,0.1603,1.21
1881,19.37249,0.2698,1.3251,-0.0393,1.35
1882,19.38427,0.2903,1.4412,-0.2626,1.49
1883,19.38459,0.2903,1.4412,-0.2626,1.49
1884,19.39458,0.2417,1.48,-0.4331,1.56
1885,19.40727,0.133,1.5166,-0.6114,1.64
1886,19.41851,0.1206,1.4788,-0.5704,1.59
1887,19.4293,0.1125,1.3942,-0.511,1.49
1888,19.43962,0.0189,1.3195,-0.4695,1.4
1889,19.45139,-0.166,1.2611,-0.3847,1.33
1890,19.46234,-0.3069,1.2127,-0.2308,1.27
1891,19.47626,-0.3392,1.1175,-0.0222,1.17
1892,19.49576,-0.2578,0.9792,0.0413,1.01
1893,19.49593,-0.2578,0.9792,0.0413,1.01
1894,19.50544,-0.2816,0.9154,-0.0586,0.96
1895,19.51775,-0.3653,0.9047,-0.2489,1.01
1896,19.51814,-0.3653,0.9047,-0.2489,1.01
1897,19.52936,-0.4105,0.8605,-0.4133,1.04
1898,19.54061,-0.41,0.7952,-0.4739,1.01
1899,19.55161,-0.4098,0.7823,-0.4145,0.98
1900,19.57215,-0.3206,0.7,-0.1961,0.79
1901,19.57258,-0.3206,0.7,-0.1961,0.79
1902,19.58418,-0.4003,0.6956,-0.1727,0.82
1903,19.59408,-0.4794,0.7615,-0.2362,0.93
1904,19.60744,-0.4288,0.7393,-0.4829,0.98
1905,19.62612,-0.2921,0.7398,-0.8555,1.17
1906,19.62628,-0.2921,0.7398,-0.8555,1.17
1907,19.63987,-0.2637,0.7046,-0.9857,1.24
1908,19.65166,-0.2625,0.635,-0.9229,1.15
1909,19.66189,-0.2288,0.5681,-0.7135,0.94
1910,19.66266,-0.2237,0.5576,-0.65,0.89
1911,19.67307,-0.2288,0.5377,-0.3874,0.7
1912,19.68523,-0.3307,0.5749,-0.1182,0.67
1913,19.69726,-0.3307,0.6663,0.0303,0.74
1914,19.70829,-0.2048,0.6951,0.012,0.72
1915,19.72423,-0.0456,0.633,-0.1539,0.65
1916,19.74511,-0.0883,0.6399,-0.6034,0.88
1917,19.74534,-0.0883,0.6399,-0.6034,0.88
1918,19.74552,-0.0883,0.6399,-0.6034,0.88
1919,19.7614,0.0282,0.6462,-1.0206,1.21
1920,19.77339,0.1232,0.7481,-1.006,1.26
1921,19.78647,0.1687,0.9059,-0.7101,1.16
1922,19.78688,0.1687,0.9059,-0.7101,1.16
1923,19.7974,-0.0382,0.9975,-0.4087,1.08
1924,19.80838,-0.3177,1.1356,-0.1175,1.18
1925,19.81841,-0.3517,1.16,-0.1141,1.22
1926,19.83416,0.0412,1.0803,-0.3889,1.15
1927,19.85354,0.3392,1.0952,-0.9503,1.49
1928,19.85386,0.3392,1.0952,-0.9503,1.49
1929,19.86216,0.3092,1.0913,-1.1989,1.65
1930,19.87265,0.1743,1.0733,-1.3106,1.7
1931,19.88829,-0.0727,1.0408,-1.0949,1.51
1932,19.89739,-0.1403,0.9904,-0.8079,1.29
1933,19.90782,-0.1719,0.9506,-0.4158,1.05
1934,19.91978,-0.2576,0.9523,-0.2951,1.03
1935,19.93457,-0.4328,0.9719,-0.417,1.14
1936,19.93506,-0.4328,0.9719,-0.417,1.14
1937,19.95236,-0.6846,0.932,-0.5306,1.27
1938,19.95264,-0.6846,0.932,-0.5306,1.27
1939,19.96188,-0.7132,0.9184,-0.4978,1.26
1940,19.97299,-0.71,0.8263,-0.4043,1.16
1941,19.98515,-0.6783,0.7415,-0.3727,1.07
1942,19.99728,-0.6404,0.6179,-0.3581,0.96
1943,20.00743,-0.6226,0.5734,-0.3124,0.9
1944,20.01937,-0.5557,0.4569,-0.3459,0.8
1945,20.03044,-0.5916,0.2766,-0.2592,0.7
1946,20.04188,-0.9033,0.0125,0.032,0.9
1947,20.05345,-1.6154,-0.928,-0.6779,1.98
1948,20.06696,-3.464,-2.4058,-4.3379,6.05
1949,20.06728,-3.464,-2.4058,-4.3379,6.05
1950,20.08247,-6.6674,-1.6682,-7.5313,10.2
1951,20.08452,-7.149,-1.3436,-7.4109,10.38
1952,20.09508,-7.4116,-0.5587,-5.4214,9.2
1953,20.10638,-4.7966,-1.144,-2.1559,5.38
1954,20.11985,-3.6589,-1.4413,-1.0663,4.07
1955,20.13002,-3.6946,-1.7928,-2.5604,4.84
1956,20.14139,-2.3236,-2.3215,-3.9954,5.17
1957,20.15277,1.6836,-3.5965,-3.1326,5.06
1958,20.16382,3.7921,-4.4693,-1.7655,6.12
1959,20.1756,5.8176,-4.1144,0.902,7.18
1960,20.18704,8.0074,-0.8503,5.0575,9.51
1961,20.22482,8.0074,-0.691,-4.0531,9.0
1962,20.22518,7.7069,-2.8887,-3.8083,9.07
1963,20.22615,7.7069,-2.8887,-3.8083,9.07
1964,20.22641,5.0358,-4.7679,-2.5849,7.4
1965,20.23025,1.8771,-5.9769,-0.4236,6.28
1966,20.24425,-4.8792,-3.5561,7.9766,10.0
1967,20.25094,-1.0413,-2.8772,7.9766,8.54
1968,20.26226,2.1895,-1.9853,3.7475,4.77
1969,20.27352,3.7212,0.0035,-6.4775,7.47
1970,20.2868,3.1772,0.9113,-7.256,7.97
1971,20.29696,1.6562,0.4491,-3.9781,4.33
1972,20.3085,-1.27,-0.3898,-2.663,2.98
1973,20.32011,-1.9528,-0.2467,-3.6287,4.13
1974,20.32067,-1.9528,-0.2467,-3.6287,4.13
1975,20.33172,-1.2924,-0.1314,-3.8022,4.02
1976,20.34626,-0.7875,0.2825,-3.3563,3.46
1977,20.36447,-0.8395,0.3958,-2.7331,2.89
1978,20.36473,-0.8395,0.3958,-2.7331,2.89
1979,20.37346,-0.6964,0.2043,-2.5646,2.67
1980,20.38538,-0.6773,-0.1394,-2.4519,2.55
1981,20.39876,-1.2673,-0.7538,-2.1881,2.64
1982,20.40857,-1.9393,-0.9275,-1.8036,2.81
1983,20.41928,-2.4389,-0.984,-0.9886,2.81
1984,20.43095,-2.4507,-0.9742,-0.0173,2.64
1985,20.44222,-1.8709,-0.8924,0.1632,2.08
1986,20.45283,-1.1857,-0.9954,-0.3063,1.58
1987,20.45371,-1.0423,-1.025,-0.4944,1.54
1988,20.46924,-0.6905,-0.8994,-1.113,1.59
1989,20.48879,-0.4303,-0.97,-0.5242,1.18
1990,20.48906,-0.4303,-0.97,-0.5242,1.18
1991,20.49655,-0.4494,-1.0091,-0.2166,1.13
1992,20.50702,-0.5608,-0.9248,0.163,1.09
1993,20.52041,-0.5285,-0.7404,0.4217,1.0
1994,20.53024,-0.261,-0.5953,0.5197,0.83
1995,20.54198,0.242,-0.338,0.5692,0.7
1996,20.55333,0.7039,-0.1836,0.2409,0.77
1997,20.56882,0.9099,-0.0329,-0.2284,0.94
1998,20.56913,0.9099,-0.0329,-0.2284,0.94
1999,20.58864,1.1884,-0.117,-0.5276,1.31
2000,20.59914,0.925,-0.0722,-0.6635,1.14
2001,20.60079,0.8791,-0.0757,-0.7087,1.13
2002,20.6069,0.8581,-0.1196,-0.7758,1.16
2003,20.61851,0.9209,-0.1954,-0.6725,1.16
2004,20.63038,1.1752,-0.191,-0.371,1.25
2005,20.64161,1.7275,-0.212,-0.3063,1.77
2006,20.65263,2.4485,0.0189,-0.3515,2.47
2007,20.66471,3.176,0.4298,-0.7592,3.29
2008,20.6751,3.6616,0.8697,-1.7188,4.14
2009,20.68701,3.8949,1.3977,-2.4749,4.82
2010,20.7019,4.0229,1.4524,-2.3716,4.89
2011,20.70229,4.0229,1.4524,-2.3716,4.89
2012,20.72692,3.0692,1.8447,0.3594,3.6
2013,20.7271,3.0692,1.8447,0.3594,3.6
2014,20.74157,2.381,1.8943,-0.2748,3.06
2015,20.74266,2.381,1.8943,-0.2748,3.06
2016,20.75245,1.3074,1.8511,-3.7091,4.35
2017,20.76406,1.8328,2.2657,-6.8906,7.48
2018,20.77498,4.0163,3.8106,-7.7857,9.55
2019,20.7863,4.3708,5.8937,-5.4255,9.13
2020,20.79888,1.3254,7.9966,1.0398,8.17
2021,20.81284,1.107,7.9966,5.1857,9.59
2022,20.81324,1.107,7.9966,5.1857,9.59
2023,20.83736,5.8007,7.9966,1.6297,10.01
