ID,time,gFx,gFy,gFz,TgF
8768,90.33188,0.1186,1.1592,0.6064,1.31
8769,90.34234,0.0588,1.1834,0.5485,1.31
8770,90.3538,0.0434,1.2057,0.4439,1.29
8771,90.36517,0.1103,1.2237,0.2839,1.26
8772,90.37644,0.2324,1.2242,0.2299,1.27
8773,90.38806,0.3783,1.1536,0.1288,1.22
8774,90.39902,0.3272,1.0786,0.0736,1.13
8775,90.39984,0.293,1.0642,0.0765,1.11
8776,90.41009,0.1252,1.0508,0.1474,1.07
8777,90.42432,-0.1049,1.0427,0.3342,1.1
8778,90.43934,-0.2212,0.976,0.4354,1.09
8779,90.44216,-0.2344,0.9714,0.4422,1.09
8780,90.45496,-0.3145,0.9306,0.4024,1.06
8781,90.46513,-0.3451,0.8661,0.3176,0.98
8782,90.4758,-0.357,0.7989,0.1862,0.89
8783,90.48775,-0.3336,0.8045,-0.0237,0.87
8784,90.49863,-0.2332,0.839,-0.1302,0.88
8785,90.51176,-0.0407,0.8461,-0.4516,0.96
8786,90.52129,0.0588,0.8553,-0.6222,1.06
8787,90.53568,0.0583,0.9401,-0.6339,1.14
8788,90.53596,0.0583,0.9401,-0.6339,1.14
8789,90.55262,-0.2789,1.0122,-0.4463,1.14
8790,90.56477,-0.5424,1.0166,-0.222,1.17
8791,90.56504,-0.5424,1.0166,-0.222,1.17
8792,90.57505,-0.6512,1.0259,-0.0095,1.22
8793,90.58699,-0.6614,1.0134,0.2128,1.23
8794,90.59851,-0.4985,0.9531,0.335,1.13
8795,90.61033,-0.3898,0.9023,0.2802,1.02
8796,90.62128,-0.3443,0.911,0.0482,0.98
8797,90.63574,-0.3177,0.9128,-0.3029,1.01
8798,90.65323,-0.3475,0.9895,-0.577,1.2
8799,90.65358,-0.3475,0.9895,-0.577,1.2
8800,90.66412,-0.3553,0.9916,-0.5977,1.21
8801,90.67496,-0.3805,0.9487,-0.5145,1.14
8802,90.68809,-0.4367,0.8788,-0.361,1.05
8803,90.68862,-0.4367,0.8788,-0.361,1.05
8804,90.69906,-0.3854,0.7974,-0.2416,0.92
8805,90.71022,-0.2691,0.6731,-0.0816,0.73
8806,90.72122,-0.2017,0.5798,0.0167,0.61
8807,90.73219,-0.1855,0.4713,0.0658,0.51
8808,90.74353,-0.3939,0.3421,0.0465,0.52
8809,90.75476,-0.521,0.3792,0.1305,0.66
8810,90.7705,-0.3661,0.4376,0.2663,0.63
8811,90.77092,-0.3661,0.4376,0.2663,0.63
8812,90.78624,-0.2381,0.325,-0.1539,0.43
8813,90.79774,-0.3482,0.5241,-0.4824,0.79
8814,90.80876,-0.3336,0.6755,-0.7968,1.1
8815,90.82178,-0.1667,0.8045,-1.0499,1.33
8816,90.82253,-0.1401,0.8341,-1.0724,1.37
8817,90.8326,-0.0649,0.9477,-1.016,1.39
8818,90.84378,0.0991,1.0664,-0.6459,1.25
8819,90.85394,0.3617,1.2069,-0.2174,1.28
8820,90.86644,0.5295,1.3166,0.1039,1.42
8821,90.87733,0.3678,1.3146,-0.0158,1.37
8822,90.88847,-0.0319,1.4008,-0.3056,1.43
8823,90.90321,-0.3226,1.3772,-0.5897,1.53
8824,90.90372,-0.3226,1.3772,-0.5897,1.53
8825,90.92428,-0.4516,1.428,-0.3305,1.53
8826,90.92448,-0.4516,1.428,-0.3305,1.53
8827,90.94239,-0.0927,1.1641,-0.3588,1.22
8828,90.94266,-0.0927,1.1641,-0.3588,1.22
8829,90.95473,-0.2595,0.8267,-0.382,0.95
8830,90.96658,-0.7975,0.6746,0.2111,1.07
8831,90.97734,-1.0775,0.2041,1.0305,1.5
8832,90.98862,-1.3435,-0.4218,1.503,2.06
8833,91.00325,-1.9117,-3.5896,-1.9418,4.51
8834,91.02377,-7.6051,-3.8755,-8.0283,11.72
8835,91.024,-7.6051,-3.8755,-8.0283,11.72
8836,91.03191,-7.9903,-2.288,-8.0283,11.56
8837,91.04279,-7.9903,-1.3089,-5.6385,9.87
8838,91.05428,-6.4368,-1.3573,-0.0053,6.58
8839,91.06645,-4.9386,-1.8847,2.1144,5.69
8840,91.06736,-5.0385,-2.0371,1.7707,5.72
8841,91.0774,-5.3035,-2.621,-0.6258,5.95
8842,91.08838,-2.3576,-2.8045,-3.3087,4.94
8843,91.10049,4.8506,-3.1389,-6.9411,9.03
8844,91.11157,5.6419,-4.4918,-7.4407,10.36
8845,91.12231,4.868,-3.9949,1.9654,6.6
8846,91.13351,8.0077,-0.4057,7.9766,11.31
8847,91.14795,8.0077,4.6173,7.2466,11.75
8848,91.16924,5.7206,-7.566,-1.0199,9.54
8849,91.16952,5.7206,-7.566,-1.0199,9.54
8850,91.17647,-4.7111,-7.9379,6.1265,11.08
8851,91.18749,-6.9423,-4.4669,7.9766,11.48
8852,91.20078,3.2427,-3.2659,4.3165,6.31
8853,91.21088,5.9815,-1.8075,-5.7414,8.49
8854,91.2114,5.9815,-1.8075,-5.7414,8.49
8855,91.22119,4.7133,0.1061,-8.0283,9.31
8856,91.23308,2.6107,-0.426,-6.8845,7.38
8857,91.24497,-0.2862,-0.6664,-1.8911,2.03
8858,91.2594,-1.5726,0.3394,-2.3122,2.82
8859,91.27676,0.0062,1.2057,-3.0031,3.24
8860,91.27706,0.0062,1.2057,-3.0031,3.24
8861,91.28774,0.3116,1.1209,-2.9755,3.19
8862,91.2993,0.0974,0.3582,-3.0366,3.06
8863,91.3107,-0.873,-0.4912,-2.4182,2.62
8864,91.32058,-1.4688,-1.1699,-2.1889,2.88
8865,91.33269,-1.8655,-1.4916,-2.7969,3.68
8866,91.34452,-2.3649,-1.8945,-3.2483,4.44
8867,91.35582,-2.6769,-1.5945,-2.76,4.16
8868,91.35639,-2.6769,-1.5945,-2.76,4.16
8869,91.36723,-2.0569,-1.5512,-1.8092,3.15
8870,91.38211,-1.1647,-1.3927,-0.3518,1.85
8871,91.40032,-0.7594,-0.9449,0.6098,1.36
8872,91.40047,-0.7594,-0.9449,0.6098,1.36
8873,91.41102,-0.3648,-0.6529,0.8304,1.12
8874,91.42137,-0.0084,-0.392,0.623,0.74
8875,91.43363,0.3617,-0.1035,-0.3474,0.51
8876,91.44475,0.4834,-0.0454,-1.0585,1.16
8877,91.45543,0.4604,0.0272,-1.582,1.65
8878,91.46683,0.3512,-0.0429,-1.4491,1.49
8879,91.47808,0.2173,-0.1558,-1.0392,1.07
8880,91.47861,0.2173,-0.1558,-1.0392,1.07
8881,91.48975,-0.0214,-0.3634,-0.4715,0.6
8882,91.50168,-0.3991,-0.5823,-0.0447,0.71
8883,91.5141,-0.5974,-0.6996,0.5517,1.07
8884,91.52743,-0.3773,-0.8073,0.8104,1.2
8885,91.53234,-0.2163,-0.8215,0.7195,1.11
8886,91.54392,0.0509,-0.6991,0.4825,0.85
8887,91.55491,0.3165,-0.4411,0.3894,0.67
8888,91.5661,1.0811,-0.2994,0.258,1.15
8889,91.57778,2.0478,0.0215,-0.3566,2.08
8890,91.59061,3.0421,0.6714,-1.5329,3.47
8891,91.59169,3.2124,0.817,-1.7772,3.76
8892,91.60095,3.8302,1.169,-2.4295,4.68
8893,91.61176,3.8637,1.4465,-2.0945,4.63
8894,91.62265,3.3125,1.8411,-0.5535,3.83
8895,91.6342,3.0472,2.134,0.6587,3.78
8896,91.6453,3.0431,2.4792,0.7735,4.0
8897,91.66049,3.0895,2.8087,-2.2614,4.75
8898,91.67778,2.8349,3.3743,-4.5685,6.35
8899,91.678,2.8349,3.3743,-4.5685,6.35
8900,91.68786,2.9124,3.8018,-5.0088,6.93
8901,91.70287,2.9927,5.3741,-3.3695,7.01
8902,91.71175,2.0415,6.9791,-1.8639,7.51
8903,91.7228,0.2459,7.9966,-0.4702,8.01
8904,91.73454,-1.5814,7.9966,2.454,8.51
8905,91.73505,-1.5814,7.9966,2.454,8.51
8906,91.74628,0.2691,7.9966,4.8542,9.36
8907,91.75688,2.2638,7.9966,5.4239,9.92
8908,91.77192,7.598,7.9966,5.0206,12.12
8909,91.78875,8.0077,7.9966,2.8043,11.66
8910,91.78897,8.0077,7.9966,2.8043,11.66
8911,91.80034,8.0077,7.6876,4.8256,12.1
8912,91.811,8.0077,4.7248,7.9766,12.25
8913,91.8237,8.0077,3.6024,7.9766,11.86
8914,91.83366,8.0077,3.0594,7.9766,11.71
8915,91.84533,8.0077,2.2229,7.9766,11.52
8916,91.85627,8.0077,2.6055,7.9572,11.59
8917,91.86724,8.0077,1.4671,6.2806,10.28
8918,91.86844,8.0077,0.9015,5.1405,9.56
8919,91.87865,8.0077,-0.0082,0.3782,8.02
8920,91.89335,8.0077,-1.0423,0.8937,8.12
8921,91.91036,8.0077,-4.9831,4.9976,10.67
8922,91.91064,8.0077,-4.9831,4.9976,10.67
8923,91.92271,7.7494,-6.9294,4.5476,11.35
8924,91.93283,4.1524,-7.7309,4.8061,10.01
8925,91.94592,1.591,-7.9713,2.5568,8.52
8926,91.95658,0.1081,-6.7882,0.5018,6.81
8927,91.96852,1.5468,-5.6561,-0.6874,5.9
8928,91.97912,2.6764,-4.814,-1.7298,5.77
8929,91.99022,3.5578,-4.0372,-2.8494,6.09
8930,92.00122,4.0054,-2.5682,-2.9181,5.58
8931,92.00166,4.0054,-2.5682,-2.9181,5.58
8932,92.01234,5.0878,-1.623,-2.322,5.82
8933,92.0269,4.6144,0.0543,-0.7692,4.68
8934,92.04212,3.1174,1.3667,0.3159,3.42
8935,92.04484,2.8515,1.5701,0.4046,3.28
8936,92.05507,1.77,2.6568,0.3641,3.21
8937,92.06772,1.2622,4.5278,-0.6908,4.75
8938,92.07903,2.4524,6.0312,-1.5876,6.7
8939,92.08987,3.2954,6.5748,-1.1792,7.45
8940,92.10087,2.8882,5.9719,-0.449,6.65
8941,92.11226,1.2947,4.3216,0.3015,4.52
8942,92.12355,-0.5684,2.5043,0.9687,2.74
8943,92.1341,-1.5734,1.257,0.9494,2.23
8944,92.13485,-1.7519,0.9951,0.9025,2.21
8945,92.14954,-2.3107,0.1078,0.7112,2.42
8946,92.1664,-1.8607,-0.3334,0.2888,1.91
8947,92.16666,-1.8607,-0.3334,0.2888,1.91
8948,92.17803,-1.3498,-0.652,-0.5056,1.58
8949,92.18891,-1.1136,-1.0873,-1.2268,1.98
8950,92.20148,-1.2331,-1.5393,-1.7972,2.67
8951,92.21295,-1.3537,-1.9375,-1.6873,2.9
8952,92.22351,-1.3459,-1.9665,-0.843,2.53
8953,92.2338,-1.3296,-1.7234,0.1491,2.18
8954,92.24585,-1.1761,-1.306,0.8685,1.96
8955,92.25682,-0.8095,-0.9822,1.1458,1.71
8956,92.26885,-0.339,-0.5716,1.1546,1.33
8957,92.27028,-0.199,-0.5059,1.1228,1.25
8958,92.27934,0.3263,-0.402,0.9569,1.09
8959,92.29454,1.228,-0.307,0.13,1.27
8960,92.31176,1.118,-0.0661,-0.5657,1.25
8961,92.32237,1.0464,-0.244,-0.9021,1.4
8962,92.32375,1.0464,-0.244,-0.9021,1.4
8963,92.3337,0.9749,-0.3639,-0.8941,1.37
8964,92.34455,0.8303,-0.5086,-0.8044,1.26
8965,92.35655,0.7281,-0.6747,-0.7473,1.24
8966,92.3679,0.7929,-0.8635,-0.6073,1.32
8967,92.37981,0.8693,-1.1315,-0.2289,1.45
8968,92.3912,0.852,-1.1132,0.2641,1.43
8969,92.4011,1.1276,-1.0279,0.7886,1.72
8970,92.41308,2.029,-0.9273,1.2697,2.57
8971,92.42775,2.854,-0.3798,1.3427,3.18
8972,92.4281,2.854,-0.3798,1.3427,3.18
8973,92.44556,3.8446,0.3572,0.3934,3.88
8974,92.4458,3.8446,0.3572,0.3934,3.88
8975,92.45612,4.0366,1.1026,0.5077,4.22
8976,92.46692,4.1737,1.3637,1.1419,4.54
8977,92.48037,3.023,2.7506,2.7709,4.94
8978,92.49053,2.1924,4.3566,3.4756,5.99
8979,92.50134,1.7688,6.0149,3.407,7.14
8980,92.51337,0.5723,7.9966,3.6085,8.79
8981,92.52403,-1.1182,7.9966,4.5386,9.26
8982,92.53566,-6.1854,7.9966,7.765,12.75
8983,92.55021,-7.811,7.9966,7.9766,13.73
8984,92.55069,-7.811,7.9966,7.9766,13.73
8985,92.57802,1.3399,4.8127,7.9766,9.41
8986,92.57825,1.3399,4.8127,7.9766,9.41
8987,92.59126,5.2317,3.6313,7.9766,10.21
8988,92.59232,5.7276,3.5409,7.8556,10.35
8989,92.60049,6.9704,3.5932,6.8003,10.38
8990,92.61248,8.0077,3.9581,5.8531,10.68
8991,92.62396,8.0077,4.328,5.968,10.88
8992,92.63484,8.0077,4.3725,6.4248,11.16
8993,92.64765,7.7038,4.6383,7.8229,11.92
8994,92.65768,7.8594,4.9241,7.9766,12.23
8995,92.66898,8.0077,3.7949,7.9766,11.92
8996,92.68309,8.0077,0.0516,7.9766,11.3
8997,92.70013,8.0077,-3.6961,3.405,9.45
8998,92.70029,8.0077,-3.6961,3.405,9.45
8999,92.7131,7.9722,-4.9323,2.4367,9.69
9000,92.7239,6.0606,-5.6886,3.5445,9.04
9001,92.73552,4.2113,-7.2023,2.7193,8.78
9002,92.73591,4.2113,-7.2023,2.7193,8.78
9003,92.74691,3.1965,-7.7715,1.1216,8.48
9004,92.75779,2.1296,-7.5477,-1.1132,7.92
9005,92.77064,1.6926,-6.8822,-2.5934,7.55
9006,92.78079,2.0786,-6.1269,-2.645,6.99
9007,92.79167,2.2797,-4.6152,-2.1906,5.59
9008,92.80235,3.5649,-3.0434,-0.7534,4.75
9009,92.81374,4.4918,-1.0912,1.0283,4.74
9010,92.82715,4.4114,0.4845,2.7362,5.21
9011,92.82757,4.4114,0.4845,2.7362,5.21
9012,92.8446,2.1795,2.0463,3.5765,4.66
9013,92.85744,1.3819,2.8354,2.0326,3.75
9014,92.86789,1.6523,2.9751,1.382,3.67
9015,92.86854,1.6804,3.0132,1.297,3.69
9016,92.88,1.5267,3.0137,1.0405,3.53
9017,92.89134,0.6438,2.8283,0.9132,3.04
9018,92.90242,-0.3925,2.4948,1.4902,2.93
9019,92.91504,-1.2995,2.4926,1.6942,3.28
9020,92.92492,-1.6181,3.2792,1.3329,3.89
9021,92.93627,-0.7272,3.802,0.3965,3.89
9022,92.94692,-0.3238,4.1177,-0.4451,4.15
9023,92.96221,-0.639,4.0368,-0.5753,4.13
9024,92.96249,-0.639,4.0368,-0.5753,4.13
9025,92.97885,-0.8661,3.5905,0.5174,3.73
9026,92.99258,-0.8141,3.1661,1.017,3.42
9027,92.99373,-0.7885,3.0631,1.0564,3.33
9028,93.00282,-0.6082,2.6477,1.0209,2.9
9029,93.01452,-0.1789,2.069,0.3162,2.1
9030,93.02484,-0.0612,1.6862,-0.4756,1.75
9031,93.03598,-0.178,1.3246,-1.0424,1.69
9032,93.04809,-0.2158,0.9753,-0.8584,1.32
9033,93.05892,-0.3277,0.6369,-0.4126,0.83
9034,93.07084,-0.6121,0.5141,0.0611,0.8
9035,93.08352,-0.5676,0.3521,0.517,0.84
9036,93.09939,-0.5146,0.2959,0.7149,0.93
9037,93.09956,-0.5146,0.2959,0.7149,0.93
9038,93.11326,-0.3783,0.3873,0.2287,0.59
9039,93.1246,-0.1074,0.5724,-0.4441,0.73
9040,93.13543,0.049,0.7007,-0.6955,0.99
9041,93.13572,0.049,0.7007,-0.6955,0.99
9042,93.14639,0.0043,0.7273,-0.6012,0.94
9043,93.15843,-0.2984,0.7554,-0.2794,0.86
9044,93.17042,-0.5837,0.73,0.0936,0.94
9045,93.18152,-0.8041,0.7119,0.3413,1.13
9046,93.19613,-0.7946,0.7452,0.4097,1.16
9047,93.22674,0.0592,1.0464,-0.4297,1.13
9048,93.22707,0.0592,1.0464,-0.4297,1.13
9049,93.22733,0.0592,1.0464,-0.4297,1.13
9050,93.23529,0.0099,1.1148,-0.9354,1.46
9051,93.24636,-0.1838,1.1714,-1.2918,1.75
9052,93.26,-0.4059,1.1651,-1.3727,1.85
9053,93.26042,-0.4059,1.1651,-1.3727,1.85
9054,93.27138,-0.5219,1.117,-1.1784,1.71
9055,93.28275,-0.6387,1.1666,-0.8802,1.59
9056,93.29234,-0.6817,1.2689,-0.5709,1.55
9057,93.30746,-0.4401,1.3312,-0.2814,1.43
9058,93.33285,-0.2698,1.3559,-0.2171,1.4
9059,93.33313,-0.2698,1.3559,-0.2171,1.4
9060,93.33336,-0.2698,1.3559,-0.2171,1.4
9061,93.34833,-0.5842,1.3564,-0.4009,1.53
9062,93.35742,-0.7863,1.4221,-0.4111,1.68
9063,93.36849,-0.7826,1.436,-0.2504,1.65
9064,93.38238,-0.3507,1.4104,0.2297,1.47
9065,93.3918,0.0346,1.362,0.4869,1.45
9066,93.40368,0.4692,1.2865,0.4838,1.45
9067,93.40439,0.5258,1.2643,0.4415,1.44
9068,93.41807,0.5459,1.1644,0.173,1.3
9069,93.43567,-0.0829,1.0386,-0.0618,1.04
9070,93.43594,-0.0829,1.0386,-0.0618,1.04
9071,93.44708,-0.3673,0.9206,-0.0227,0.99
9072,93.45736,-0.5471,0.7821,0.0794,0.96
9073,93.46978,-0.5708,0.6824,0.1984,0.91
9074,93.48151,-0.4677,0.6472,0.3536,0.87
9075,93.49253,-0.242,0.6531,0.5937,0.92
9076,93.50357,-0.0627,0.6369,0.61,0.88
9077,93.51809,0.0668,0.5456,0.1874,0.58
9078,93.51848,0.0668,0.5456,0.1874,0.58
9079,93.53266,-0.177,0.5883,-0.3732,0.72
9080,93.53645,-0.2149,0.6015,-0.4238,0.77
9081,93.54662,-0.3529,0.6445,-0.5843,0.94
9082,93.55809,-0.4157,0.6484,-0.6161,0.99
9083,93.5713,-0.4501,0.6325,-0.4719,0.91
9084,93.58142,-0.5107,0.7056,-0.2899,0.92
9085,93.5924,-0.4867,0.8072,-0.1715,0.96
9086,93.60359,-0.3321,0.8304,-0.1336,0.9
9087,93.6145,-0.1159,0.849,-0.0207,0.86
9088,93.62572,-0.0077,0.8683,0.0172,0.87
9089,93.64068,-0.0441,0.8888,0.0076,0.89
9090,93.64099,-0.0441,0.8888,0.0076,0.89
9091,93.65622,-0.2669,0.9311,-0.0412,0.97
9092,93.66999,-0.4183,0.8925,-0.1463,1.0
9093,93.68147,-0.5002,0.8927,-0.1661,1.04
9094,93.68204,-0.5002,0.8927,-0.1661,1.04
9095,93.69202,-0.5329,0.9098,-0.139,1.06
9096,93.70361,-0.5241,0.9128,-0.0505,1.05
9097,93.7148,-0.4276,0.8866,0.2605,1.02
9098,93.72569,-0.3653,0.8732,0.4796,1.06
9099,93.73833,-0.2425,0.839,0.5451,1.03
9100,93.74933,-0.1985,0.8092,0.4351,0.94
9101,93.75968,-0.2305,0.8387,0.236,0.9
9102,93.77452,-0.249,0.9154,-0.0346,0.95
9103,93.79483,-0.4166,0.9504,-0.3781,1.1
9104,93.79504,-0.4166,0.9504,-0.3781,1.1
9105,93.80318,-0.4826,0.9811,-0.404,1.17
9106,93.81352,-0.5293,0.9853,-0.3449,1.17
9107,93.82666,-0.4863,0.9101,-0.105,1.04
9108,93.82728,-0.4863,0.9101,-0.105,1.04
9109,93.83733,-0.4367,0.8461,0.0814,0.96
9110,93.8482,-0.393,0.827,0.1764,0.93
9111,93.85973,-0.3392,0.8561,0.0914,0.93
9112,93.87132,-0.1809,0.8986,-0.1113,0.92
9113,93.88221,-0.0612,0.9833,-0.2208,1.01
9114,93.89356,-0.0463,1.1351,-0.2059,1.15
9115,93.90452,-0.092,1.1617,-0.1365,1.17
9116,93.91947,-0.1875,1.0982,0.0364,1.11
9117,93.91971,-0.1875,1.0982,0.0364,1.11
9118,93.93334,-0.3062,1.0251,0.1821,1.09
9119,93.94687,-0.3775,0.9428,0.142,1.03
9120,93.96154,-0.4899,0.9245,0.0477,1.05
9121,93.96275,-0.5131,0.9284,0.0286,1.06
9122,93.98182,-0.5017,0.9147,-0.0515,1.04
9123,93.98214,-0.5017,0.9147,-0.0515,1.04
9124,93.99296,-0.4301,0.9081,-0.0407,1.01
9125,94.00436,-0.3959,0.9049,-0.0481,0.99
9126,94.01531,-0.4115,0.9208,-0.0403,1.01
9127,94.02639,-0.432,0.9137,0.0125,1.01
9128,94.03827,-0.4589,0.89,-0.0647,1.0
9129,94.04912,-0.5351,0.8974,-0.115,1.05
9130,94.06445,-0.5688,0.9403,-0.1592,1.11
9131,94.07982,-0.4457,1.0586,-0.0686,1.15
9132,94.07999,-0.4457,1.0586,-0.0686,1.15
9133,94.0923,-0.2483,1.1199,-0.0219,1.15
9134,94.10409,-0.0096,1.1627,-0.0769,1.17
9135,94.11509,0.1382,1.2213,-0.148,1.24
9136,94.11546,0.1382,1.2213,-0.148,1.24
9137,94.12703,0.3018,1.2411,-0.0549,1.28
9138,94.13875,0.4083,1.2159,-0.0681,1.28
9139,94.14932,0.4057,1.1744,-0.1446,1.25
9140,94.16118,0.2007,1.1353,-0.2369,1.18
9141,94.17139,0.0739,1.1131,-0.3034,1.16
9142,94.18273,-0.0414,1.0745,-0.3574,1.13
9143,94.19708,-0.1027,0.9665,-0.3808,1.04
9144,94.2139,-0.1389,0.8553,-0.3024,0.92
9145,94.21429,-0.1379,0.8409,-0.299,0.9
9146,94.22624,-0.1027,0.7755,-0.2882,0.83
9147,94.2367,-0.0417,0.6829,-0.277,0.74
9148,94.24842,0.026,0.5995,-0.2382,0.65
9149,94.2602,0.1035,0.4689,-0.1377,0.5
9150,94.2723,0.1362,0.3565,-0.0664,0.39
9151,94.27276,0.1362,0.3565,-0.0664,0.39
9152,94.28285,0.1198,0.2908,-0.0393,0.32
9153,94.29368,0.1154,0.2368,0.0545,0.27
9154,94.30518,0.1992,0.1598,0.1303,0.29
9155,94.3173,0.3231,0.0611,0.1461,0.36
9156,94.32716,0.4499,-0.042,0.0496,0.45
9157,94.34178,0.5574,-0.1866,-0.082,0.59
9158,94.3577,0.6688,-0.3283,-0.0767,0.75
9159,94.35793,0.6688,-0.3283,-0.0767,0.75
9160,94.37021,0.7179,-0.4169,-0.0925,0.84
9161,94.38198,0.7999,-0.4624,-0.1158,0.93
9162,94.39232,0.8053,-0.4905,-0.0891,0.95
9163,94.40321,0.819,-0.4147,0.054,0.92
9164,94.40337,0.819,-0.4147,0.054,0.92
9165,94.41493,1.239,-0.2684,0.3973,1.33
9166,94.42744,2.0967,-0.1338,0.665,2.2
9167,94.43809,2.6493,-0.0356,0.4434,2.69
9168,94.44988,2.4037,0.4759,-0.2059,2.46
9169,94.46183,2.3676,0.8952,-0.6705,2.62
9170,94.47597,2.79,0.9807,-1.131,3.17
9171,94.47626,2.79,0.9807,-1.131,3.17
9172,94.49101,2.8808,1.6598,-1.1711,3.53
9173,94.50517,2.4812,2.5749,-0.8929,3.69
9174,94.51539,2.8384,3.8191,-0.7819,4.82
9175,94.52704,3.0831,5.4598,-0.7099,6.31
9176,94.52736,3.0831,5.4598,-0.7099,6.31
9177,94.53797,2.6478,7.0934,0.065,7.57
9178,94.54988,1.5536,7.9966,1.2775,8.25
9179,94.56101,2.2432,7.9966,0.7525,8.34
9180,94.57133,2.8828,7.9966,-1.1606,8.58
9181,94.58281,3.3272,7.9966,-4.5702,9.79
9182,94.59445,3.5505,7.9966,-3.061,9.27
9183,94.60525,4.0234,7.9966,1.5794,9.09
9184,94.62002,4.0408,7.9966,7.0245,11.38
9185,94.6203,4.0408,7.9966,7.0245,11.38
9186,94.63792,7.3246,7.7765,7.9766,13.33
9187,94.64871,8.0074,6.683,7.9766,13.13
9188,94.66126,8.0074,5.569,7.9766,12.6
9189,94.66164,8.0074,5.569,7.9766,12.6
9190,94.6724,8.0077,4.8146,7.9766,12.29
9191,94.68325,8.0074,4.1199,7.9766,12.03
9192,94.69444,8.0074,2.9517,7.9766,11.68
9193,94.70594,8.0077,2.2341,7.4427,11.16
9194,94.72036,8.0077,-0.9178,2.9169,8.57
9195,94.73654,7.9869,-2.9506,-0.1746,8.52
9196,94.73684,7.9869,-2.9506,-0.1746,8.52
9197,94.74933,5.5828,-2.2128,1.4121,6.17
9198,94.76206,6.5453,-3.2872,2.1919,7.65
9199,94.77351,6.7368,-2.9466,2.6783,7.83
9200,94.78549,7.1502,-3.1304,1.4025,7.93
9201,94.78721,7.0549,-3.2295,1.0527,7.83
9202,94.80604,4.0408,-4.5719,0.26,6.11
9203,94.80653,4.0408,-4.5719,0.26,6.11
9204,94.81724,2.7433,-4.9303,0.8182,5.7
9205,94.83236,1.4437,-4.86,1.3495,5.25
9206,94.84857,1.482,-4.0176,0.8741,4.37
9207,94.84877,1.482,-4.0176,0.8741,4.37
9208,94.86102,2.3288,-3.2598,0.5776,4.05
9209,94.87058,2.8884,-2.4991,0.1542,3.82
9210,94.88326,3.5067,-1.4239,-0.5652,3.83
9211,94.89456,3.4628,-0.3586,-1.4325,3.76
9212,94.90466,2.6517,0.7212,-1.8021,3.29
9213,94.91709,1.5096,2.6262,-1.1125,3.23
9214,94.93068,2.7275,4.1274,0.3638,4.96
9215,94.93105,2.7275,4.1274,0.3638,4.96
9216,94.95397,3.0243,4.2056,-0.5814,5.21
9217,94.95414,3.0243,4.2056,-0.5814,5.21
9218,94.96125,2.0119,3.7822,-1.2891,4.47
9219,94.97092,0.8156,2.989,-1.8554,3.61
9220,94.98376,-0.2789,2.2742,-1.8503,2.95
9221,94.99495,-0.5666,1.7263,-1.2488,2.2
9222,95.00518,-0.4071,1.1421,-0.7113,1.41
9223,95.0179,-0.6986,0.3262,0.0699,0.77
9224,95.02866,-1.2734,-0.1648,0.3929,1.34
9225,95.03993,-1.8885,-0.339,0.4591,1.97
9226,95.05152,-2.0537,-0.214,0.3311,2.09
9227,95.05209,-2.0537,-0.214,0.3311,2.09
9228,95.06171,-1.8275,-0.0769,-0.0029,1.83
9229,95.07651,-1.2636,0.091,-1.0162,1.62
9230,95.09735,-1.142,0.527,-2.4713,2.77
9231,95.09773,-1.142,0.527,-2.4713,2.77
9232,95.10556,-1.0596,0.6677,-2.7214,3.0
9233,95.1156,-0.8808,0.9023,-2.5897,2.88
9234,95.12936,-0.6077,1.2069,-1.7819,2.24
9235,95.14009,-0.189,1.3811,-0.8264,1.62
9236,95.15198,0.1198,1.5816,0.0167,1.59
9237,95.16217,0.3018,1.6315,0.4241,1.71
9238,95.17674,0.4824,1.5572,0.6443,1.75
9239,95.17728,0.4718,1.5301,0.6596,1.73
9240,95.19467,-0.0419,1.1805,0.6274,1.34
9241,95.19498,-0.0419,1.1805,0.6274,1.34
9242,95.20464,-0.3717,0.9753,0.4249,1.13
9243,95.21586,-0.5752,0.7127,-0.0559,0.92
9244,95.22849,-0.6209,0.5187,-0.4238,0.91
9245,95.24007,-0.572,0.4708,-0.4986,0.89
9246,95.25051,-0.4074,0.4496,-0.4263,0.74
9247,95.26183,-0.2901,0.333,-0.319,0.54
9248,95.27263,-0.4692,0.3025,-0.1754,0.59
9249,95.28476,-0.9006,0.3052,0.004,0.95
9250,95.29908,-1.0313,0.2935,0.2009,1.09
9251,95.29938,-1.0313,0.2935,0.2009,1.09
9252,95.31447,-0.658,0.3807,0.3658,0.84
9253,95.32798,-0.242,0.3865,0.1686,0.49
9254,95.34027,-0.1037,0.4359,0.036,0.45
9255,95.34102,-0.1037,0.4359,0.036,0.45
9256,95.35465,-0.3702,0.2668,-0.1546,0.48
9257,95.36369,-0.7073,0.2485,-0.2692,0.8
9258,95.37341,-1.0733,0.2346,-0.3666,1.16
9259,95.38442,-1.2719,0.2192,-0.5318,1.4
9260,95.39554,-1.6042,0.1405,-1.1074,1.95
9261,95.41326,-3.4295,0.366,-2.6513,4.35
9262,95.41445,-3.8497,0.3753,-2.8985,4.83
9263,95.42951,-6.2319,0.4339,-4.1684,7.51
9264,95.4442,-6.1129,0.5421,-3.0478,6.85
9265,95.44434,-6.1129,0.5421,-3.0478,6.85
9266,95.46183,-4.5323,0.3716,-1.5979,4.82
