time,gFx,gFy,gFz,TgF
16.991678,3.4628,-0.3586,-1.4325,3.76
17.001778,2.6517,0.7212,-1.8021,3.29
17.014208,1.5096,2.6262,-1.1125,3.23
17.027803,2.7275,4.1274,0.3638,4.96
17.028171,2.7275,4.1274,0.3638,4.96
17.051089,3.0243,4.2056,-0.5814,5.21
17.051261,3.0243,4.2056,-0.5814,5.21
17.058375,2.0119,3.7822,-1.2891,4.47
17.068043,0.8156,2.9890,-1.8554,3.61
17.080885,-0.2789,2.2742,-1.8503,2.95
17.092069,-0.5666,1.7263,-1.2488,2.20
17.102299,-0.4071,1.1421,-0.7113,1.41
17.115022,-0.6986,0.3262,0.0699,0.77
17.125782,-1.2734,-0.1648,0.3929,1.34
17.137053,-1.8885,-0.3390,0.4591,1.97
17.148640,-2.0537,-0.2140,0.3311,2.09
17.149208,-2.0537,-0.2140,0.3311,2.09
17.158828,-1.8275,-0.0769,-0.0029,1.83
17.173630,-1.2636,0.0910,-1.0162,1.62
17.194470,-1.1420,0.5270,-2.4713,2.77
17.194847,-1.1420,0.5270,-2.4713,2.77
17.202684,-1.0596,0.6677,-2.7214,3.00
17.212721,-0.8808,0.9023,-2.5897,2.88
17.226482,-0.6077,1.2069,-1.7819,2.24
17.237212,-0.1890,1.3811,-0.8264,1.62
17.249099,0.1198,1.5816,0.0167,1.59
17.259289,0.3018,1.6315,0.4241,1.71
17.273856,0.4824,1.5572,0.6443,1.75
17.274398,0.4718,1.5301,0.6596,1.73
17.291792,-0.0419,1.1805,0.6274,1.34
17.292102,-0.0419,1.1805,0.6274,1.34
17.301764,-0.3717,0.9753,0.4249,1.13
17.312976,-0.5752,0.7127,-0.0559,0.92
17.325614,-0.6209,0.5187,-0.4238,0.91
17.337194,-0.5720,0.4708,-0.4986,0.89
17.347630,-0.4074,0.4496,-0.4263,0.74
17.358947,-0.2901,0.3330,-0.3190,0.54
17.369752,-0.4692,0.3025,-0.1754,0.59
17.381879,-0.9006,0.3052,0.0040,0.95
17.396198,-1.0313,0.2935,0.2009,1.09
17.396501,-1.0313,0.2935,0.2009,1.09
17.411591,-0.6580,0.3807,0.3658,0.84
17.425099,-0.2420,0.3865,0.1686,0.49
17.437393,-0.1037,0.4359,0.0360,0.45
17.438139,-0.1037,0.4359,0.0360,0.45
17.451767,-0.3702,0.2668,-0.1546,0.48
17.460810,-0.7073,0.2485,-0.2692,0.80
17.470527,-1.0733,0.2346,-0.3666,1.16
17.481536,-1.2719,0.2192,-0.5318,1.40
17.492660,-1.6042,0.1405,-1.1074,1.95
17.510378,-3.4295,0.3660,-2.6513,4.35
17.511567,-3.8497,0.3753,-2.8985,4.83
17.526630,-6.2319,0.4339,-4.1684,7.51
17.541319,-6.1129,0.5421,-3.0478,6.85
17.541462,-6.1129,0.5421,-3.0478,6.85
17.558952,-4.5323,0.3716,-1.5979,4.82
17.570209,-3.7950,-0.2904,-1.7435,4.19
17.580880,-4.0569,-0.9884,-2.6906,4.97
17.581229,-4.0569,-0.9884,-2.6906,4.97
17.592898,-4.6916,-1.6343,-3.4665,6.06
17.604096,-3.2285,-2.3185,-1.8300,4.38
17.615004,0.3426,-3.6903,0.1755,3.71
17.626798,4.5023,-5.5469,1.1795,7.24
17.641454,7.7687,-3.6119,4.3312,9.60
17.666880,8.0074,2.5962,1.5225,8.55
17.667353,8.0074,3.5365,-0.7512,8.79
17.667606,8.0074,3.5365,-0.7512,8.79
17.681544,8.0074,0.0338,-7.4822,10.96
17.693202,2.5792,-8.0082,1.0803,8.48
17.704190,-5.4594,-5.9165,7.9766,11.33
17.714604,-1.3286,-4.2634,7.3431,8.59
17.715549,-0.3062,-3.9011,6.0745,7.23
17.726557,2.2972,-2.2939,-1.5256,3.59
17.737992,3.9384,-0.3639,-8.0283,8.95
17.748307,3.5314,-0.4690,-6.8693,7.74
17.759745,0.9448,-0.7660,-2.3203,2.62
17.771081,-1.2235,-0.5948,-1.2468,1.85
17.785832,-3.7273,0.6501,-1.3968,4.03
17.807729,-3.7520,1.8992,0.0496,4.21
17.808158,-3.6873,2.0013,0.2289,4.20
17.814168,-3.4530,2.1271,0.5096,4.09
17.825468,-2.8630,1.6434,-0.1194,3.30
17.838913,-2.9822,1.1062,-1.5498,3.54
17.839822,-2.9664,1.0273,-1.7682,3.60
17.849609,-2.4265,0.7684,-2.3259,3.45
17.860169,-1.4415,0.5434,-2.4967,2.93
17.871364,-0.5276,0.4283,-2.2380,2.34
17.881896,-0.0739,0.4757,-1.6941,1.76
17.897429,0.4550,0.2561,-0.6082,0.80
17.917073,0.1785,-0.1047,-0.1221,0.24
17.917333,0.1462,-0.1878,-0.1429,0.28
17.925157,-0.0255,-0.4321,-0.1495,0.46
17.938078,-0.4961,-0.6512,0.2329,0.85
17.948878,-0.6150,-0.7028,0.5321,1.07
17.960050,-0.3170,-0.8061,0.5395,1.02
17.971324,-0.0793,-0.7998,0.2585,0.84
17.982944,-0.0153,-0.6830,-0.0320,0.68
17.993637,0.0392,-0.5584,-0.0811,0.57
17.994402,0.0473,-0.5269,-0.0737,0.53
18.009116,0.1262,-0.2113,0.1148,0.27
18.026065,0.6202,0.1620,0.4967,0.81
18.026275,0.6202,0.1620,0.4967,0.81
18.037504,1.0096,0.3150,0.6426,1.24
18.047293,1.1837,0.4540,0.5260,1.37
18.060395,1.0814,0.5414,0.1622,1.22
18.071653,0.9065,0.6052,0.0279,1.09
18.082743,0.8190,0.6624,0.1249,1.06
18.094065,1.0457,0.7684,0.4820,1.38
18.105550,1.4148,0.8527,0.9022,1.88
18.116781,1.7459,0.9719,1.2130,2.34
18.129039,1.8751,1.0303,1.0732,2.39
18.129490,1.8751,1.0303,1.0732,2.39
18.139626,1.6662,0.9203,0.5908,1.99
18.154199,1.0648,0.8040,0.5101,1.43
18.179022,1.0965,0.5009,2.0644,2.39
18.179191,1.0965,0.5009,2.0644,2.39
18.181361,1.1398,0.4794,2.2136,2.54
18.193836,1.0904,0.4503,2.3976,2.67
18.205033,0.4792,0.6128,1.7072,1.88
18.216657,-0.2090,0.8392,0.7679,1.16
18.227130,-0.9888,1.0537,0.1183,1.45
18.238946,-2.5437,1.8777,0.8558,3.28
18.250335,-3.5302,3.5033,3.0642,5.84
18.261912,-2.8740,5.8720,4.2154,7.78
18.273164,-1.7825,7.9966,3.2059,8.80
18.285809,-0.5796,7.9966,2.9441,8.54
18.286121,-0.5796,7.9966,2.9441,8.54
18.300794,-0.7562,7.9966,6.5711,10.38
18.315074,-1.5922,7.9966,7.9766,11.41
18.315405,-1.4302,7.9966,7.9766,11.38
18.327897,0.2608,5.9980,7.9766,9.98
18.339658,2.7138,3.7644,7.9766,9.23
18.349698,3.8759,3.2656,7.9766,9.45
18.360489,5.1878,3.5186,7.9766,10.14
18.371779,6.4881,4.1819,7.9766,11.10
18.382798,7.6700,5.5717,7.9766,12.39
18.394517,8.0074,6.3659,7.9766,12.97
18.405624,8.0077,6.0122,7.9766,12.80
18.420670,8.0074,2.8874,7.9766,11.67
18.421073,8.0074,2.8874,7.9766,11.67
18.440068,8.0074,-2.4957,7.2615,11.09
18.440265,8.0074,-2.4957,7.2615,11.09
18.448734,8.0074,-3.3659,5.9057,10.50
18.459753,8.0074,-4.4925,5.0103,10.46
18.471906,6.7290,-4.8211,4.8601,9.60
18.482535,6.6174,-5.0175,4.7257,9.55
18.494905,6.6181,-5.5525,2.2092,8.92
18.509935,6.0052,-5.5682,-2.2782,8.50
18.528274,4.4834,-5.0307,-3.3783,7.54
18.528566,4.4834,-5.0307,-3.3783,7.54
18.539007,4.0117,-4.6386,-3.1138,6.88
18.548155,3.6929,-4.0257,-2.6137,6.06
18.559573,4.1246,-3.1496,-2.0440,5.58
18.571303,4.2782,-1.7005,-0.1006,4.60
18.583015,4.1698,-0.1028,3.4258,5.40
18.583329,4.1698,-0.1028,3.4258,5.40
18.594822,3.3531,0.8341,5.7632,6.72
18.605657,1.0765,1.9227,6.2997,6.67
18.617436,-0.3622,2.4196,4.5943,5.21
18.629587,0.1108,2.7201,2.9863,4.04
18.638979,0.6285,3.1608,2.2554,3.93
18.654008,-0.3556,3.4634,1.8743,3.95
18.654344,-0.3556,3.4634,1.8743,3.95
18.675352,-1.9476,3.4835,1.0493,4.13
18.675532,-1.9476,3.4835,1.0493,4.13
18.692850,-2.6769,3.3938,1.0810,4.46
18.705639,-2.9021,3.4031,1.5213,4.72
18.706557,-2.8787,3.4019,1.5865,4.73
18.717196,-2.5762,3.3914,1.6945,4.58
18.729735,-1.3445,3.1182,0.9147,3.52
18.739196,-0.1276,2.6900,-0.3857,2.72
18.750753,0.3250,2.3358,-1.9174,3.04
18.761320,0.2205,2.1631,-2.3596,3.21
18.773133,0.1680,1.6649,-1.6553,2.35
18.783707,-0.0092,1.3889,-0.7866,1.60
18.798805,-0.4784,1.0178,0.2905,1.16
18.799339,-0.5500,0.9653,0.4156,1.19
18.816101,-0.4535,0.7483,0.6543,1.09
18.827093,0.0639,0.6472,0.1779,0.67
18.838892,0.4631,0.5798,-0.3371,0.81
18.839237,0.4631,0.5798,-0.3371,0.81
18.849963,0.4611,0.5632,-0.5970,0.94
18.861052,0.4284,0.4862,-0.5017,0.82
18.872439,0.1487,0.3157,-0.0874,0.36
18.883712,-0.3282,0.2209,0.3770,0.55
18.894372,-0.6336,0.1471,0.6926,0.95
18.906940,-0.8378,0.1420,1.0884,1.38
18.917704,-0.8283,0.3105,1.1880,1.48
18.932028,-0.5046,0.5661,0.8597,1.15
18.932602,-0.4306,0.6113,0.7723,1.07
18.951235,-0.0974,0.9592,-0.1558,0.98
18.959782,-0.1787,1.2426,-0.8230,1.50
18.971216,-0.3426,1.6674,-1.4547,2.24
18.984155,-0.3920,1.8767,-1.6113,2.50
18.984561,-0.3920,1.8767,-1.6113,2.50
18.995822,-0.3429,1.8831,-1.1264,2.22
19.006642,-0.2466,1.8423,-0.3657,1.89
19.017418,-0.1467,1.7776,0.0504,1.78
19.027925,-0.0812,1.6618,0.2280,1.68
19.041166,-0.1719,1.5526,0.1674,1.57
19.051565,-0.3915,1.5247,-0.0193,1.57
19.061975,-0.5815,1.4316,-0.3144,1.58
19.077188,-0.6326,1.3136,-0.5406,1.56
19.077469,-0.6326,1.3136,-0.5406,1.56
19.095494,-0.5315,1.1131,-0.5445,1.35
19.095680,-0.5315,1.1131,-0.5445,1.35
19.119081,-0.4816,0.8783,0.0142,1.00
19.119723,-0.4816,0.8783,0.0142,1.00
19.130999,-0.4907,0.7161,-0.0290,0.87
19.139544,-0.5495,0.6641,-0.0676,0.86
19.151085,-0.6541,0.6101,-0.1289,0.90
19.162210,-0.6621,0.5106,-0.2506,0.87
19.173246,-0.6514,0.3797,-0.4121,0.86
19.185239,-0.6790,0.3164,-0.5702,0.94
19.200715,-0.6612,0.3374,-0.5587,0.93
19.201055,-0.6612,0.3374,-0.5587,0.93
19.217801,-0.5588,0.2632,-0.3456,0.71
19.227914,-0.5217,0.2468,-0.2364,0.62
19.239282,-0.5615,0.2155,-0.2188,0.64
19.239580,-0.5615,0.2155,-0.2188,0.64
19.250640,-0.5136,0.2168,-0.3188,0.64
19.262311,-0.4572,0.2251,-0.4197,0.66
19.273521,-0.4487,0.2426,-0.4968,0.71
19.284534,-0.5315,0.3462,-0.4267,0.76
19.295568,-0.5662,0.4114,-0.4299,0.82
19.306844,-0.6143,0.4889,-0.2718,0.83
19.318244,-0.6441,0.6496,-0.1470,0.93
19.333346,-0.4848,0.8524,0.0675,0.98
19.333676,-0.4848,0.8524,0.0675,0.98
19.349576,-0.1560,1.0268,0.2162,1.06
19.360625,0.1164,1.1888,0.1603,1.21
19.372489,0.2698,1.3251,-0.0393,1.35
19.384274,0.2903,1.4412,-0.2626,1.49
19.384588,0.2903,1.4412,-0.2626,1.49
19.394577,0.2417,1.4800,-0.4331,1.56
19.407273,0.1330,1.5166,-0.6114,1.64
19.418514,0.1206,1.4788,-0.5704,1.59
19.429297,0.1125,1.3942,-0.5110,1.49
19.439625,0.0189,1.3195,-0.4695,1.40
19.451393,-0.1660,1.2611,-0.3847,1.33
19.462340,-0.3069,1.2127,-0.2308,1.27
19.476256,-0.3392,1.1175,-0.0222,1.17
19.495764,-0.2578,0.9792,0.0413,1.01
19.495931,-0.2578,0.9792,0.0413,1.01
19.505442,-0.2816,0.9154,-0.0586,0.96
19.517750,-0.3653,0.9047,-0.2489,1.01
19.518138,-0.3653,0.9047,-0.2489,1.01
19.529365,-0.4105,0.8605,-0.4133,1.04
19.540606,-0.4100,0.7952,-0.4739,1.01
19.551609,-0.4098,0.7823,-0.4145,0.98
19.572153,-0.3206,0.7000,-0.1961,0.79
19.572580,-0.3206,0.7000,-0.1961,0.79
19.584180,-0.4003,0.6956,-0.1727,0.82
19.594078,-0.4794,0.7615,-0.2362,0.93
19.607445,-0.4288,0.7393,-0.4829,0.98
19.626117,-0.2921,0.7398,-0.8555,1.17
19.626279,-0.2921,0.7398,-0.8555,1.17
19.639871,-0.2637,0.7046,-0.9857,1.24
19.651657,-0.2625,0.6350,-0.9229,1.15
19.661885,-0.2288,0.5681,-0.7135,0.94
19.662658,-0.2237,0.5576,-0.6500,0.89
19.673070,-0.2288,0.5377,-0.3874,0.70
19.685232,-0.3307,0.5749,-0.1182,0.67
19.697257,-0.3307,0.6663,0.0303,0.74
19.708287,-0.2048,0.6951,0.0120,0.72
19.724234,-0.0456,0.6330,-0.1539,0.65
19.745114,-0.0883,0.6399,-0.6034,0.88
19.745343,-0.0883,0.6399,-0.6034,0.88
19.745519,-0.0883,0.6399,-0.6034,0.88
19.761404,0.0282,0.6462,-1.0206,1.21
19.773390,0.1232,0.7481,-1.0060,1.26
19.786472,0.1687,0.9059,-0.7101,1.16
19.786883,0.1687,0.9059,-0.7101,1.16
19.797402,-0.0382,0.9975,-0.4087,1.08
19.808384,-0.3177,1.1356,-0.1175,1.18
19.818409,-0.3517,1.1600,-0.1141,1.22
19.834155,0.0412,1.0803,-0.3889,1.15
19.853545,0.3392,1.0952,-0.9503,1.49
19.853858,0.3392,1.0952,-0.9503,1.49
19.862164,0.3092,1.0913,-1.1989,1.65
19.872646,0.1743,1.0733,-1.3106,1.70
19.888288,-0.0727,1.0408,-1.0949,1.51
19.897386,-0.1403,0.9904,-0.8079,1.29
19.907818,-0.1719,0.9506,-0.4158,1.05
19.919778,-0.2576,0.9523,-0.2951,1.03
19.934570,-0.4328,0.9719,-0.4170,1.14
19.935062,-0.4328,0.9719,-0.4170,1.14
19.952355,-0.6846,0.9320,-0.5306,1.27
19.952641,-0.6846,0.9320,-0.5306,1.27
19.961880,-0.7132,0.9184,-0.4978,1.26
19.972991,-0.7100,0.8263,-0.4043,1.16
19.985147,-0.6783,0.7415,-0.3727,1.07
19.997280,-0.6404,0.6179,-0.3581,0.96
20.007432,-0.6226,0.5734,-0.3124,0.90
20.019367,-0.5557,0.4569,-0.3459,0.80
20.030444,-0.5916,0.2766,-0.2592,0.70
20.041880,-0.9033,0.0125,0.0320,0.90
20.053452,-1.6154,-0.9280,-0.6779,1.98
20.066959,-3.4640,-2.4058,-4.3379,6.05
20.067282,-3.4640,-2.4058,-4.3379,6.05
20.082466,-6.6674,-1.6682,-7.5313,10.20
20.084524,-7.1490,-1.3436,-7.4109,10.38
20.095082,-7.4116,-0.5587,-5.4214,9.20
20.106377,-4.7966,-1.1440,-2.1559,5.38
20.119850,-3.6589,-1.4413,-1.0663,4.07
20.130022,-3.6946,-1.7928,-2.5604,4.84
20.141388,-2.3236,-2.3215,-3.9954,5.17
20.152775,1.6836,-3.5965,-3.1326,5.06
20.163819,3.7921,-4.4693,-1.7655,6.12
20.175605,5.8176,-4.1144,0.9020,7.18
20.187044,8.0074,-0.8503,5.0575,9.51
20.224823,8.0074,-0.6910,-4.0531,9.00
20.225183,7.7069,-2.8887,-3.8083,9.07
20.226153,7.7069,-2.8887,-3.8083,9.07
20.226411,5.0358,-4.7679,-2.5849,7.40
20.230251,1.8771,-5.9769,-0.4236,6.28
20.244254,-4.8792,-3.5561,7.9766,10.00
20.250940,-1.0413,-2.8772,7.9766,8.54
20.262264,2.1895,-1.9853,3.7475,4.77
20.273522,3.7212,0.0035,-6.4775,7.47
20.286804,3.1772,0.9113,-7.2560,7.97
20.296964,1.6562,0.4491,-3.9781,4.33
20.308502,-1.2700,-0.3898,-2.6630,2.98
20.320109,-1.9528,-0.2467,-3.6287,4.13
20.320668,-1.9528,-0.2467,-3.6287,4.13
20.331723,-1.2924,-0.1314,-3.8022,4.02
20.346261,-0.7875,0.2825,-3.3563,3.46
20.364472,-0.8395,0.3958,-2.7331,2.89
20.364731,-0.8395,0.3958,-2.7331,2.89
20.373455,-0.6964,0.2043,-2.5646,2.67
20.385383,-0.6773,-0.1394,-2.4519,2.55
20.398758,-1.2673,-0.7538,-2.1881,2.64
20.408572,-1.9393,-0.9275,-1.8036,2.81
20.419285,-2.4389,-0.9840,-0.9886,2.81
20.430946,-2.4507,-0.9742,-0.0173,2.64
20.442222,-1.8709,-0.8924,0.1632,2.08
20.452832,-1.1857,-0.9954,-0.3063,1.58
20.453711,-1.0423,-1.0250,-0.4944,1.54
20.469243,-0.6905,-0.8994,-1.1130,1.59
20.488793,-0.4303,-0.9700,-0.5242,1.18
20.489056,-0.4303,-0.9700,-0.5242,1.18
20.496554,-0.4494,-1.0091,-0.2166,1.13
20.507016,-0.5608,-0.9248,0.1630,1.09
20.520412,-0.5285,-0.7404,0.4217,1.00
20.530237,-0.2610,-0.5953,0.5197,0.83
20.541978,0.2420,-0.3380,0.5692,0.70
20.553333,0.7039,-0.1836,0.2409,0.77
20.568823,0.9099,-0.0329,-0.2284,0.94
20.569133,0.9099,-0.0329,-0.2284,0.94
20.588638,1.1884,-0.1170,-0.5276,1.31
20.599144,0.9250,-0.0722,-0.6635,1.14
20.600792,0.8791,-0.0757,-0.7087,1.13
20.606896,0.8581,-0.1196,-0.7758,1.16
20.618508,0.9209,-0.1954,-0.6725,1.16
20.630375,1.1752,-0.1910,-0.3710,1.25
20.641613,1.7275,-0.2120,-0.3063,1.77
20.652632,2.4485,0.0189,-0.3515,2.47
20.664707,3.1760,0.4298,-0.7592,3.29
20.675102,3.6616,0.8697,-1.7188,4.14
20.687007,3.8949,1.3977,-2.4749,4.82
20.701897,4.0229,1.4524,-2.3716,4.89
20.702286,4.0229,1.4524,-2.3716,4.89
20.726923,3.0692,1.8447,0.3594,3.60
20.727099,3.0692,1.8447,0.3594,3.60
20.741569,2.3810,1.8943,-0.2748,3.06
20.742659,2.3810,1.8943,-0.2748,3.06
20.752451,1.3074,1.8511,-3.7091,4.35
20.764061,1.8328,2.2657,-6.8906,7.48
20.774984,4.0163,3.8106,-7.7857,9.55
20.786304,4.3708,5.8937,-5.4255,9.13
20.798885,1.3254,7.9966,1.0398,8.17
20.812836,1.1070,7.9966,5.1857,9.59
20.813241,1.1070,7.9966,5.1857,9.59
20.837364,5.8007,7.9966,1.6297,10.01
20.837567,5.8007,7.9966,1.6297,10.01
20.852501,8.0074,7.9966,2.2825,11.54
20.863987,8.0074,7.9966,3.7297,11.92
20.874622,8.0074,6.8252,6.1404,12.18
20.875173,8.0074,6.2206,6.8657,12.25
20.886186,8.0074,4.4118,7.9766,12.13
20.897925,8.0074,3.4028,7.9766,11.80
20.908813,8.0074,2.5151,7.9766,11.58
20.920651,8.0074,2.9785,7.9766,11.69
20.931706,8.0074,3.7847,7.9766,11.92
20.946241,8.0074,1.3244,3.3615,8.78
20.961787,8.0074,0.7068,-2.0576,8.30
20.962005,8.0074,0.7068,-2.0576,8.30
20.975002,8.0074,-2.6039,4.5041,9.55
20.987143,8.0074,-4.1327,7.4281,11.68
21.000333,7.4644,-5.7934,4.3747,10.41
21.009880,4.8684,-6.5119,2.8720,8.62
21.010810,4.1820,-6.5627,2.6260,8.21
21.020725,2.3026,-6.6331,1.8242,7.25
21.031792,1.6078,-6.3702,0.6836,6.61
21.042865,1.1551,-5.6547,-0.5218,5.79
21.053913,1.8150,-4.7566,-2.4068,5.63
21.065682,3.0250,-4.1378,-3.7265,6.34
21.080719,3.1669,-3.0387,-2.7654,5.19
21.104095,2.3942,-2.0059,-0.5252,3.17
21.104374,2.3942,-2.0059,-0.5252,3.17
21.104588,2.3942,-2.0059,-0.5252,3.17
21.119235,2.7531,-1.7506,-1.4885,3.59
21.132949,2.8284,-0.7372,-2.1183,3.61
21.143319,3.0301,0.2299,-2.2770,3.80
21.154097,2.7536,2.1958,-2.0992,4.10
21.154564,2.7536,2.1958,-2.0992,4.10
21.166470,3.2708,4.4887,-0.7895,5.61
21.177509,5.0309,5.6919,0.6692,7.63
21.191731,4.6498,5.4972,1.1732,7.29
21.210979,1.0037,3.3682,-0.1199,3.52
21.211287,1.0037,3.3682,-0.1199,3.52
21.219165,0.0685,2.6255,0.0763,2.63
21.230387,-0.3553,1.2123,0.9154,1.56
21.242911,-0.9345,0.0074,1.8525,2.07
21.253396,-1.7832,-0.7125,2.3595,3.04
21.265173,-2.8105,-1.3091,2.3797,3.91
21.276937,-3.1335,-1.5178,1.4018,3.75
21.277696,-3.0536,-1.5642,1.1590,3.62
21.288717,-2.4306,-1.8490,0.1156,3.06
21.299327,-1.7390,-2.0545,-1.2097,2.95
21.313912,-1.1236,-2.0818,-2.3405,3.33
21.332018,-0.3473,-2.1659,-1.9746,2.95
21.332288,-0.3473,-2.1659,-1.9746,2.95
21.341801,-0.0736,-2.1915,-1.3240,2.56
21.352744,1.1967,-1.4452,-3.8845,4.31
21.366378,-0.1413,-2.4739,1.1197,2.72
21.377460,0.8039,-1.5624,1.5941,2.37
21.387750,1.2560,-0.8833,1.6845,2.28
21.399511,2.0217,-0.3986,0.9584,2.27
21.400057,2.0217,-0.3986,0.9584,2.27
21.411114,2.2345,0.3367,0.2908,2.28
21.425698,2.7497,0.8903,-0.5306,2.94
21.441592,3.3179,1.1617,-0.1385,3.52
21.441759,3.3179,1.1617,-0.1385,3.52
21.453033,3.3846,0.8898,0.4534,3.53
21.464306,2.7932,0.3978,1.3036,3.11
21.478966,1.5170,0.1036,2.4518,2.88
21.487486,1.0281,0.1877,3.1048,3.28
21.498673,0.9338,0.3829,4.2237,4.34
21.511090,1.1468,0.8949,4.5185,4.75
21.522341,1.2805,1.4072,3.4673,3.96
21.533841,1.2160,1.9195,1.6903,2.83
21.534867,1.1547,1.9755,1.4416,2.70
21.549988,0.6455,2.0971,1.1131,2.46
21.572005,-1.0586,3.1561,2.9721,4.46
21.572202,-1.0586,3.1561,2.9721,4.46
21.576029,-1.6916,3.8585,3.6386,5.57
21.587533,-2.6346,5.5446,4.4235,7.57
21.601210,-3.3348,7.9739,4.8322,9.90
21.610194,-3.7369,7.9966,5.2808,10.29
21.627534,-2.2547,7.9966,7.0939,10.92
21.628074,-2.0424,7.9966,7.2940,11.01
21.643720,-2.0637,7.9966,7.6976,11.29
21.653963,-0.7122,6.5721,7.9766,10.36
21.665205,1.9108,4.9446,7.9766,9.58
21.682302,6.7903,3.4019,7.9766,11.01
21.682730,6.7903,3.4019,7.9766,11.01
21.696462,8.0074,3.7124,7.3096,11.46
21.699175,8.0074,3.8445,6.7529,11.16
21.709417,8.0074,3.8895,6.8977,11.26
21.721065,7.9754,3.5499,7.9766,11.83
21.731361,7.2674,3.4854,7.9766,11.34
21.744617,8.0045,2.7694,7.9766,11.63
21.755479,8.0074,1.0202,7.9766,11.35
21.766265,8.0074,-0.3793,7.9766,11.31
21.782083,8.0074,-3.0021,7.4501,11.34
21.782799,8.0074,-3.7189,6.9344,11.23
21.800406,7.0239,-5.8161,2.5857,9.48
21.809273,4.1421,-5.5330,4.4374,8.21
21.821408,4.2338,-7.3752,5.1149,9.92
21.833730,3.4931,-7.5697,2.3492,8.66
21.844423,2.6204,-7.3809,-1.8033,8.04
21.844855,2.6204,-7.3809,-1.8033,8.04
21.855621,2.1355,-6.7454,-4.4058,8.34
21.866744,2.2056,-5.9661,-4.8197,7.98
21.878566,2.1262,-4.7964,-2.7705,5.93
21.889073,2.4006,-3.2975,-1.1821,4.25
21.899813,3.0428,-1.5324,-0.1170,3.41
21.915259,3.7572,1.1974,1.9263,4.39
21.949714,0.7760,2.6025,0.9284,2.87
21.949949,0.7760,2.6025,0.9284,2.87
21.950108,0.7760,2.6025,0.9284,2.87
21.950262,0.7760,2.6025,0.9284,2.87
21.964976,0.8982,2.1342,1.0053,2.52
21.979160,-0.1262,1.6134,0.8746,1.84
21.979639,-0.1262,1.6134,0.8746,1.84
21.989347,-0.8954,1.2440,0.8920,1.77
22.000501,-1.3398,1.0547,1.1854,2.08
22.012084,-1.2206,1.0332,0.7620,1.77
22.023017,-1.0213,1.2157,0.0895,1.59
22.033633,-0.5522,1.3776,-0.5533,1.58
22.048729,-0.1381,1.4973,-1.1838,1.91
22.071635,-0.3199,1.9151,0.1073,1.94
22.071795,-0.3199,1.9151,0.1073,1.94
22.071921,-0.3199,1.9151,0.1073,1.94
22.088595,0.0067,2.0563,0.4498,2.10
22.099916,-0.0922,2.3302,0.2649,2.35
22.111452,0.1389,2.3947,0.1464,2.40
22.124007,0.4161,2.3643,-0.2755,2.42
22.124462,0.4161,2.3643,-0.2755,2.42
22.133366,0.3805,2.3934,-0.6041,2.50
22.145599,0.2557,2.4359,-0.5604,2.51
22.156405,0.2684,2.3326,-0.3576,2.38
22.171308,-0.0241,2.2107,0.1767,2.22
22.193873,-0.2222,2.0526,0.5268,2.13
22.194164,-0.2222,2.0526,0.5268,2.13
22.199768,-0.2056,2.0304,0.5541,2.11
22.210306,-0.0033,1.9603,0.4750,2.02
22.222198,0.2261,1.9246,0.1701,1.95
22.233356,0.2855,1.8875,-0.1558,1.92
22.244492,0.2256,1.8513,-0.2543,1.88
22.257042,0.0773,1.6984,-0.2672,1.72
22.257707,0.0773,1.6984,-0.2672,1.72
22.267913,-0.0153,1.5552,-0.2044,1.57
22.279602,-0.1174,1.3691,-0.1490,1.38
22.290179,-0.2735,1.1873,-0.1524,1.23
22.304909,-0.5141,1.0476,-0.2078,1.19
22.321788,-0.6433,0.9252,-0.2342,1.15
22.321981,-0.6433,0.9252,-0.2342,1.15
22.332508,-0.6617,0.8529,-0.2179,1.10
22.343563,-0.5522,0.7821,-0.2958,1.00
22.356626,-0.3739,0.7085,-0.5191,0.95
22.367523,-0.2657,0.6668,-0.8000,1.07
22.378601,-0.2425,0.6533,-1.0023,1.22
22.389622,-0.2816,0.6257,-1.2349,1.41
22.401260,-0.3834,0.6394,-1.2823,1.48
22.401822,-0.3834,0.6394,-1.2823,1.48
22.416909,-0.4491,0.6699,-0.9964,1.28
22.441108,-0.3214,0.6904,-0.5763,0.96
22.441264,-0.3214,0.6904,-0.5763,0.96
22.443778,-0.3206,0.7061,-0.5643,0.96
22.455526,-0.2767,0.7437,-0.5533,0.97
22.467213,-0.1836,0.7295,-0.5655,0.94
22.479549,-0.0937,0.7212,-0.5479,0.91
22.489918,-0.0907,0.7369,-0.5342,0.91
22.501753,-0.1372,0.7405,-0.5020,0.91
22.512166,-0.1455,0.7234,-0.4360,0.86
22.527175,-0.1323,0.6577,-0.3024,0.74
22.527552,-0.1323,0.6577,-0.3024,0.74
22.547799,-0.2298,0.5615,-0.2220,0.65
22.547976,-0.2298,0.5615,-0.2220,0.65
22.555009,-0.2974,0.5272,-0.2450,0.65
22.566047,-0.4543,0.5426,-0.1839,0.73
22.579641,-0.4469,0.4640,-0.3290,0.72
22.590131,-0.3961,0.4119,-0.2450,0.62
22.601518,-0.3724,0.4542,-0.1844,0.62
22.612332,-0.3121,0.4933,-0.1695,0.61
22.623444,-0.2527,0.5363,-0.2223,0.63
22.634875,-0.2615,0.5563,-0.2973,0.68
22.646406,-0.3460,0.5803,-0.3798,0.78
