ID,time,gFx,gFy,gFz,TgF,TS
5640,58.130597,0.8657,4.2762,-2.8802,5.23,2022-04-20 00:00:58.130597
5641,58.141265,0.4899,5.7899,-2.7957,6.45,2022-04-20 00:00:58.141265
5642,58.153403,0.6673,7.9814,-1.3448,8.12,2022-04-20 00:00:58.153403
5643,58.153935,0.6673,7.9814,-1.3448,8.12,2022-04-20 00:00:58.153935
5644,58.169478,0.9952,7.9966,0.1456,8.06,2022-04-20 00:00:58.169478
5645,58.187151,3.1437,7.9966,-2.366,8.91,2022-04-20 00:00:58.187151
5646,58.187356,3.1437,7.9966,-2.366,8.91,2022-04-20 00:00:58.187356
5647,58.196426,4.2076,7.9966,-2.802,9.46,2022-04-20 00:00:58.196426
5648,58.206775,5.3886,7.9966,0.3433,9.65,2022-04-20 00:00:58.206775
5649,58.219408,5.8456,7.9966,5.1835,11.18,2022-04-20 00:00:58.219408
5650,58.230702,6.0088,7.8029,7.9766,12.67,2022-04-20 00:00:58.230702
5651,58.241839,6.193,6.4812,7.9766,12.0,2022-04-20 00:00:58.241839
5652,58.254297,7.051,5.8287,7.9766,12.14,2022-04-20 00:00:58.254297
5653,58.264181,7.6542,5.2512,7.9766,12.24,2022-04-20 00:00:58.264181
5654,58.275579,7.4619,4.1936,7.9766,11.7,2022-04-20 00:00:58.275579
5655,58.286527,7.1776,2.8803,7.9766,11.11,2022-04-20 00:00:58.286527
5656,58.301777,8.0079,1.5423,4.8882,9.51,2022-04-20 00:00:58.301777
5657,58.302068,8.0079,1.5423,4.8882,9.51,2022-04-20 00:00:58.302068
5658,58.318073,8.0079,-0.3258,2.6848,8.45,2022-04-20 00:00:58.318073
5659,58.31827,8.0079,-0.3258,2.6848,8.45,2022-04-20 00:00:58.318270
5660,58.331144,6.514,-0.7763,3.9891,7.68,2022-04-20 00:00:58.331144
5661,58.340555,7.0957,-1.5451,5.7769,9.28,2022-04-20 00:00:58.340555
5662,58.352373,7.5635,-2.8015,5.6203,9.83,2022-04-20 00:00:58.352373
5663,58.365243,5.571,-4.4471,2.3255,7.5,2022-04-20 00:00:58.365243
5664,58.375594,3.765,-5.3471,1.6698,6.75,2022-04-20 00:00:58.375594
5665,58.387387,1.8287,-6.2835,1.673,6.75,2022-04-20 00:00:58.387387
5666,58.400965,0.7296,-5.8349,0.7625,5.93,2022-04-20 00:00:58.400965
5667,58.420222,2.489,-4.1974,-0.93,4.97,2022-04-20 00:00:58.420222
5668,58.420392,2.489,-4.1974,-0.93,4.97,2022-04-20 00:00:58.420392
5669,58.429816,3.4987,-3.2979,-1.6309,5.08,2022-04-20 00:00:58.429816
5670,58.440736,3.8556,-2.2909,-1.5417,4.74,2022-04-20 00:00:58.440736
5671,58.453162,4.1351,-0.8955,-0.6925,4.29,2022-04-20 00:00:58.453162
5672,58.455407,4.2191,-0.6288,-0.566,4.3,2022-04-20 00:00:58.455407
5673,58.465338,4.2465,0.6284,-0.631,4.34,2022-04-20 00:00:58.465338
5674,58.475481,3.7948,1.4541,-0.9542,4.17,2022-04-20 00:00:58.475481
5675,58.486503,3.1452,2.2715,-1.1674,4.05,2022-04-20 00:00:58.486503
5676,58.502224,2.78,3.8296,-0.9065,4.82,2022-04-20 00:00:58.502224
5677,58.521307,2.5039,4.5244,-0.0964,5.17,2022-04-20 00:00:58.521307
5678,58.521532,2.5039,4.5244,-0.0964,5.17,2022-04-20 00:00:58.521532
5679,58.529527,2.135,4.0502,0.1781,4.58,2022-04-20 00:00:58.529527
5680,58.540917,1.333,3.3208,0.0895,3.58,2022-04-20 00:00:58.540917
5681,58.55283,0.4049,2.2122,-0.426,2.29,2022-04-20 00:00:58.552830
5682,58.567053,-0.3008,0.9453,-0.6456,1.18,2022-04-20 00:00:58.567053
5683,58.568214,-0.3966,0.7669,-0.6119,1.06,2022-04-20 00:00:58.568214
5684,58.576126,-0.5471,0.3203,-0.4504,0.78,2022-04-20 00:00:58.576126
5685,58.586655,-0.5688,-0.1018,-0.2939,0.65,2022-04-20 00:00:58.586655
5686,58.598279,-0.5446,-0.4052,-0.2792,0.73,2022-04-20 00:00:58.598279
5687,58.609266,-0.5459,-0.4939,-0.328,0.81,2022-04-20 00:00:58.609266
5688,58.620308,-0.5256,-0.4929,-0.4798,0.87,2022-04-20 00:00:58.620308
5689,58.636978,-0.3302,-0.3564,-0.8838,1.01,2022-04-20 00:00:58.636978
5690,58.656917,-0.0949,-0.4057,-0.8393,0.94,2022-04-20 00:00:58.656917
5691,58.657107,-0.0949,-0.4057,-0.8393,0.94,2022-04-20 00:00:58.657107
5692,58.66482,-0.2955,-0.3959,-0.6525,0.82,2022-04-20 00:00:58.664820
5693,58.674619,-0.6025,-0.3341,-0.246,0.73,2022-04-20 00:00:58.674619
5694,58.686159,-0.7401,-0.33,0.0377,0.81,2022-04-20 00:00:58.686159
5695,58.698116,-0.9262,-0.2093,0.3145,1.0,2022-04-20 00:00:58.698116
5696,58.709436,-1.0188,0.0384,0.3504,1.08,2022-04-20 00:00:58.709436
5697,58.720694,-1.0191,0.2243,0.1527,1.05,2022-04-20 00:00:58.720694
5698,58.721167,-1.0191,0.2243,0.1527,1.05,2022-04-20 00:00:58.721167
5699,58.73428,-0.9685,0.3689,-0.0342,1.04,2022-04-20 00:00:58.734280
5700,58.764278,-0.7208,0.7266,-0.2804,1.06,2022-04-20 00:00:58.764278
5701,58.764584,-0.7208,0.7266,-0.2804,1.06,2022-04-20 00:00:58.764584
5702,58.765043,-0.6651,0.7422,-0.2929,1.04,2022-04-20 00:00:58.765043
5703,58.777361,-0.3263,0.7478,-0.3222,0.88,2022-04-20 00:00:58.777361
5704,58.792256,-0.1477,0.7725,-0.1292,0.8,2022-04-20 00:00:58.792256
5705,58.792411,-0.1477,0.7725,-0.1292,0.8,2022-04-20 00:00:58.792411
5706,58.809151,-0.2344,0.8395,0.1679,0.89,2022-04-20 00:00:58.809151
5707,58.820019,-0.3128,0.797,0.366,0.93,2022-04-20 00:00:58.820019
5708,58.831735,-0.4125,0.8248,0.5458,1.07,2022-04-20 00:00:58.831735
5709,58.843104,-0.4728,0.9413,0.5436,1.19,2022-04-20 00:00:58.843104
5710,58.854721,-0.4404,1.0495,0.4151,1.21,2022-04-20 00:00:58.854721
5711,58.855211,-0.4404,1.0495,0.4151,1.21,2022-04-20 00:00:58.855211
5712,58.866328,-0.3969,1.0894,0.2639,1.19,2022-04-20 00:00:58.866328
5713,58.877011,-0.3216,1.0906,0.153,1.15,2022-04-20 00:00:58.877011
5714,58.887378,-0.3033,1.1148,0.0865,1.16,2022-04-20 00:00:58.887378
5715,58.903925,-0.3925,1.1089,-0.1912,1.19,2022-04-20 00:00:58.903925
5716,58.920745,-0.7296,1.1165,-0.2823,1.36,2022-04-20 00:00:58.920745
5717,58.920906,-0.7296,1.1165,-0.2823,1.36,2022-04-20 00:00:58.920906
5718,58.930503,-0.8552,1.1627,-0.2511,1.46,2022-04-20 00:00:58.930503
5719,58.941815,-0.9109,1.1993,-0.1057,1.51,2022-04-20 00:00:58.941815
5720,58.955429,-0.8754,1.254,0.2084,1.54,2022-04-20 00:00:58.955429
5721,58.96596,-0.8588,1.3161,0.4407,1.63,2022-04-20 00:00:58.965960
5722,58.976127,-0.7174,1.2064,0.3528,1.45,2022-04-20 00:00:58.976127
5723,58.986924,-0.7621,1.2281,0.2321,1.46,2022-04-20 00:00:58.986924
5724,58.999466,-0.9673,1.2496,-0.0693,1.58,2022-04-20 00:00:58.999466
5725,58.999984,-0.9673,1.2496,-0.0693,1.58,2022-04-20 00:00:58.999984
5726,59.009607,-1.0455,1.2513,-0.276,1.65,2022-04-20 00:00:59.009607
5727,59.020134,-1.1202,1.2814,-0.3232,1.73,2022-04-20 00:00:59.020134
5728,59.03589,-1.0902,1.3154,-0.0256,1.71,2022-04-20 00:00:59.035890
5729,59.059095,-0.8752,1.3019,0.4566,1.63,2022-04-20 00:00:59.059095
5730,59.059333,-0.8752,1.3019,0.4566,1.63,2022-04-20 00:00:59.059333
5731,59.064442,-0.8444,1.2983,0.567,1.65,2022-04-20 00:00:59.064442
5732,59.076171,-0.7735,1.2645,0.7598,1.67,2022-04-20 00:00:59.076171
5733,59.086619,-0.7215,1.2638,0.8136,1.67,2022-04-20 00:00:59.086619
5734,59.098844,-0.639,1.277,0.8035,1.64,2022-04-20 00:00:59.098844
5735,59.109584,-0.4877,1.2555,0.5893,1.47,2022-04-20 00:00:59.109584
5736,59.121353,-0.4374,1.1993,0.4224,1.34,2022-04-20 00:00:59.121353
5737,59.132673,-0.4538,1.1869,0.3015,1.31,2022-04-20 00:00:59.132673
5738,59.144004,-0.4902,1.1194,0.1979,1.24,2022-04-20 00:00:59.144004
5739,59.144987,-0.4978,1.1013,0.186,1.22,2022-04-20 00:00:59.144987
5740,59.155082,-0.5087,1.0112,0.1882,1.15,2022-04-20 00:00:59.155082
5741,59.170591,-0.5112,0.8717,0.2326,1.04,2022-04-20 00:00:59.170591
5742,59.198134,-0.4596,0.6873,0.409,0.92,2022-04-20 00:00:59.198134
5743,59.198322,-0.4596,0.6873,0.409,0.92,2022-04-20 00:00:59.198322
5744,59.198473,-0.4596,0.6873,0.409,0.92,2022-04-20 00:00:59.198473
5745,59.20896,-0.4469,0.6184,0.4583,0.89,2022-04-20 00:00:59.208960
5746,59.219529,-0.4288,0.5815,0.4429,0.85,2022-04-20 00:00:59.219529
5747,59.231459,-0.4298,0.5485,0.3528,0.78,2022-04-20 00:00:59.231459
5748,59.24455,-0.4487,0.5253,0.2969,0.75,2022-04-20 00:00:59.244550
5749,59.255601,-0.4887,0.5268,0.3303,0.79,2022-04-20 00:00:59.255601
5750,59.271012,-0.4667,0.5285,0.4088,0.81,2022-04-20 00:00:59.271012
5751,59.271541,-0.4667,0.5285,0.4088,0.81,2022-04-20 00:00:59.271541
5752,59.295782,-0.3152,0.5639,0.4349,0.78,2022-04-20 00:00:59.295782
5753,59.29597,-0.3152,0.5639,0.4349,0.78,2022-04-20 00:00:59.295970
5754,59.299424,-0.2674,0.5744,0.3924,0.75,2022-04-20 00:00:59.299424
5755,59.308915,-0.1894,0.6111,0.3025,0.71,2022-04-20 00:00:59.308915
5756,59.32189,-0.1398,0.6609,0.2121,0.71,2022-04-20 00:00:59.321890
5757,59.332438,-0.1474,0.6997,0.1601,0.73,2022-04-20 00:00:59.332438
5758,59.343741,-0.1865,0.7522,0.1286,0.79,2022-04-20 00:00:59.343741
5759,59.355077,-0.2154,0.7671,0.1026,0.8,2022-04-20 00:00:59.355077
5760,59.36669,-0.219,0.7295,0.2089,0.79,2022-04-20 00:00:59.366690
5761,59.377221,-0.2415,0.733,0.2815,0.82,2022-04-20 00:00:59.377221
5762,59.388232,-0.2737,0.7332,0.3782,0.87,2022-04-20 00:00:59.388232
5763,59.399607,-0.2723,0.7586,0.4464,0.92,2022-04-20 00:00:59.399607
5764,59.416015,-0.1958,0.7938,0.4867,0.95,2022-04-20 00:00:59.416015
5765,59.41627,-0.1958,0.7938,0.4867,0.95,2022-04-20 00:00:59.416270
5766,59.434165,-0.1115,0.8087,0.3824,0.9,2022-04-20 00:00:59.434165
5767,59.434346,-0.1115,0.8087,0.3824,0.9,2022-04-20 00:00:59.434346
5768,59.443103,-0.1123,0.8133,0.3044,0.88,2022-04-20 00:00:59.443103
5769,59.454959,-0.2185,0.8426,0.1821,0.89,2022-04-20 00:00:59.454959
5770,59.466439,-0.316,0.8651,0.117,0.93,2022-04-20 00:00:59.466439
5771,59.477373,-0.3844,0.8829,0.088,0.97,2022-04-20 00:00:59.477373
5772,59.489136,-0.3597,0.8996,0.1308,0.98,2022-04-20 00:00:59.489136
5773,59.499657,-0.2859,0.9018,0.1554,0.96,2022-04-20 00:00:59.499657
5774,59.516659,-0.1797,0.9027,0.172,0.94,2022-04-20 00:00:59.516659
5775,59.516987,-0.1797,0.9027,0.172,0.94,2022-04-20 00:00:59.516987
5776,59.532017,-0.2026,0.8856,0.0951,0.91,2022-04-20 00:00:59.532017
5777,59.543008,-0.317,0.8947,-0.0085,0.95,2022-04-20 00:00:59.543008
5778,59.5554,-0.4474,0.9286,-0.1197,1.04,2022-04-20 00:00:59.555400
5779,59.555824,-0.4474,0.9286,-0.1197,1.04,2022-04-20 00:00:59.555824
5780,59.566379,-0.4848,0.9565,-0.1468,1.08,2022-04-20 00:00:59.566379
5781,59.577485,-0.4823,0.9689,-0.0781,1.09,2022-04-20 00:00:59.577485
5782,59.590277,-0.4665,0.9758,0.0697,1.08,2022-04-20 00:00:59.590277
5783,59.599867,-0.3842,0.9831,0.1789,1.07,2022-04-20 00:00:59.599867
5784,59.610944,-0.2412,0.9838,0.2678,1.05,2022-04-20 00:00:59.610944
5785,59.626648,-0.0871,0.945,0.2277,0.98,2022-04-20 00:00:59.626648
5786,59.642744,-0.2197,0.9714,0.1031,1.0,2022-04-20 00:00:59.642744
5787,59.643019,-0.2197,0.9714,0.1031,1.0,2022-04-20 00:00:59.643019
5788,59.656564,-0.3148,1.0141,0.0829,1.07,2022-04-20 00:00:59.656564
5789,59.664789,-0.3079,1.0251,0.1312,1.08,2022-04-20 00:00:59.664789
5790,59.677464,-0.2608,1.0376,0.2531,1.1,2022-04-20 00:00:59.677464
5791,59.688759,-0.1824,1.0598,0.365,1.14,2022-04-20 00:00:59.688759
5792,59.699471,-0.0944,1.0755,0.429,1.16,2022-04-20 00:00:59.699471
5793,59.711194,-0.0023,1.0654,0.4124,1.14,2022-04-20 00:00:59.711194
5794,59.712135,0.0104,1.0608,0.3941,1.13,2022-04-20 00:00:59.712135
5795,59.728682,-0.0216,1.0261,0.2287,1.05,2022-04-20 00:00:59.728682
5796,59.747102,-0.1587,1.0019,0.1168,1.02,2022-04-20 00:00:59.747102
5797,59.747267,-0.1587,1.0019,0.1168,1.02,2022-04-20 00:00:59.747267
5798,59.754484,-0.1892,0.9833,0.1254,1.01,2022-04-20 00:00:59.754484
5799,59.764882,-0.2092,0.9577,0.1564,0.99,2022-04-20 00:00:59.764882
5800,59.776457,-0.2156,0.9442,0.205,0.99,2022-04-20 00:00:59.776457
5801,59.788109,-0.2278,0.9303,0.1622,0.97,2022-04-20 00:00:59.788109
5802,59.798458,-0.2263,0.911,0.0689,0.94,2022-04-20 00:00:59.798458
5803,59.810408,-0.2307,0.8976,-0.0806,0.93,2022-04-20 00:00:59.810408
5804,59.822198,-0.2183,0.8988,-0.1795,0.94,2022-04-20 00:00:59.822198
5805,59.833087,-0.1999,0.8954,-0.2198,0.94,2022-04-20 00:00:59.833087
5806,59.833911,-0.196,0.8903,-0.2235,0.94,2022-04-20 00:00:59.833911
5807,59.845366,-0.1997,0.8524,-0.2281,0.9,2022-04-20 00:00:59.845366
5808,59.860288,-0.2784,0.8458,-0.1724,0.91,2022-04-20 00:00:59.860288
5809,59.874902,-0.3514,0.8812,-0.1685,0.96,2022-04-20 00:00:59.874902
5810,59.875059,-0.3514,0.8812,-0.1685,0.96,2022-04-20 00:00:59.875059
5811,59.888295,-0.3282,0.858,-0.3048,0.97,2022-04-20 00:00:59.888295
5812,59.899239,-0.2896,0.8607,-0.394,0.99,2022-04-20 00:00:59.899239
5813,59.910579,-0.282,0.9071,-0.4617,1.06,2022-04-20 00:00:59.910579
5814,59.922556,-0.3033,0.9514,-0.5,1.12,2022-04-20 00:00:59.922556
5815,59.934269,-0.296,0.966,-0.5193,1.14,2022-04-20 00:00:59.934269
5816,59.945507,-0.2972,0.9526,-0.5054,1.12,2022-04-20 00:00:59.945507
5817,59.956048,-0.295,0.9428,-0.4566,1.09,2022-04-20 00:00:59.956048
5818,59.971369,-0.3118,0.956,-0.3371,1.06,2022-04-20 00:00:59.971369
5819,59.971717,-0.3118,0.956,-0.3371,1.06,2022-04-20 00:00:59.971717
5820,59.990416,-0.3766,0.9704,-0.3232,1.09,2022-04-20 00:00:59.990416
5821,59.990807,-0.3766,0.9704,-0.3232,1.09,2022-04-20 00:00:59.990807
5822,59.998798,-0.4161,0.9623,-0.3979,1.12,2022-04-20 00:00:59.998798
5823,60.010098,-0.4931,0.9462,-0.5574,1.2,2022-04-20 00:01:00.010098
5824,60.023681,-0.5456,0.9303,-0.6386,1.25,2022-04-20 00:01:00.023681
5825,60.033821,-0.6136,0.9381,-0.6131,1.28,2022-04-20 00:01:00.033821
5826,60.044884,-0.6426,0.9521,-0.5235,1.26,2022-04-20 00:01:00.044884
5827,60.056239,-0.5806,0.9403,-0.3818,1.17,2022-04-20 00:01:00.056239
5828,60.067346,-0.488,0.911,-0.2506,1.06,2022-04-20 00:01:00.067346
5829,60.082612,-0.3983,0.9023,-0.1575,1.0,2022-04-20 00:01:00.082612
5830,60.083019,-0.391,0.8944,-0.1543,0.99,2022-04-20 00:01:00.083019
5831,60.098495,-0.4406,0.8483,-0.2281,0.98,2022-04-20 00:01:00.098495
5832,60.111079,-0.6436,0.8556,-0.3307,1.12,2022-04-20 00:01:00.111079
5833,60.111677,-0.6436,0.8556,-0.3307,1.12,2022-04-20 00:01:00.111677
5834,60.121501,-0.7799,0.8947,-0.3701,1.24,2022-04-20 00:01:00.121501
5835,60.133232,-0.8395,0.9223,-0.3459,1.29,2022-04-20 00:01:00.133232
5836,60.144956,-0.7921,0.9775,-0.2264,1.28,2022-04-20 00:01:00.144956
5837,60.156253,-0.5779,1.021,-0.049,1.17,2022-04-20 00:01:00.156253
5838,60.167701,-0.3395,1.0569,0.0802,1.11,2022-04-20 00:01:00.167701
5839,60.17866,-0.0749,1.0908,0.1354,1.1,2022-04-20 00:01:00.178660
5840,60.189685,0.0734,1.1109,0.1058,1.12,2022-04-20 00:01:00.189685
5841,60.200894,0.1276,1.1541,0.0552,1.16,2022-04-20 00:01:00.200894
5842,60.217019,0.0465,1.2015,0.0123,1.2,2022-04-20 00:01:00.217019
5843,60.217477,0.0465,1.2015,0.0123,1.2,2022-04-20 00:01:00.217477
5844,60.244066,-0.1101,1.0987,0.0936,1.11,2022-04-20 00:01:00.244066
5845,60.244271,-0.1101,1.0987,0.0936,1.11,2022-04-20 00:01:00.244271
5846,60.256078,-0.1494,1.0063,0.15,1.03,2022-04-20 00:01:00.256078
5847,60.256432,-0.1494,1.0063,0.15,1.03,2022-04-20 00:01:00.256432
5848,60.265841,-0.1792,0.9223,0.1808,0.96,2022-04-20 00:01:00.265841
5849,60.278326,-0.2437,0.8339,0.2101,0.89,2022-04-20 00:01:00.278326
5850,60.289785,-0.3292,0.7596,0.1948,0.85,2022-04-20 00:01:00.289785
5851,60.301053,-0.4118,0.7019,0.1603,0.83,2022-04-20 00:01:00.301053
5852,60.312951,-0.4858,0.6704,0.1286,0.84,2022-04-20 00:01:00.312951
5853,60.32421,-0.5178,0.6552,0.0924,0.84,2022-04-20 00:01:00.324210
5854,60.334927,-0.5307,0.6374,0.0499,0.83,2022-04-20 00:01:00.334927
5855,60.349445,-0.5706,0.6384,-0.0007,0.86,2022-04-20 00:01:00.349445
5856,60.349835,-0.5706,0.6384,-0.0007,0.86,2022-04-20 00:01:00.349835
5857,60.375473,-0.5552,0.6374,0.0025,0.85,2022-04-20 00:01:00.375473
5858,60.375659,-0.5552,0.6374,0.0025,0.85,2022-04-20 00:01:00.375659
5859,60.378349,-0.5476,0.6362,0.0071,0.84,2022-04-20 00:01:00.378349
5860,60.38867,-0.5241,0.6238,0.0252,0.82,2022-04-20 00:01:00.388670
5861,60.400273,-0.5131,0.6267,-0.0122,0.81,2022-04-20 00:01:00.400273
5862,60.411704,-0.5144,0.6338,-0.1084,0.82,2022-04-20 00:01:00.411704
5863,60.424108,-0.5847,0.6799,-0.2147,0.92,2022-04-20 00:01:00.424108
5864,60.434762,-0.5354,0.7266,-0.2401,0.93,2022-04-20 00:01:00.434762
5865,60.44543,-0.499,0.7713,-0.211,0.94,2022-04-20 00:01:00.445430
5866,60.457135,-0.4115,0.8245,-0.1309,0.93,2022-04-20 00:01:00.457135
5867,60.467988,-0.3429,0.8419,-0.0977,0.91,2022-04-20 00:01:00.467988
5868,60.48398,-0.3719,0.847,-0.158,0.94,2022-04-20 00:01:00.483980
5869,60.484251,-0.3719,0.847,-0.158,0.94,2022-04-20 00:01:00.484251
5870,60.499038,-0.5227,0.8798,-0.2254,1.05,2022-04-20 00:01:00.499038
5871,60.512967,-0.6512,0.9257,-0.2758,1.16,2022-04-20 00:01:00.512967
5872,60.513474,-0.6512,0.9257,-0.2758,1.16,2022-04-20 00:01:00.513474
5873,60.522841,-0.6732,0.947,-0.2653,1.19,2022-04-20 00:01:00.522841
5874,60.534536,-0.6143,0.954,-0.2364,1.16,2022-04-20 00:01:00.534536
5875,60.545914,-0.5407,0.9631,-0.2364,1.13,2022-04-20 00:01:00.545914
5876,60.557301,-0.4611,1.0071,-0.2631,1.14,2022-04-20 00:01:00.557301
5877,60.568537,-0.4281,1.0476,-0.3051,1.17,2022-04-20 00:01:00.568537
5878,60.579131,-0.4332,1.0706,-0.3476,1.21,2022-04-20 00:01:00.579131
5879,60.590774,-0.4667,1.0556,-0.3857,1.22,2022-04-20 00:01:00.590774
5880,60.601635,-0.5258,1.0068,-0.4175,1.21,2022-04-20 00:01:00.601635
5881,60.617552,-0.7169,0.9284,-0.4343,1.25,2022-04-20 00:01:00.617552
5882,60.617959,-0.7169,0.9284,-0.4343,1.25,2022-04-20 00:01:00.617959
5883,60.637171,-0.9675,0.7938,-0.3566,1.3,2022-04-20 00:01:00.637171
5884,60.637328,-0.9675,0.7938,-0.3566,1.3,2022-04-20 00:01:00.637328
5885,60.644666,-1.0311,0.7061,-0.2885,1.28,2022-04-20 00:01:00.644666
5886,60.656876,-0.9394,0.5961,0.0399,1.11,2022-04-20 00:01:00.656876
5887,60.66791,-0.947,0.4664,0.4855,1.16,2022-04-20 00:01:00.667910
5888,60.679578,-1.1466,0.3621,0.6394,1.36,2022-04-20 00:01:00.679578
5889,60.690087,-1.3609,0.045,0.6577,1.51,2022-04-20 00:01:00.690087
5890,60.70114,-1.0103,-1.2617,-0.4521,1.68,2022-04-20 00:01:00.701140
5891,60.712043,-1.0323,-3.0764,-2.8562,4.32,2022-04-20 00:01:00.712043
5892,60.724982,-3.8368,-4.2246,-8.0283,9.85,2022-04-20 00:01:00.724982
5893,60.735574,-6.8619,-3.2913,-8.0283,11.06,2022-04-20 00:01:00.735574
5894,60.750976,-6.194,-2.6481,-5.7013,8.83,2022-04-20 00:01:00.750976
5895,60.751431,-6.194,-2.6481,-5.7013,8.83,2022-04-20 00:01:00.751431
5896,60.772152,-3.0443,-2.0437,-1.902,4.13,2022-04-20 00:01:00.772152
5897,60.772349,-3.0443,-2.0437,-1.902,4.13,2022-04-20 00:01:00.772349
5898,60.778119,-2.9747,-2.0374,-1.5891,3.94,2022-04-20 00:01:00.778119
5899,60.789525,-1.7046,-2.3838,-1.025,3.1,2022-04-20 00:01:00.789525
5900,60.805077,1.4725,-2.5768,-2.4862,3.87,2022-04-20 00:01:00.805077
5901,60.813438,2.9351,-2.8384,-5.3427,6.72,2022-04-20 00:01:00.813438
5902,60.823196,3.5461,-3.2669,-4.718,6.75,2022-04-20 00:01:00.823196
5903,60.835056,7.7695,-2.0672,6.7008,10.47,2022-04-20 00:01:00.835056
5904,60.846043,8.0079,0.1334,7.9766,11.3,2022-04-20 00:01:00.846043
5905,60.864535,8.0079,3.6799,2.0109,9.04,2022-04-20 00:01:00.864535
5906,60.865093,8.0079,4.0546,-0.8872,9.02,2022-04-20 00:01:00.865093
5907,60.879835,5.5691,-4.805,-5.3823,9.11,2022-04-20 00:01:00.879835
5908,60.890015,-5.3668,-7.1207,4.7567,10.11,2022-04-20 00:01:00.890015
5909,60.901287,-5.7775,-3.8139,7.9766,10.56,2022-04-20 00:01:00.901287
5910,60.901589,-5.7775,-3.8139,7.9766,10.56,2022-04-20 00:01:00.901589
5911,60.913225,-0.5332,-3.3644,5.9423,6.85,2022-04-20 00:01:00.913225
5912,60.925106,2.809,-1.3939,-2.9606,4.31,2022-04-20 00:01:00.925106
5913,60.935155,3.3909,-0.0109,-6.84,7.63,2022-04-20 00:01:00.935155
5914,60.945924,2.1529,-0.0447,-4.3956,4.89,2022-04-20 00:01:00.945924
5915,60.962618,-0.2021,-0.1946,-1.2043,1.24,2022-04-20 00:01:00.962618
5916,60.980279,-0.6331,0.261,-2.6786,2.76,2022-04-20 00:01:00.980279
5917,60.980532,-0.6331,0.261,-2.6786,2.76,2022-04-20 00:01:00.980532
5918,60.990156,-0.4369,0.3626,-4.0142,4.05,2022-04-20 00:01:00.990156
5919,61.001963,-0.0944,0.4232,-4.857,4.88,2022-04-20 00:01:01.001963
5920,61.012837,0.069,0.2805,-4.8272,4.84,2022-04-20 00:01:01.012837
5921,61.02435,-0.0348,0.0098,-3.8994,3.9,2022-04-20 00:01:01.024350
5922,61.035461,-0.3385,-0.1541,-2.6142,2.64,2022-04-20 00:01:01.035461
5923,61.035873,-0.3385,-0.1541,-2.6142,2.64,2022-04-20 00:01:01.035873
5924,61.047504,-0.5627,-0.2975,-1.6223,1.74,2022-04-20 00:01:01.047504
5925,61.058208,-0.9639,-0.5205,-0.7849,1.35,2022-04-20 00:01:01.058208
5926,61.073804,-1.2331,-0.8025,-0.1436,1.48,2022-04-20 00:01:01.073804
5927,61.094319,-0.7726,-1.6856,-0.4998,1.92,2022-04-20 00:01:01.094319
5928,61.094492,-0.7726,-1.6856,-0.4998,1.92,2022-04-20 00:01:01.094492
5929,61.101725,-0.9595,-1.7608,-0.5147,2.07,2022-04-20 00:01:01.101725
5930,61.112583,-1.1938,-1.9174,-0.2633,2.27,2022-04-20 00:01:01.112583
5931,61.125788,-0.5327,-2.4949,0.9518,2.72,2022-04-20 00:01:01.125788
5932,61.136115,-0.0277,-2.6948,1.7548,3.22,2022-04-20 00:01:01.136115
5933,61.147042,0.081,-2.3884,2.1828,3.24,2022-04-20 00:01:01.147042
5934,61.158828,0.1697,-2.0498,1.3815,2.48,2022-04-20 00:01:01.158828
5935,61.169375,0.6358,-1.7965,0.0892,1.91,2022-04-20 00:01:01.169375
5936,61.189202,2.7971,-0.9996,-1.4784,3.32,2022-04-20 00:01:01.189202
5937,61.189549,2.7971,-0.9996,-1.4784,3.32,2022-04-20 00:01:01.189549
5938,61.204879,4.4341,-0.04,-0.6857,4.49,2022-04-20 00:01:01.204879
5939,61.205078,4.4341,-0.04,-0.6857,4.49,2022-04-20 00:01:01.205078
5940,61.21228,4.866,0.7574,-0.4128,4.94,2022-04-20 00:01:01.212280
5941,61.223464,5.1465,2.335,-0.4558,5.67,2022-04-20 00:01:01.223464
5942,61.23545,6.5656,3.1637,-1.476,7.44,2022-04-20 00:01:01.235450
5943,61.246316,7.3275,4.0515,-2.9762,8.89,2022-04-20 00:01:01.246316
5944,61.257502,7.5811,5.5106,-3.9859,10.18,2022-04-20 00:01:01.257502
5945,61.269041,7.7292,6.8682,-2.5331,10.65,2022-04-20 00:01:01.269041
5946,61.285058,5.2569,7.9966,0.2284,9.57,2022-04-20 00:01:01.285058
5947,61.285381,5.2569,7.9966,0.2284,9.57,2022-04-20 00:01:01.285381
5948,61.300597,3.0062,7.9966,3.2545,9.14,2022-04-20 00:01:01.300597
5949,61.313085,1.1573,7.9966,4.7445,9.37,2022-04-20 00:01:01.313085
5950,61.324019,-0.6868,7.9966,5.6733,9.83,2022-04-20 00:01:01.324019
5951,61.336495,-0.3074,7.9966,6.7883,10.49,2022-04-20 00:01:01.336495
5952,61.337021,-0.3074,7.9966,6.7883,10.49,2022-04-20 00:01:01.337021
5953,61.347569,2.5293,7.9966,7.3993,11.18,2022-04-20 00:01:01.347569
5954,61.358935,5.143,7.9966,7.9766,12.41,2022-04-20 00:01:01.358935
5955,61.370313,6.1789,7.5112,7.9766,12.58,2022-04-20 00:01:01.370313
