ID,time,gFx,gFy,gFz,TgF,TS,label
7705,79.38254,-0.6751,0.8187,-0.4888,1.17,2022-04-20 00:01:19.382545,0
7706,79.39394,-0.7147,0.7894,-0.4812,1.17,2022-04-20 00:01:19.393944,0
7707,79.40514,-0.7525,0.7662,-0.4306,1.16,2022-04-20 00:01:19.405137,0
7708,79.41584,-0.7965,0.754,-0.3474,1.15,2022-04-20 00:01:19.415835,0
7709,79.42741,-0.8962,0.8053,-0.1886,1.22,2022-04-20 00:01:19.427407,0
7710,79.42808,-0.8962,0.8053,-0.1886,1.22,2022-04-20 00:01:19.428077,0
7711,79.43851,-0.9561,0.871,-0.0244,1.29,2022-04-20 00:01:19.438513,0
7712,79.44926,-0.9375,0.9609,0.2116,1.36,2022-04-20 00:01:19.449256,0
7713,79.45964,-0.7885,1.0723,0.4449,1.4,2022-04-20 00:01:19.459637,0
7714,79.47306,-0.5236,1.1463,0.5798,1.39,2022-04-20 00:01:19.473061,0
7715,79.48365,-0.2896,1.1465,0.5548,1.31,2022-04-20 00:01:19.483654,0
7716,79.49393,-0.1926,1.1937,0.5048,1.31,2022-04-20 00:01:19.493931,0
7717,79.50389,-0.1897,1.1522,0.3731,1.23,2022-04-20 00:01:19.503888,0
7718,79.51548,-0.3692,1.1123,0.2082,1.19,2022-04-20 00:01:19.515478,0
7719,79.52729,-0.5659,1.0381,0.0298,1.18,2022-04-20 00:01:19.527286,0
7720,79.53732,-0.6375,0.9492,-0.0864,1.15,2022-04-20 00:01:19.537318,0
7721,79.5486,-0.7025,0.8412,-0.1639,1.11,2022-04-20 00:01:19.548605,0
7722,79.56098,-0.7484,0.7234,-0.224,1.06,2022-04-20 00:01:19.560983,0
7723,79.56156,-0.7484,0.7234,-0.224,1.06,2022-04-20 00:01:19.561555,0
7724,79.57415,-0.8227,0.6096,-0.2743,1.06,2022-04-20 00:01:19.574150,0
7725,79.58519,-0.8871,0.5463,-0.288,1.08,2022-04-20 00:01:19.585187,0
7726,79.59334,-0.9236,0.5163,-0.2948,1.1,2022-04-20 00:01:19.593344,0
7727,79.60556,-0.9245,0.4523,-0.3107,1.08,2022-04-20 00:01:19.605555,0
7728,79.61572,-0.9018,0.4366,-0.3046,1.05,2022-04-20 00:01:19.615723,0
7729,79.62779,-0.863,0.4625,-0.3153,1.03,2022-04-20 00:01:19.627790,0
7730,79.63909,-0.7816,0.5128,-0.3503,1.0,2022-04-20 00:01:19.639093,0
7731,79.64896,-0.7034,0.572,-0.3349,0.97,2022-04-20 00:01:19.648957,0
7732,79.66086,-0.6006,0.6824,-0.2281,0.94,2022-04-20 00:01:19.660861,0
7733,79.672,-0.4499,0.7774,-0.0713,0.9,2022-04-20 00:01:19.671995,0
7734,79.6827,-0.3336,0.8216,0.0069,0.89,2022-04-20 00:01:19.682697,0
7735,79.68325,-0.3336,0.8216,0.0069,0.89,2022-04-20 00:01:19.683253,0
7736,79.6966,-0.218,0.8732,0.0125,0.9,2022-04-20 00:01:19.696602,0
7737,79.70683,-0.188,0.8805,-0.0371,0.9,2022-04-20 00:01:19.706830,0
7738,79.71469,-0.208,0.8871,-0.0977,0.92,2022-04-20 00:01:19.714689,0
7739,79.72603,-0.2845,0.8854,-0.2096,0.95,2022-04-20 00:01:19.726026,0
7740,79.73914,-0.3925,0.8439,-0.3413,0.99,2022-04-20 00:01:19.739140,0
7741,79.74969,-0.4379,0.8184,-0.3373,0.99,2022-04-20 00:01:19.749690,0
7742,79.76134,-0.4315,0.7786,-0.2794,0.93,2022-04-20 00:01:19.761344,0
7743,79.7724,-0.4027,0.7588,-0.1812,0.88,2022-04-20 00:01:19.772404,0
7744,79.78307,-0.4071,0.7386,-0.0762,0.85,2022-04-20 00:01:19.783069,0
7745,79.79442,-0.453,0.6763,0.0335,0.81,2022-04-20 00:01:19.794422,0
7746,79.80598,-0.5422,0.561,0.0914,0.79,2022-04-20 00:01:19.805975,0
7747,79.81723,-0.6094,0.4909,0.1816,0.8,2022-04-20 00:01:19.817229,3
7748,79.81848,-0.6165,0.4679,0.2009,0.8,2022-04-20 00:01:19.818477,3
7749,79.82864,-0.6148,0.355,0.2348,0.75,2022-04-20 00:01:19.828639,3
7750,79.84127,-0.6414,0.1728,0.012,0.66,2022-04-20 00:01:19.841273,3
7751,79.85134,-0.7411,0.0455,-0.1978,0.77,2022-04-20 00:01:19.851335,3
7752,79.86104,-1.0306,-0.0334,-0.5455,1.17,2022-04-20 00:01:19.861041,3
7753,79.87111,-1.3208,-0.0916,-0.7771,1.54,2022-04-20 00:01:19.871114,3
7754,79.88228,-2.0732,-0.3991,-1.1694,2.41,2022-04-20 00:01:19.882285,3
7755,79.89379,-3.454,-0.4536,-2.6958,4.4,2022-04-20 00:01:19.893787,3
7756,79.90514,-5.0996,0.0101,-4.3846,6.73,2022-04-20 00:01:19.905136,3
7757,79.91639,-6.2077,0.8209,-5.0469,8.04,2022-04-20 00:01:19.916386,3
7758,79.92876,-5.2693,1.3278,-3.0744,6.24,2022-04-20 00:01:19.928764,3
7759,79.93873,-4.0403,1.2887,-1.3888,4.46,2022-04-20 00:01:19.938725,3
7760,79.95065,-3.4464,0.8812,-0.6422,3.61,2022-04-20 00:01:19.950649,3
7761,79.97352,-3.868,-1.2248,-2.9474,5.01,2022-04-20 00:01:19.973521,3
7762,79.97377,-3.868,-1.2248,-2.9474,5.01,2022-04-20 00:01:19.973766,3
7763,79.97392,-3.868,-1.2248,-2.9474,5.01,2022-04-20 00:01:19.973925,3
7764,79.98331,-1.7786,-2.9601,-3.9417,5.24,2022-04-20 00:01:19.983307,3
7765,79.99254,-1.0247,-3.8283,-4.3599,5.89,2022-04-20 00:01:19.992537,3
7766,80.00438,2.2706,-4.8876,-1.7672,5.67,2022-04-20 00:01:20.004378,3
7767,80.01504,6.378,-4.8221,1.4294,8.12,2022-04-20 00:01:20.015038,3
7768,80.02745,8.0077,-1.3807,5.6228,9.88,2022-04-20 00:01:20.027453,3
7769,80.0394,8.0077,0.4071,5.3025,9.61,2022-04-20 00:01:20.039395,3
7770,80.04966,8.0077,3.6396,2.0761,9.04,2022-04-20 00:01:20.049657,3
7771,80.06142,8.0077,0.2063,-4.3692,9.12,2022-04-20 00:01:20.061421,3
7772,80.07261,1.8922,-5.8188,1.4863,6.3,2022-04-20 00:01:20.072613,3
7773,80.08378,-3.5571,-4.4346,7.8219,9.67,2022-04-20 00:01:20.083779,3
7774,80.08477,-3.4154,-3.8393,7.9766,9.49,2022-04-20 00:01:20.084766,3
7775,80.09698,0.8581,-2.2499,5.1469,5.68,2022-04-20 00:01:20.096976,3
7776,80.10972,2.972,-0.5865,-4.6137,5.52,2022-04-20 00:01:20.109716,3
7777,80.12045,2.7231,0.4806,-8.0283,8.49,2022-04-20 00:01:20.120446,3
7778,80.1275,2.1245,-0.0635,-6.0175,6.38,2022-04-20 00:01:20.127495,3
7779,80.13808,0.0336,-0.3769,-2.2011,2.23,2022-04-20 00:01:20.138084,3
7780,80.15004,-1.9371,-0.3153,-0.9195,2.17,2022-04-20 00:01:20.150042,3
7781,80.16205,-3.5312,0.8595,-0.3605,3.65,2022-04-20 00:01:20.162046,3
7782,80.17271,-2.8735,1.6535,-0.0899,3.32,2022-04-20 00:01:20.172712,3
7783,80.18364,-1.6645,2.1623,-0.5623,2.79,2022-04-20 00:01:20.183641,3
7784,80.19445,-0.5752,1.9845,-2.0633,2.92,2022-04-20 00:01:20.194453,3
7785,80.20635,-0.9766,1.6815,-3.1602,3.71,2022-04-20 00:01:20.206353,3
7786,80.20677,-0.9766,1.6815,-3.1602,3.71,2022-04-20 00:01:20.206768,3
7787,80.21653,-0.9753,1.0434,-3.2046,3.51,2022-04-20 00:01:20.216529,3
7788,80.23155,-1.7735,0.1576,-1.6096,2.4,2022-04-20 00:01:20.231548,3
7789,80.24285,-2.286,0.0353,-0.524,2.35,2022-04-20 00:01:20.242854,3
7790,80.25133,-1.9823,0.1029,0.2248,2.0,2022-04-20 00:01:20.251334,3
7791,80.26181,-0.8698,-0.2017,0.0829,0.9,2022-04-20 00:01:20.261813,3
7792,80.27265,-0.4245,-0.5892,-1.2156,1.42,2022-04-20 00:01:20.272648,3
7793,80.28287,-0.9267,-0.6854,-1.7655,2.11,2022-04-20 00:01:20.282873,3
7794,80.29396,-1.3833,-0.8926,-1.464,2.2,2022-04-20 00:01:20.293965,3
7795,80.305,-1.5697,-0.8613,-0.7145,1.93,2022-04-20 00:01:20.304996,3
7796,80.31633,-1.677,-0.4443,0.6108,1.84,2022-04-20 00:01:20.316332,3
7797,80.32777,-1.4219,0.0714,1.223,1.88,2022-04-20 00:01:20.327767,3
7798,80.33867,-0.851,0.431,1.0793,1.44,2022-04-20 00:01:20.338674,3
7799,80.35226,0.2095,0.7703,0.2766,0.84,2022-04-20 00:01:20.352262,3
7800,80.35267,0.2095,0.7703,0.2766,0.84,2022-04-20 00:01:20.352670,3
7801,80.36394,0.5916,0.8915,-0.7788,1.32,2022-04-20 00:01:20.363945,3
7802,80.37194,0.5114,0.9467,-1.3521,1.73,2022-04-20 00:01:20.371938,3
7803,80.38489,0.0057,0.9091,-2.0203,2.22,2022-04-20 00:01:20.384892,3
7804,80.39528,-0.3578,0.8546,-1.9436,2.15,2022-04-20 00:01:20.395279,3
7805,80.40576,-0.5532,0.7437,-1.5046,1.77,2022-04-20 00:01:20.405762,3
7806,80.4179,-0.5505,0.5688,-0.7583,1.1,2022-04-20 00:01:20.417904,0
7807,80.4291,-0.6502,0.3748,-0.2247,0.78,2022-04-20 00:01:20.429104,0
7808,80.44054,-0.8644,0.2253,0.0555,0.9,2022-04-20 00:01:20.440535,0
7809,80.45173,-0.9409,0.1266,0.1833,0.97,2022-04-20 00:01:20.451730,0
7810,80.46315,-0.9778,0.0057,0.2927,1.02,2022-04-20 00:01:20.463150,0
7811,80.46369,-0.9778,0.0057,0.2927,1.02,2022-04-20 00:01:20.463687,0
7812,80.47621,-1.0481,-0.0393,0.3159,1.1,2022-04-20 00:01:20.476209,0
7813,80.4902,-0.8295,-0.0444,0.2106,0.86,2022-04-20 00:01:20.490202,0
7814,80.495,-0.6971,-0.0761,0.1459,0.72,2022-04-20 00:01:20.494997,0
7815,80.50623,-0.4237,-0.1192,-0.0671,0.45,2022-04-20 00:01:20.506232,0
7816,80.51822,-0.2808,-0.1079,-0.2308,0.38,2022-04-20 00:01:20.518223,0
7817,80.52925,-0.0453,-0.1226,-0.4065,0.43,2022-04-20 00:01:20.529251,0
7818,80.53959,0.1203,-0.1507,-0.5,0.54,2022-04-20 00:01:20.539589,0
7819,80.55125,0.2307,-0.1912,-0.5516,0.63,2022-04-20 00:01:20.551253,0
7820,80.56291,0.2185,-0.2489,-0.4995,0.6,2022-04-20 00:01:20.562911,0
7821,80.57332,0.1579,-0.3598,-0.3554,0.53,2022-04-20 00:01:20.573324,0
7822,80.58393,0.208,-0.4297,-0.2218,0.53,2022-04-20 00:01:20.583928,2
7823,80.59817,0.3583,-0.4624,-0.0356,0.59,2022-04-20 00:01:20.598168,2
7824,80.59907,0.379,-0.4568,-0.0058,0.59,2022-04-20 00:01:20.599074,2
7825,80.61644,0.6812,-0.2833,0.3743,0.83,2022-04-20 00:01:20.616442,2
7826,80.6279,1.301,-0.1438,0.6081,1.44,2022-04-20 00:01:20.627904,2
7827,80.63897,1.9225,0.0062,0.6115,2.02,2022-04-20 00:01:20.638969,2
7828,80.63976,2.0671,0.055,0.5881,2.15,2022-04-20 00:01:20.639759,2
7829,80.65167,2.62,0.4579,0.2605,2.67,2022-04-20 00:01:20.651670,2
7830,80.66241,2.9324,0.9653,-0.2543,3.1,2022-04-20 00:01:20.662406,2
7831,80.67333,3.2278,1.4133,-0.822,3.62,2022-04-20 00:01:20.673328,2
7832,80.6841,3.5935,1.8293,-1.645,4.35,2022-04-20 00:01:20.684098,2
7833,80.69537,3.6799,1.9999,-2.5702,4.91,2022-04-20 00:01:20.695373,2
7834,80.70692,3.2153,2.0773,-2.6428,4.65,2022-04-20 00:01:20.706919,2
7835,80.72164,2.7519,2.07,-2.2377,4.11,2022-04-20 00:01:20.721640,2
7836,80.72219,2.7519,2.07,-2.2377,4.11,2022-04-20 00:01:20.722188,2
7837,80.73788,1.9765,2.6155,-1.5273,3.62,2022-04-20 00:01:20.737880,2
7838,80.751,1.503,3.7344,-1.1792,4.19,2022-04-20 00:01:20.750997,2
7839,80.7617,0.9612,5.1862,-1.5932,5.51,2022-04-20 00:01:20.761695,2
7840,80.77325,0.8478,6.597,-1.6204,6.85,2022-04-20 00:01:20.773249,2
7841,80.77492,1.0846,7.3128,-1.5026,7.54,2022-04-20 00:01:20.774919,2
7842,80.78454,1.5055,7.9966,-1.5893,8.29,2022-04-20 00:01:20.784545,2
7843,80.79561,1.0824,7.9966,-2.4178,8.42,2022-04-20 00:01:20.795606,2
7844,80.80661,1.3279,7.9966,-0.7993,8.15,2022-04-20 00:01:20.806609,2
7845,80.81764,2.7951,7.9966,1.4165,8.59,2022-04-20 00:01:20.817643,2
7846,80.82895,3.9548,7.9966,4.2918,9.9,2022-04-20 00:01:20.828954,2
7847,80.84052,6.6821,7.9966,6.8213,12.45,2022-04-20 00:01:20.840518,2
7848,80.85146,8.0077,7.9966,7.9766,13.85,2022-04-20 00:01:20.851458,2
7849,80.86492,8.0079,6.9117,7.9766,13.25,2022-04-20 00:01:20.864924,2
7850,80.8769,8.0079,4.5068,7.9766,12.17,2022-04-20 00:01:20.876900,2
7851,80.87791,8.0079,4.1968,7.9766,12.06,2022-04-20 00:01:20.877912,2
7852,80.89525,8.0077,2.7772,7.9766,11.64,2022-04-20 00:01:20.895254,2
7853,80.90632,8.0077,2.3052,7.9766,11.54,2022-04-20 00:01:20.906317,2
7854,80.90688,8.0077,2.3052,7.9766,11.54,2022-04-20 00:01:20.906876,2
7855,80.91792,8.0077,2.51,7.9766,11.58,2022-04-20 00:01:20.917917,2
7856,80.92971,8.0077,1.7053,7.9766,11.43,2022-04-20 00:01:20.929706,2
7857,80.94088,8.0077,-1.6861,3.3408,8.84,2022-04-20 00:01:20.940881,2
7858,80.9546,8.0077,-2.8394,-2.1402,8.76,2022-04-20 00:01:20.954604,2
7859,80.96296,8.0079,-3.8021,-0.2828,8.87,2022-04-20 00:01:20.962960,2
7860,80.97323,6.8978,-4.3484,3.2668,8.78,2022-04-20 00:01:20.973227,2
7861,80.99041,5.6744,-5.2455,2.7823,8.21,2022-04-20 00:01:20.990406,2
7862,80.99066,5.6744,-5.2455,2.7823,8.21,2022-04-20 00:01:20.990662,2
7863,81.00696,3.571,-4.8854,1.2271,6.17,2022-04-20 00:01:21.006958,2
7864,81.01653,4.0281,-5.0021,1.6529,6.63,2022-04-20 00:01:21.016530,2
7865,81.02789,3.0609,-4.7969,0.6132,5.72,2022-04-20 00:01:21.027891,2
7866,81.04039,2.0896,-4.0706,-0.4526,4.6,2022-04-20 00:01:21.040386,2
7867,81.0409,2.0896,-4.0706,-0.4526,4.6,2022-04-20 00:01:21.040896,2
7868,81.0509,2.2674,-3.7824,-0.0493,4.41,2022-04-20 00:01:21.050898,2
7869,81.06204,1.4249,-3.0522,1.5963,3.73,2022-04-20 00:01:21.062036,2
7870,81.07406,1.0335,-2.4488,1.7446,3.18,2022-04-20 00:01:21.074056,2
7871,81.0843,1.6518,-1.9755,0.4569,2.62,2022-04-20 00:01:21.084303,2
7872,81.09739,3.2502,-0.9327,-2.4532,4.18,2022-04-20 00:01:21.097389,2
7873,81.10982,3.8221,0.5434,-4.4454,5.89,2022-04-20 00:01:21.109821,2
7874,81.11808,4.0313,1.3601,-4.9902,6.56,2022-04-20 00:01:21.118080,2
7875,81.12869,4.6452,2.3604,-4.2316,6.71,2022-04-20 00:01:21.128688,2
7876,81.14085,4.5912,2.6736,-2.3818,5.82,2022-04-20 00:01:21.140847,2
7877,81.15159,3.9074,2.3849,-1.3245,4.77,2022-04-20 00:01:21.151591,2
7878,81.1628,2.1626,1.9556,-0.287,2.93,2022-04-20 00:01:21.162803,2
7879,81.16322,2.1626,1.9556,-0.287,2.93,2022-04-20 00:01:21.163217,2
7880,81.1728,0.9482,1.7263,0.5788,2.05,2022-04-20 00:01:21.172802,2
7881,81.1842,0.5022,1.2616,1.5609,2.07,2022-04-20 00:01:21.184203,2
7882,81.195,0.3416,1.0801,1.8362,2.16,2022-04-20 00:01:21.194996,2
7883,81.2089,-0.1057,1.0676,1.2267,1.63,2022-04-20 00:01:21.208903,2
7884,81.22401,-0.4213,0.9782,0.2959,1.11,2022-04-20 00:01:21.224013,2
7885,81.2294,-0.498,0.9787,0.0555,1.1,2022-04-20 00:01:21.229405,2
7886,81.23966,-0.5693,0.8162,-0.1499,1.01,2022-04-20 00:01:21.239664,2
7887,81.25148,-1.0223,0.3074,0.0115,1.07,2022-04-20 00:01:21.251480,2
7888,81.2621,-1.568,0.0309,0.1474,1.58,2022-04-20 00:01:21.262104,2
7889,81.27297,-1.7439,-0.1255,0.2116,1.76,2022-04-20 00:01:21.272969,2
7890,81.28476,-1.6955,-0.1301,-0.029,1.7,2022-04-20 00:01:21.284762,2
7891,81.29582,-1.4718,0.1102,-0.3723,1.52,2022-04-20 00:01:21.295818,2
7892,81.30614,-1.0135,0.0775,-0.7089,1.24,2022-04-20 00:01:21.306138,2
7893,81.31969,-0.4096,0.257,-0.9886,1.1,2022-04-20 00:01:21.319691,2
7894,81.32011,-0.4096,0.257,-0.9886,1.1,2022-04-20 00:01:21.320112,2
7895,81.33339,0.186,0.3284,-1.0551,1.12,2022-04-20 00:01:21.333386,2
7896,81.34098,0.3021,0.3172,-1.0468,1.13,2022-04-20 00:01:21.340980,2
7897,81.35155,0.1474,0.3321,-0.9464,1.01,2022-04-20 00:01:21.351552,2
7898,81.36314,-0.2222,0.3328,-0.5511,0.68,2022-04-20 00:01:21.363140,2
7899,81.3742,-0.4008,0.0922,-0.0261,0.41,2022-04-20 00:01:21.374202,2
7900,81.38652,-0.5742,-0.0886,0.3594,0.68,2022-04-20 00:01:21.386518,0
7901,81.39779,-0.807,-0.242,0.6948,1.09,2022-04-20 00:01:21.397787,0
7902,81.40759,-0.7745,-0.4079,0.6115,1.07,2022-04-20 00:01:21.407591,0
7903,81.4182,-0.6123,-0.5503,0.3359,0.89,2022-04-20 00:01:21.418199,0
7904,81.43044,-0.3956,-0.6976,-0.1414,0.81,2022-04-20 00:01:21.430435,0
7905,81.44118,-0.0976,-0.811,-0.3781,0.9,2022-04-20 00:01:21.441182,0
7906,81.4417,-0.0976,-0.811,-0.3781,0.9,2022-04-20 00:01:21.441703,0
7907,81.45506,0.0913,-0.6068,0.0428,0.62,2022-04-20 00:01:21.455063,0
7908,81.46555,0.5039,-0.5037,0.4715,0.85,2022-04-20 00:01:21.465551,0
7909,81.47331,1.0093,-0.3295,0.7908,1.32,2022-04-20 00:01:21.473306,0
7910,81.48475,1.4446,-0.0842,0.8526,1.68,2022-04-20 00:01:21.484749,0
7911,81.49599,1.7757,0.2094,0.5746,1.88,2022-04-20 00:01:21.495990,0
7912,81.50788,1.8634,0.389,0.1044,1.91,2022-04-20 00:01:21.507884,0
7913,81.51973,1.9005,0.4591,-0.0449,1.96,2022-04-20 00:01:21.519734,0
7914,81.53043,2.0224,0.5111,0.3528,2.12,2022-04-20 00:01:21.530429,0
7915,81.54227,2.224,0.4554,0.8592,2.43,2022-04-20 00:01:21.542269,0
7916,81.55197,2.3793,0.4344,1.416,2.8,2022-04-20 00:01:21.551969,0
7917,81.56424,2.448,0.3817,1.8513,3.09,2022-04-20 00:01:21.564244,4
7918,81.57467,2.3847,0.3448,1.813,3.02,2022-04-20 00:01:21.574674,4
7919,81.57519,2.3847,0.3448,1.813,3.02,2022-04-20 00:01:21.575185,4
7920,81.5858,2.0359,0.4862,1.6368,2.66,2022-04-20 00:01:21.585802,4
7921,81.6001,1.9179,0.6765,1.4162,2.48,2022-04-20 00:01:21.600102,4
7922,81.61498,0.8688,1.051,1.0412,1.72,2022-04-20 00:01:21.614976,4
7923,81.62143,-0.2149,1.5443,1.181,1.96,2022-04-20 00:01:21.621429,4
7924,81.63089,-1.2336,2.7376,1.8975,3.55,2022-04-20 00:01:21.630890,4
7925,81.64087,-1.2451,4.9834,2.9687,5.93,2022-04-20 00:01:21.640875,4
7926,81.65176,-0.0683,7.4853,4.0854,8.53,2022-04-20 00:01:21.651765,4
7927,81.6634,-0.4872,7.9966,3.9452,8.93,2022-04-20 00:01:21.663399,4
7928,81.67371,-2.3121,7.9966,4.242,9.34,2022-04-20 00:01:21.673713,4
7929,81.68464,-2.1248,7.9966,7.1284,10.92,2022-04-20 00:01:21.684636,4
7930,81.69644,-1.0662,7.9966,7.9766,11.34,2022-04-20 00:01:21.696443,4
7931,81.7076,-0.317,7.9966,7.9766,11.3,2022-04-20 00:01:21.707602,4
7932,81.71871,2.4519,6.576,7.9766,10.62,2022-04-20 00:01:21.718708,4
7933,81.71961,3.3851,5.9445,7.9766,10.51,2022-04-20 00:01:21.719608,4
7934,81.7335,7.2015,3.6042,7.9766,11.33,2022-04-20 00:01:21.733499,4
7935,81.74907,8.0077,4.1909,7.4628,11.72,2022-04-20 00:01:21.749068,4
7936,81.75301,8.0077,4.8767,6.5831,11.46,2022-04-20 00:01:21.753007,4
7937,81.76344,8.0077,5.9232,5.9503,11.6,2022-04-20 00:01:21.763443,4
7938,81.77448,8.0077,6.7583,6.5269,12.34,2022-04-20 00:01:21.774483,4
7939,81.78632,8.0077,7.005,7.9766,13.3,2022-04-20 00:01:21.786320,4
7940,81.79836,8.0077,4.8247,7.9766,12.29,2022-04-20 00:01:21.798365,4
7941,81.80806,8.0077,1.5027,7.9766,11.4,2022-04-20 00:01:21.808064,4
7942,81.81962,8.0077,-3.3944,4.8119,9.94,2022-04-20 00:01:21.819624,4
7943,81.8307,8.0077,-4.9459,4.7729,10.55,2022-04-20 00:01:21.830704,4
7944,81.84384,7.1157,-5.9984,7.2354,11.79,2022-04-20 00:01:21.843838,4
7945,81.84431,7.1157,-5.9984,7.2354,11.79,2022-04-20 00:01:21.844311,4
7946,81.85959,8.0077,-7.0901,3.0843,11.13,2022-04-20 00:01:21.859588,4
7947,81.86409,7.9532,-6.9592,0.9242,10.61,2022-04-20 00:01:21.864092,4
7948,81.87422,5.6871,-6.4843,-2.5827,9.0,2022-04-20 00:01:21.874218,4
7949,81.88505,4.0821,-6.5708,-3.7719,8.61,2022-04-20 00:01:21.885051,4
7950,81.89662,2.8924,-6.3743,-2.8462,7.56,2022-04-20 00:01:21.896618,4
7951,81.9085,2.0327,-5.3583,-2.7827,6.37,2022-04-20 00:01:21.908495,4
7952,81.9205,1.4764,-3.5498,-2.87,4.8,2022-04-20 00:01:21.920499,4
7953,81.93062,2.0368,-1.9328,-2.2353,3.59,2022-04-20 00:01:21.930621,4
7954,81.9425,2.1145,-0.2367,-0.7885,2.27,2022-04-20 00:01:21.942497,4
7955,81.95246,2.1661,1.5166,0.7845,2.76,2022-04-20 00:01:21.952458,4
7956,81.96476,1.7713,3.5541,2.1215,4.5,2022-04-20 00:01:21.964757,4
7957,81.97507,1.0501,3.9415,2.1916,4.63,2022-04-20 00:01:21.975069,4
7958,81.98854,0.1274,2.774,1.1827,3.02,2022-04-20 00:01:21.988544,4
7959,81.98906,0.1274,2.774,1.1827,3.02,2022-04-20 00:01:21.989061,4
7960,82.00722,-1.0572,0.8121,-0.2897,1.36,2022-04-20 00:01:22.007219,4
7961,82.02157,-0.767,-0.5906,-1.2432,1.58,2022-04-20 00:01:22.021566,4
7962,82.02172,-0.767,-0.5906,-1.2432,1.58,2022-04-20 00:01:22.021723,4
7963,82.029,-0.4474,-0.6151,-1.5258,1.7,2022-04-20 00:01:22.028997,4
7964,82.03985,-0.2237,-0.1473,-1.304,1.33,2022-04-20 00:01:22.039846,4
7965,82.05152,0.1518,0.3768,-0.6972,0.81,2022-04-20 00:01:22.051522,4
7966,82.06418,0.091,1.2755,0.2512,1.3,2022-04-20 00:01:22.064183,4
7967,82.07487,0.4035,1.587,0.8497,1.84,2022-04-20 00:01:22.074873,4
7968,82.08594,0.7213,1.963,1.4189,2.53,2022-04-20 00:01:22.085943,4
7969,82.09974,0.3148,2.1323,1.1282,2.43,2022-04-20 00:01:22.099736,4
7970,82.10056,0.1875,2.1174,0.9613,2.33,2022-04-20 00:01:22.100558,4
7971,82.11695,-0.0375,2.1423,-0.2318,2.16,2022-04-20 00:01:22.116948,4
7972,82.12067,0.0744,2.2048,-0.4131,2.24,2022-04-20 00:01:22.120674,4
7973,82.13032,0.5749,2.5161,-1.0551,2.79,2022-04-20 00:01:22.130322,4
7974,82.14209,0.7626,2.8068,-1.454,3.25,2022-04-20 00:01:22.142089,4
7975,82.15235,0.3847,2.9937,-1.1904,3.24,2022-04-20 00:01:22.152353,4
7976,82.16467,-0.3045,2.9465,-0.3131,2.98,2022-04-20 00:01:22.164673,4
7977,82.17517,-0.5681,2.8854,0.2961,2.96,2022-04-20 00:01:22.175172,4
7978,82.18658,-0.5708,2.5256,0.6496,2.67,2022-04-20 00:01:22.186576,4
7979,82.19835,-0.7467,2.2214,0.5617,2.41,2022-04-20 00:01:22.198348,4
7980,82.20973,-0.9511,2.0038,0.3636,2.25,2022-04-20 00:01:22.209732,4
7981,82.22014,-0.9367,1.7109,0.1249,1.95,2022-04-20 00:01:22.220135,4
7982,82.23387,-0.6815,1.1197,-0.1319,1.32,2022-04-20 00:01:22.233868,0
7983,82.2343,-0.6815,1.1197,-0.1319,1.32,2022-04-20 00:01:22.234297,0
7984,82.24878,-0.9287,0.7227,-0.4201,1.25,2022-04-20 00:01:22.248785,0
7985,82.2538,-1.0374,0.6135,-0.4812,1.3,2022-04-20 00:01:22.253801,0
7986,82.26402,-1.1109,0.3736,-0.5587,1.3,2022-04-20 00:01:22.264018,0
7987,82.27534,-0.9514,0.1506,-0.5403,1.1,2022-04-20 00:01:22.275340,0
7988,82.28599,-0.7215,0.0431,-0.4771,0.87,2022-04-20 00:01:22.285991,0
7989,82.29773,-0.4325,0.0382,-0.5741,0.72,2022-04-20 00:01:22.297731,0
7990,82.31006,-0.4748,0.1586,-0.694,0.86,2022-04-20 00:01:22.310056,0
7991,82.32022,-0.5957,0.3091,-0.5802,0.89,2022-04-20 00:01:22.320220,0
7992,82.33129,-0.6675,0.4405,-0.3437,0.87,2022-04-20 00:01:22.331288,0
7993,82.34218,-0.5771,0.6079,-0.1172,0.85,2022-04-20 00:01:22.342175,0
7994,82.35564,-0.4193,0.7176,-0.1314,0.84,2022-04-20 00:01:22.355644,0
7995,82.37238,-0.4477,0.8761,-0.3642,1.05,2022-04-20 00:01:22.372385,0
7996,82.37292,-0.4477,0.8761,-0.3642,1.05,2022-04-20 00:01:22.372917,0
7997,82.3771,-0.4687,0.9196,-0.4065,1.11,2022-04-20 00:01:22.377104,0
7998,82.39745,-0.5876,0.9978,-0.3928,1.22,2022-04-20 00:01:22.397450,0
7999,82.39854,-0.604,0.9904,-0.3664,1.22,2022-04-20 00:01:22.398545,0
8000,82.40915,-0.6844,0.943,-0.1609,1.18,2022-04-20 00:01:22.409151,0
8001,82.42078,-0.7877,0.8844,0.0653,1.19,2022-04-20 00:01:22.420784,0
8002,82.43185,-0.8806,0.7945,0.1161,1.19,2022-04-20 00:01:22.431853,0
8003,82.4432,-0.9678,0.74,0.0843,1.22,2022-04-20 00:01:22.443199,0
8004,82.45691,-0.9585,0.7337,0.0491,1.21,2022-04-20 00:01:22.456905,0
8005,82.47293,-0.7711,0.753,-0.2179,1.1,2022-04-20 00:01:22.472927,0
8006,82.47509,-0.7711,0.753,-0.2179,1.1,2022-04-20 00:01:22.475086,0
8007,82.48551,-0.6556,0.7525,-0.4392,1.09,2022-04-20 00:01:22.485511,0
