time,gFx,gFy,gFz,TgF
41.093528,8.0079,4.9954,-4.1264,10.30
41.105059,7.9911,-2.0686,-8.0283,11.51
41.125349,-5.6121,-3.1069,7.9766,10.24
41.125560,-5.6121,-3.1069,7.9766,10.24
41.133327,-2.7475,-3.1235,7.9766,9.00
41.143347,-0.2772,-2.6427,3.2125,4.17
41.155500,1.0269,-0.4407,-7.9259,8.00
41.174730,0.4367,-0.5572,-4.9856,5.04
41.175454,-0.2581,-0.9180,-3.9903,4.10
41.179559,-1.0430,-1.2278,-3.0529,3.45
41.190680,-4.1013,-1.3658,-0.8032,4.40
41.202350,-3.4056,-1.1357,-1.4921,3.89
41.212855,-2.3126,-0.8234,-2.5079,3.51
41.224227,-1.1933,-0.3845,-3.3045,3.53
41.239943,-0.0866,-0.0840,-3.8283,3.83
41.248737,0.1582,-0.1033,-3.8254,3.83
41.259167,0.0937,-0.1358,-3.4819,3.49
41.259322,0.0937,-0.1358,-3.4819,3.49
41.277029,0.3038,-0.3036,-2.2743,2.31
41.288237,-0.1892,-0.1902,-1.4389,1.46
41.306636,-1.0413,0.0416,-0.7490,1.28
41.307362,-1.0623,0.0423,-0.7040,1.28
41.331978,-0.5405,0.1024,-0.9234,1.07
41.332210,-0.5405,0.1024,-0.9234,1.07
41.332418,-0.5405,0.1024,-0.9234,1.07
41.345279,-0.0458,0.1469,-1.1770,1.19
41.366958,0.1853,0.0993,-1.1330,1.15
41.367181,0.1853,0.0993,-1.1330,1.15
41.377643,0.0766,0.0259,-0.8960,0.90
41.388114,0.0480,0.0240,-0.5604,0.56
41.401647,-0.2051,-0.0911,-0.1060,0.25
41.412315,-0.6968,-0.2108,0.3577,0.81
41.423586,-0.9182,-0.3752,0.5961,1.16
41.424531,-0.9472,-0.4389,0.6343,1.22
41.435521,-1.1415,-0.7651,0.9178,1.65
41.445681,-1.5643,-0.9764,1.2618,2.23
41.456855,-2.2860,-1.3130,1.8342,3.21
41.472400,-2.3588,-3.2948,1.4429,4.30
41.495602,-7.2662,-6.7928,-8.0283,12.78
41.495794,-7.2662,-6.7928,-8.0283,12.78
41.500207,-7.9905,-6.0191,-8.0283,12.83
41.510930,-7.9905,-5.0449,-8.0283,12.40
41.522928,-3.0707,-4.9491,-3.7103,6.91
41.535831,0.0602,-3.3150,0.0794,3.32
41.545509,-0.2733,-2.7754,-1.3084,3.08
41.556460,-0.2481,-2.7409,-3.6063,4.54
41.568098,0.9463,-3.2820,-5.5648,6.53
41.568762,1.3157,-3.4225,-5.5736,6.67
41.579648,3.0372,-4.2050,-4.1237,6.63
41.590613,6.1048,-3.4252,1.2435,7.11
41.605610,8.0079,1.8103,7.2818,10.97
41.621803,8.0079,4.3473,-7.8133,12.00
41.622019,8.0079,4.3473,-7.8133,12.00
41.634952,8.0079,-0.3339,-8.0283,11.34
41.644046,4.0559,-8.0082,0.3782,8.98
41.656131,-7.9905,-6.7733,7.9766,13.17
41.668047,-3.2409,-3.3487,7.9766,9.24
41.678798,1.6271,-2.1021,1.6273,3.12
41.689912,2.0182,0.2588,-7.8453,8.10
41.702359,1.9723,0.8913,-6.8984,7.23
41.702903,1.9723,0.8913,-6.8984,7.23
41.713238,0.7254,0.0843,-2.6892,2.79
41.728172,-2.0930,0.2329,-2.0198,2.92
41.746703,-1.0567,0.0470,-3.6212,3.77
41.747131,-0.9521,0.0069,-3.7616,3.88
41.755460,-0.9245,-0.0078,-4.0406,4.15
41.766890,-1.1869,0.2585,-3.7269,3.92
41.779568,-0.6548,0.5807,-2.9486,3.08
41.789850,-0.2178,0.6785,-2.5086,2.61
41.802147,-0.2026,0.6313,-2.0247,2.13
41.813412,-0.3331,0.5019,-1.2940,1.43
41.824710,-0.2600,0.2624,-0.7749,0.86
41.825158,-0.2600,0.2624,-0.7749,0.86
41.836100,-0.4003,-0.0310,-0.7392,0.84
41.846554,-0.6582,-0.2147,-0.9437,1.17
41.857215,-1.0533,-0.3197,-1.0736,1.54
41.873178,-1.3103,-0.3991,-0.9503,1.67
41.891266,-1.3435,-0.5056,-0.6258,1.57
41.891517,-1.3435,-0.5056,-0.6258,1.57
41.900552,-1.4007,-0.5154,-0.4514,1.56
41.911343,-1.5211,-0.4306,-0.2008,1.59
41.923755,-1.2853,-0.2682,0.1938,1.33
41.935539,-0.6360,-0.0747,0.3592,0.73
41.946521,-0.2595,0.1652,0.1899,0.36
41.956809,-0.0245,0.2725,-0.1390,0.31
41.959113,0.0109,0.2957,-0.1991,0.36
41.968718,-0.0265,0.4317,-0.3168,0.54
41.980706,-0.1379,0.5795,-0.1409,0.61
41.995589,-0.1672,0.4227,0.0335,0.46
42.011830,-0.8185,0.1684,0.6313,1.05
42.012001,-0.8185,0.1684,0.6313,1.05
42.022691,-1.1725,0.2861,1.4644,1.90
42.033801,-1.2485,-0.0483,2.0990,2.44
42.045831,-0.9123,-2.1185,0.5319,2.37
42.058112,-1.5084,-5.5608,-4.7093,7.44
42.069346,-5.0851,-6.3301,-8.0283,11.42
42.081352,-7.9888,-4.7964,-8.0283,12.30
42.083771,-7.9905,-4.6257,-8.0283,12.24
42.090655,-6.9740,-4.4552,-7.5844,11.23
42.102522,-3.2229,-3.5488,-1.5358,5.03
42.113514,-2.1814,-3.1572,0.2939,3.85
42.129626,-1.2182,-3.5413,-1.2197,3.94
42.156593,2.5108,-3.9424,-6.6797,8.15
42.156959,2.5108,-3.9424,-6.6797,8.15
42.157239,2.9488,-4.1036,-6.5153,8.25
42.167807,5.2618,-4.9787,-3.3082,7.96
42.179169,8.0079,-0.7482,7.4745,10.98
42.190290,8.0079,2.1354,6.4746,10.52
42.203444,8.0079,6.8513,-8.0283,13.25
42.203806,8.0079,6.8513,-8.0283,13.25
42.214764,8.0079,-1.8984,-8.0283,11.50
42.224832,4.7898,-8.0082,1.4705,9.45
42.238390,-7.9905,-5.2872,7.9766,12.47
42.253392,1.2326,-2.5704,7.9377,8.43
42.256451,2.3131,-2.3220,6.5604,7.33
42.268366,2.8457,-0.4113,-6.0052,6.66
42.278793,1.1290,0.6242,-8.0283,8.13
42.290156,0.8769,-0.5814,-6.8598,6.94
42.302099,-1.5792,-1.3856,-4.3619,4.84
42.314200,-2.5601,-0.8982,-3.9216,4.77
42.324972,-1.5038,-0.1763,-2.9342,3.30
42.335711,-0.9416,0.2651,-2.5377,2.72
42.347027,-1.0474,1.0212,-2.3667,2.78
42.358044,-0.5232,1.3400,-2.4124,2.81
42.358573,-0.5232,1.3400,-2.4124,2.81
42.369699,-0.1785,1.3156,-2.0235,2.42
42.385505,-0.8312,0.8937,-1.5461,1.97
42.402734,-1.9423,0.3714,-0.0146,1.98
42.402968,-1.9423,0.3714,-0.0146,1.98
42.414308,-2.0420,0.1552,0.5094,2.11
42.423514,-1.9232,-0.0175,0.5346,2.00
42.437301,-1.4004,-0.2640,-0.3771,1.47
42.447519,-1.0806,-0.4111,-1.1318,1.62
42.458251,-0.9021,-0.4971,-1.4987,1.82
42.469511,-0.7504,-0.5318,-1.1819,1.50
42.480434,-0.4533,-0.5955,-0.6442,0.99
42.491791,-0.1682,-0.6688,-0.4045,0.80
42.503459,0.0639,-0.7973,-0.3444,0.87
42.503867,0.0639,-0.7973,-0.3444,0.87
42.518492,0.6211,-1.3585,-0.2142,1.51
42.536364,1.6044,-2.4891,-0.2887,2.98
42.536568,1.6044,-2.4891,-0.2887,2.98
42.547519,1.4302,-2.6569,-0.1565,3.02
42.558402,0.6175,-2.2680,0.1987,2.36
42.569737,0.7320,-2.0625,0.7153,2.30
42.581745,1.8915,-1.6861,1.7453,3.08
42.592486,3.4679,-1.2654,1.8640,4.14
42.604487,4.1637,-0.2337,0.6792,4.23
42.619483,3.4337,1.1207,-1.1582,3.79
42.620091,3.4931,1.3024,-1.2407,3.93
42.635770,4.4106,2.1184,-2.1490,5.34
42.646763,5.4189,2.6226,-3.7370,7.09
42.647228,5.4189,2.6226,-3.7370,7.09
42.658679,5.2302,3.7080,-5.1490,8.22
42.670065,5.0136,4.7516,-5.1969,8.64
42.680893,5.3676,6.3825,-3.5684,9.07
42.693142,5.4716,7.9966,-1.6443,9.83
42.703107,4.5245,7.9966,-1.1640,9.26
42.715514,3.1586,7.9966,0.1097,8.60
42.725975,3.1452,7.9966,0.3643,8.60
42.737300,3.0665,7.9966,-0.9779,8.62
42.749042,4.1905,7.9966,-2.0997,9.27
42.764328,6.5258,7.9966,0.9418,10.36
42.764737,6.5258,7.9966,0.9418,10.36
42.780165,8.0079,7.9966,4.3480,12.12
42.780334,8.0079,7.9966,4.3480,12.12
42.790934,8.0079,7.9966,7.0524,13.33
42.802149,8.0079,4.8300,7.9766,12.29
42.816135,8.0079,0.7671,7.9766,11.33
42.826506,8.0079,-1.0360,7.9766,11.35
42.836928,6.4637,-1.1877,7.4108,9.91
42.848532,8.0079,-0.3732,6.5030,10.32
42.863906,8.0079,-1.0218,3.0618,8.63
42.864205,8.0079,-1.0218,3.0618,8.63
42.881987,8.0079,-3.0458,0.7041,8.60
42.891790,6.7029,-4.6777,1.2384,8.27
42.902342,4.2059,-5.2606,1.9317,7.01
42.918531,1.9051,-5.3774,0.5446,5.73
42.919575,1.9051,-5.3774,0.5446,5.73
42.928391,1.7278,-4.9271,-0.9542,5.31
42.937825,2.1595,-4.4420,-2.1932,5.40
42.948019,2.5845,-4.0853,-3.0407,5.71
42.961059,2.5767,-3.2706,-3.7406,5.60
42.979675,3.2388,-2.0129,-2.7869,4.72
42.980924,3.2388,-2.0129,-2.7869,4.72
42.991231,3.3570,-1.3106,-2.3481,4.30
43.003129,3.0543,-0.3490,-1.7841,3.55
43.014843,2.5423,0.6303,-1.1828,2.87
43.025541,1.7713,1.8609,-0.8799,2.72
43.036494,1.4485,2.8251,-0.4516,3.21
43.048347,1.8617,3.7686,0.5971,4.25
43.059907,2.4714,4.1902,1.3556,5.05
43.071395,2.1470,4.0329,1.1697,4.72
43.071967,2.1470,4.0329,1.1697,4.72
43.087386,0.6663,3.2162,0.4473,3.31
43.110075,0.0338,1.8802,0.6186,1.98
43.110407,0.0338,1.8802,0.6186,1.98
43.113931,0.0050,1.5914,0.6662,1.73
43.125235,-0.2305,0.9631,0.6736,1.20
43.136142,-0.5537,0.5683,0.7662,1.10
43.147635,-1.0662,0.0281,1.1109,1.54
43.158399,-1.2475,-0.3210,1.3681,1.88
43.169261,-1.3032,-0.5430,1.2374,1.88
43.182496,-1.3017,-0.8122,0.6990,1.69
43.193431,-1.2741,-0.9542,0.1869,1.60
43.204028,-1.3157,-1.0277,-0.4883,1.74
43.215941,-1.3176,-1.0216,-0.9769,1.93
43.216396,-1.3176,-1.0216,-0.9769,1.93
43.230937,-1.1141,-0.9163,-1.3189,1.95
43.247951,-0.9387,-0.8545,-1.3932,1.88
43.248227,-0.9387,-0.8545,-1.3932,1.88
43.259302,-0.9758,-0.6681,-1.1855,1.67
43.269216,-0.9529,-0.5349,-0.9424,1.44
43.282270,-0.8884,-0.4228,-0.6014,1.15
43.294192,-0.9109,-0.1751,-0.3791,1.00
43.324586,-0.7818,0.4889,-0.1458,0.93
43.325023,-0.7262,0.5268,-0.1126,0.90
43.325222,-0.7262,0.5268,-0.1126,0.90
43.336062,-0.4296,0.6245,-0.0068,0.76
43.347164,-0.0419,0.7862,0.0386,0.79
43.366162,0.0705,1.0979,-0.2289,1.12
43.366403,0.0705,1.0979,-0.2289,1.12
43.380038,-0.0798,1.2907,-0.3112,1.33
43.380225,-0.0798,1.2907,-0.3112,1.33
43.391893,-0.2816,1.3584,-0.1820,1.40
43.403263,-0.2901,1.4446,0.0113,1.47
43.417205,-0.0619,1.5213,0.0164,1.52
43.428747,0.0241,1.4622,-0.1446,1.47
43.438106,-0.2058,1.2509,-0.2435,1.29
43.448781,-0.9578,0.7095,-0.5401,1.31
43.460134,-1.8052,-0.9295,-1.7328,2.67
43.471210,-2.2286,-3.1738,-4.9482,6.29
43.487110,-5.7335,-3.4782,-8.0283,10.46
43.487742,-6.6220,-3.2036,-8.0283,10.89
43.507668,-7.5452,-2.8084,-3.4716,8.77
43.507889,-7.5452,-2.8084,-3.4716,8.77
43.515312,-6.2438,-2.6974,-1.2745,6.92
43.525602,-4.7636,-2.6459,0.2788,5.46
43.538497,-3.8353,-2.8152,-0.1185,4.76
43.548603,-2.1919,-2.9427,-1.1506,3.85
43.560353,0.0136,-3.1680,-3.2672,4.55
43.570897,2.2464,-3.7543,-5.4272,6.97
43.582331,4.4241,-4.1618,-2.9760,6.76
43.594324,8.0079,-2.6403,6.0244,10.36
43.604804,8.0079,2.0536,7.9766,11.49
43.619666,8.0079,5.3992,1.7524,9.82
43.620051,8.0079,5.3992,1.7524,9.82
43.638168,7.9791,-6.5940,-4.0413,11.11
43.638411,7.9791,-6.5940,-4.0413,11.11
43.648252,-3.1159,-8.0082,6.6170,10.85
43.659444,-5.5351,-4.4576,7.9766,10.68
43.671017,-0.7880,-3.3629,7.9709,8.69
43.687103,2.4155,-1.5998,-4.8609,5.66
43.698881,2.3405,0.1716,-8.0258,8.36
43.699613,2.4023,0.1122,-7.8419,8.20
43.715452,0.3810,-0.7832,-3.9693,4.06
43.731980,-2.4934,-0.5474,-2.1915,3.36
43.732520,-2.4934,-0.5474,-2.1915,3.36
43.757469,-0.7174,0.1293,-3.1435,3.23
43.757709,-0.7174,0.1293,-3.1435,3.23
43.759787,-0.7042,0.1738,-3.3380,3.42
43.770474,-0.8405,0.3538,-3.9451,4.05
43.783414,-0.9382,0.3956,-3.5799,3.72
43.793754,-0.9084,0.3311,-2.6264,2.80
43.805271,-1.0078,0.2673,-1.6546,1.96
43.815810,-1.1053,0.2991,-1.3184,1.75
43.831882,-1.0765,0.2690,-1.3275,1.73
43.832193,-1.0765,0.2690,-1.3275,1.73
43.851366,-1.0257,0.1259,-1.0886,1.50
43.859280,-0.9524,0.0181,-1.0052,1.38
43.870206,-0.8676,-0.0823,-0.9415,1.28
43.883204,-0.7010,-0.1482,-0.6945,1.00
43.884213,-0.6463,-0.1675,-0.6408,0.93
43.894329,-0.4132,-0.3188,-0.4556,0.69
43.905314,-0.1658,-0.4993,-0.1690,0.55
43.916119,-0.0321,-0.6456,0.0687,0.65
43.927656,0.0766,-0.8486,0.2683,0.89
43.942791,0.6585,-1.4283,0.3210,1.61
43.958641,1.0648,-1.8490,0.3582,2.16
43.958955,1.0958,-1.8471,0.3728,2.18
43.970968,1.2077,-1.8026,0.3843,2.20
43.981759,1.2228,-1.6465,0.3538,2.08
43.994660,1.7500,-1.0040,0.0037,2.02
44.005138,2.9515,-0.4020,-0.8328,3.09
44.015737,3.6753,0.6259,-0.4094,3.75
44.027493,5.0827,1.7336,-0.2460,5.38
44.039139,5.9133,2.6309,-1.5530,6.66
44.049813,5.3416,3.4991,-3.5166,7.29
44.050596,5.2217,3.6303,-4.1286,7.58
44.061751,4.9071,4.2936,-5.6920,8.66
44.072946,4.7461,5.5409,-5.3469,9.05
44.088621,5.0163,7.9966,-1.6998,9.59
44.112190,1.9096,7.9966,4.2012,9.23
44.112407,1.9096,7.9966,4.2012,9.23
44.112553,1.9096,7.9966,4.2012,9.23
44.127490,0.3280,7.9966,4.4133,9.14
44.138548,2.3256,7.9966,4.4780,9.46
44.149340,4.4275,7.9966,4.7308,10.29
44.161009,6.9860,7.9966,5.5785,11.99
44.172211,8.0079,7.9910,7.9766,13.84
44.184995,8.0079,5.2600,7.9766,12.47
44.186166,8.0079,4.6600,7.9766,12.23
44.195801,8.0079,2.6616,7.9766,11.61
44.205835,8.0079,1.2672,7.9766,11.37
44.223162,8.0079,-0.8193,7.9766,11.33
44.239665,8.0079,0.7799,5.8541,9.95
44.239904,8.0079,0.7799,5.8541,9.95
44.248635,8.0079,0.4241,3.6147,8.80
44.260122,8.0079,-0.6744,1.0046,8.10
44.272434,8.0079,-3.1443,1.4514,8.72
44.284149,7.1646,-5.6109,3.2621,9.67
44.294986,4.3913,-6.4535,4.0979,8.82
44.305976,2.0688,-6.3660,2.4858,7.14
44.316770,1.4581,-5.8989,-0.0598,6.08
44.328817,2.3762,-5.2667,-2.8269,6.43
44.346005,2.8828,-4.8790,-4.0826,6.98
44.347402,2.8828,-4.8790,-4.0826,6.98
44.352219,2.7951,-4.6552,-4.0264,6.76
44.364879,3.0411,-3.8938,-3.3668,5.98
44.382337,3.3247,-2.7705,-2.2682,4.89
44.395903,3.1796,-1.4208,-0.9728,3.62
44.396928,3.1589,-1.1672,-0.8462,3.47
44.406243,3.0145,0.0460,-0.6364,3.08
44.417884,2.3153,2.0077,-0.9745,3.22
44.429014,1.7183,3.6367,-0.8235,4.11
44.439784,2.3129,5.5683,0.7322,6.07
44.455083,4.2152,6.8137,2.5395,8.40
44.472366,2.6564,5.8412,1.6603,6.63
44.472517,2.6564,5.8412,1.6603,6.63
44.482589,1.0645,4.3656,1.2396,4.66
44.497046,-0.5349,2.1836,1.4775,2.69
44.498370,-0.6431,1.8413,1.6307,2.54
44.509356,-0.7494,0.3926,2.2388,2.39
44.517061,-0.7572,-0.8010,2.3643,2.61
44.528879,-1.1554,-2.3183,1.8513,3.18
44.540419,-1.2773,-3.2271,0.9565,3.60
44.550907,-0.5569,-4.3477,-0.2521,4.39
44.562014,-0.5029,-4.7710,-1.0991,4.92
44.573685,-0.5740,-4.9929,-1.1916,5.17
44.584893,-0.5815,-5.2034,-0.6180,5.27
44.598669,0.0057,-5.0153,0.2429,5.02
44.616150,0.7785,-4.5895,0.1031,4.66
44.616352,0.7785,-4.5895,0.1031,4.66
44.628384,1.8145,-4.2011,0.3841,4.59
44.640203,3.2026,-3.8552,0.7837,5.07
44.640718,3.4369,-3.7316,0.8590,5.15
44.650250,3.9983,-3.2574,1.2147,5.30
44.663123,4.7922,-1.5866,2.7474,5.75
44.673976,5.9617,-0.1282,3.7815,7.06
44.684881,7.0134,1.8149,3.7720,8.17
44.696133,6.9320,3.9853,2.6851,8.43
44.707171,7.5323,5.6589,1.7763,9.59
44.717906,5.7728,7.4308,2.3714,9.70
44.733441,3.4481,7.9966,5.6117,10.36
44.733899,3.4481,7.9966,5.6117,10.36
44.758438,-4.2450,7.9966,7.9766,12.07
44.758664,-4.2450,7.9966,7.9766,12.07
44.772500,-6.7801,7.9966,7.9766,13.17
44.783973,-5.2205,7.9966,7.9766,12.44
44.795761,-1.8990,6.5997,7.6607,10.29
44.796236,-1.8990,6.5997,7.6607,10.29
44.807573,1.9181,4.7216,5.3152,7.36
44.818216,4.9786,3.9367,3.1099,7.07
44.830221,6.0917,3.5822,2.7357,7.58
44.840892,5.7364,3.2262,4.5063,7.98
44.856588,5.1555,2.5810,7.9766,9.84
44.881744,7.4199,2.2781,6.6871,10.25
44.882011,7.4199,2.2781,6.6871,10.25
44.882811,7.4199,2.2781,6.6871,10.25
44.894998,7.9585,2.3521,6.0434,10.27
44.906967,8.0079,0.5373,5.6313,9.80
44.917907,8.0079,-2.2411,4.2295,9.33
44.918227,8.0079,-2.2411,4.2295,9.33
44.928642,6.6201,-4.0944,3.6129,8.58
44.940890,3.9773,-3.8464,5.0960,7.52
44.952767,5.3016,-5.1091,4.9422,8.87
44.964353,5.2293,-5.8726,0.9941,7.93
44.974455,3.9992,-5.7546,-3.1555,7.69
44.989427,2.2054,-6.3299,-4.4266,8.03
45.007106,1.0933,-5.6195,-1.3480,5.88
45.007404,1.0933,-5.6195,-1.3480,5.88
45.016797,1.6518,-4.7151,-0.0246,5.00
45.028199,2.7536,-2.9439,1.0945,4.18
45.043322,4.4815,-0.2291,1.6275,4.77
45.043802,4.4815,-0.2291,1.6275,4.77
45.053133,4.7358,1.4778,1.8281,5.29
45.062273,4.0613,2.7007,2.0331,5.28
45.073909,2.8657,3.7043,2.4024,5.26
45.085587,1.9176,4.2488,2.5471,5.31
45.096054,1.4219,4.7223,2.4474,5.51
45.107703,1.4749,5.0631,1.6073,5.51
45.119006,1.3850,5.0831,0.1732,5.27
45.132783,1.0179,4.8530,-1.1604,5.09
45.150310,0.4435,4.4108,-1.3465,4.63
45.150871,0.2947,4.3366,-1.3514,4.55
45.153405,0.1457,4.2503,-1.3436,4.46
45.175878,-0.9710,3.4048,-0.4465,3.57
45.176881,-0.9710,3.4048,-0.4465,3.57
45.185723,-1.2548,3.0293,0.1718,3.28
45.196471,-1.3555,2.6321,0.4679,3.00
45.208331,-1.2140,2.1284,0.3306,2.47
45.218560,-0.8828,1.7749,0.0347,1.98
45.232414,-0.4017,1.2885,-0.3007,1.38
45.254892,0.2991,1.0987,-1.0385,1.54
45.255056,0.2991,1.0987,-1.0385,1.54
45.262163,0.4941,1.0090,-1.3297,1.74
45.273055,0.4550,0.9631,-1.3822,1.74
45.284219,0.2058,0.9580,-1.1438,1.51
45.297315,0.1120,0.8270,-0.5294,0.99
45.307901,-0.0018,0.7478,0.1542,0.76
45.320141,-0.1575,0.5807,0.7947,1.00
45.321822,-0.1736,0.5246,0.8578,1.02
45.329732,-0.1579,0.3164,0.9467,1.01
45.340994,-0.0697,-0.0810,0.8055,0.81
45.353035,-0.1748,-0.4885,0.5526,0.76
45.384374,-0.3827,-3.0057,-0.2609,3.04
45.384882,-0.3927,-3.5007,-0.7832,3.61
45.385142,-0.3927,-3.5007,-0.7832,3.61
45.397533,-1.7747,-5.8176,-6.3394,8.79
45.411229,-7.9905,-6.6875,-8.0283,13.15
45.411389,-7.9905,-6.6875,-8.0283,13.15
45.428998,-7.9905,-5.1028,-1.9191,9.67
45.440948,-5.2586,-5.9647,3.2787,8.60
45.452540,-0.6805,-4.9479,1.5208,5.22
45.453049,-0.6805,-4.9479,1.5208,5.22
45.463522,0.3817,-3.4362,-2.7280,4.40
45.476545,0.6477,-0.9688,-8.0283,8.11
45.486976,1.5392,-0.9793,-7.5221,7.74
45.502347,3.1362,-4.3013,-1.4530,5.52
45.518695,4.4910,-1.4643,7.9766,9.27
45.518848,4.4910,-1.4643,7.9766,9.27
45.528699,8.0079,1.5494,7.9766,11.41
45.541101,8.0079,1.7612,4.3559,9.28
45.557822,8.0079,4.3664,-8.0283,12.15
45.558865,8.0079,-0.7081,-8.0148,11.35
45.564344,5.9380,-5.9832,-4.1313,9.39
45.574691,-5.7435,-7.6906,7.4257,12.14
45.586160,-6.8243,-4.0714,7.9766,11.26
45.597028,-0.7474,-3.4518,5.5639,6.59
45.612732,2.4582,-1.7735,-4.5783,5.49
45.632919,1.8494,-0.6549,-4.7491,5.14
45.633111,1.8494,-0.6549,-4.7491,5.14
45.640250,0.9199,-0.9473,-2.9733,3.25
45.651007,-0.3825,-1.0160,-1.7354,2.05
45.664336,-0.9727,-0.6148,-1.4257,1.83
45.675127,-0.3495,-0.0923,-1.7736,1.81
45.686453,0.3624,0.2575,-2.3618,2.40
45.697735,0.7357,0.5952,-2.6237,2.79
45.714075,1.0391,0.8575,-2.7346,3.05
45.714457,1.0391,0.8575,-2.7346,3.05
45.730775,0.8884,0.8434,-2.5350,2.82
45.740618,0.7667,0.8383,-2.1688,2.45
45.740911,0.7667,0.8383,-2.1688,2.45
45.751676,0.4926,0.9115,-1.6604,1.96
45.766125,0.2476,1.0368,-0.8384,1.36
45.775771,0.2938,1.1052,-0.2301,1.17
45.786986,0.7357,1.2650,0.3985,1.52
45.797001,1.3401,1.1859,0.5096,1.86
45.812293,1.6677,1.1057,-0.3835,2.04
45.829195,1.6034,0.9904,-1.7291,2.56
45.829503,1.6034,0.9904,-1.7291,2.56
45.842012,1.4366,0.9916,-2.3205,2.90
45.853594,1.4170,0.8976,-2.4720,2.99
45.864460,1.4329,0.7225,-2.3105,2.81
45.864794,1.4329,0.7225,-2.3105,2.81
45.875388,1.3931,0.6313,-2.0120,2.53
45.886535,1.3005,0.5449,-1.7020,2.21
45.898069,1.1996,0.4359,-1.5676,2.02
45.908918,1.0614,0.3797,-1.4990,1.88
45.920288,0.8583,0.3883,-1.3421,1.64
45.935770,0.7020,0.3875,-1.0731,1.34
45.950947,0.6663,0.4540,-0.7802,1.12
45.951277,0.6663,0.4540,-0.7802,1.12
45.963685,0.6973,0.4637,-0.5533,1.00
45.976833,0.6487,0.4977,-0.3192,0.88
45.987230,0.5610,0.5517,-0.1839,0.81
45.997562,0.5613,0.6137,-0.0679,0.83
46.008236,0.6690,0.6203,-0.0019,0.91
46.008589,0.6690,0.6203,-0.0019,0.91
46.019891,0.6932,0.6023,0.0242,0.92
46.030853,0.6118,0.5878,-0.0317,0.85
46.043424,0.3233,0.5822,-0.1453,0.68
46.054059,0.1785,0.6111,-0.1497,0.65
46.069326,0.1079,0.5700,-0.1602,0.60
46.085609,0.0324,0.5246,-0.2714,0.59
46.085929,0.0324,0.5246,-0.2714,0.59
46.097439,-0.0282,0.5211,-0.3227,0.61
46.107930,-0.0712,0.5058,-0.3644,0.63
46.121429,-0.1711,0.4882,-0.4079,0.66
46.122325,-0.1711,0.4882,-0.4079,0.66
46.132541,-0.2733,0.5346,-0.3862,0.71
46.142851,-0.3421,0.5676,-0.3402,0.74
46.158453,-0.3512,0.5925,-0.1688,0.71
46.173960,-0.2933,0.7083,0.0665,0.77
46.174119,-0.2933,0.7083,0.0665,0.77
46.185740,-0.2337,0.7686,0.1334,0.81
46.198017,-0.1508,0.8351,0.0843,0.85
46.209131,-0.0957,0.8707,-0.0312,0.88
46.220775,-0.0722,0.8854,-0.1854,0.91
46.232140,-0.1330,0.8729,-0.2853,0.93
46.242292,-0.2451,0.8812,-0.3151,0.97
46.254864,-0.3854,0.9357,-0.2440,1.04
46.270208,-0.4213,0.9748,0.0103,1.06
46.270515,-0.4213,0.9748,0.0103,1.06
46.298930,-0.0732,1.0222,0.5116,1.15
46.299106,-0.0732,1.0222,0.5116,1.15
46.299239,-0.0732,1.0222,0.5116,1.15
46.308035,-0.0971,1.0498,0.4132,1.13
46.319660,-0.2500,1.1275,0.2253,1.18
46.332741,-0.3453,1.1370,0.0406,1.19
46.343560,-0.3248,1.1326,-0.0794,1.18
46.356063,-0.2021,1.1128,-0.1543,1.14
46.369764,-0.0749,1.0500,-0.1969,1.07
46.370027,-0.0749,1.0500,-0.1969,1.07
46.387223,-0.0400,0.9995,-0.2372,1.03
46.400377,0.0016,0.9250,-0.2570,0.96
46.400562,0.0016,0.9250,-0.2570,0.96
46.408467,0.0052,0.8891,-0.2521,0.92
46.419487,-0.0382,0.8419,-0.2743,0.89
46.431080,-0.0851,0.8140,-0.2821,0.87
46.442929,-0.1083,0.7835,-0.2254,0.82
46.455167,-0.1687,0.7559,-0.1546,0.79
46.470587,-0.1916,0.7371,-0.0762,0.77
46.487843,-0.1286,0.7239,-0.0332,0.74
46.488288,-0.1230,0.7237,-0.0283,0.73
46.497240,-0.1054,0.7293,-0.0205,0.74
46.508320,-0.0678,0.7151,-0.0085,0.72
46.521024,-0.0424,0.7095,0.0098,0.71
46.532414,-0.0377,0.7193,0.0301,0.72
46.532778,-0.0377,0.7193,0.0301,0.72
46.543854,-0.0434,0.7281,0.0648,0.73
46.555085,-0.0878,0.7439,0.0824,0.75
46.565953,-0.1123,0.7632,0.0960,0.78
46.581989,-0.1394,0.8336,0.1710,0.86
46.598777,-0.1369,0.9071,0.2624,0.95
46.598940,-0.1369,0.9071,0.2624,0.95
46.609033,-0.1323,0.9240,0.3025,0.98
46.620144,-0.1486,0.9572,0.3379,1.03
46.631975,-0.1755,0.9968,0.3531,1.07
46.644281,-0.1276,1.0178,0.3809,1.09
46.655508,-0.0353,1.0535,0.4122,1.13
46.666004,0.0805,1.0933,0.4481,1.18
46.666451,0.0805,1.0933,0.4481,1.18
46.677174,0.2322,1.1309,0.4205,1.23
46.688779,0.2852,1.1754,0.3374,1.26
46.699456,0.2261,1.2210,0.2771,1.27
46.715022,0.0421,1.2887,0.1989,1.30
46.735115,0.1228,1.2958,0.2590,1.33
