ID,time,gFx,gFy,gFz,TgF,TS
317,3.25967,4.6413,-5.2433,0.7244,7.04,2022-04-20 00:00:03.259670
318,3.27103,8.0079,-4.7833,6.07,11.13,2022-04-20 00:00:03.271030
319,3.28265,8.0079,-1.8771,7.9766,11.46,2022-04-20 00:00:03.282650
320,3.29578,8.0079,2.8798,2.6077,8.9,2022-04-20 00:00:03.295780
321,3.31027,8.0079,4.1787,-7.5084,11.75,2022-04-20 00:00:03.310270
322,3.31074,8.0079,4.1787,-7.5084,11.75,2022-04-20 00:00:03.310740
323,3.32686,4.5611,-3.9285,1.4641,6.2,2022-04-20 00:00:03.326860
324,3.338,-1.3286,-2.4292,7.1225,7.64,2022-04-20 00:00:03.338000
325,3.34823,0.3365,-1.698,5.5844,5.85,2022-04-20 00:00:03.348230
326,3.36081,2.4116,-0.8657,-0.7196,2.66,2022-04-20 00:00:03.360810
327,3.36153,2.4116,-0.8657,-0.7196,2.66,2022-04-20 00:00:03.361530
328,3.37148,2.2345,-0.556,-4.5756,5.12,2022-04-20 00:00:03.371480
329,3.38206,1.6012,-0.5357,-4.9689,5.25,2022-04-20 00:00:03.382060
330,3.39448,0.6834,-1.1559,-3.1926,3.46,2022-04-20 00:00:03.394480
331,3.40508,-0.3548,-0.9363,-2.2494,2.46,2022-04-20 00:00:03.405080
332,3.41545,-0.9221,-0.4521,-1.4782,1.8,2022-04-20 00:00:03.415450
333,3.42923,-1.0523,0.2426,-0.7211,1.3,2022-04-20 00:00:03.429230
334,3.44272,-0.6771,0.4293,-1.2498,1.48,2022-04-20 00:00:03.442720
335,3.44319,-0.6771,0.4293,-1.2498,1.48,2022-04-20 00:00:03.443190
336,3.46117,-0.7391,0.411,-2.6132,2.75,2022-04-20 00:00:03.461170
337,3.47189,-0.7555,0.2649,-2.8841,2.99,2022-04-20 00:00:03.471890
338,3.48263,-0.7801,0.1088,-3.0629,3.16,2022-04-20 00:00:03.482630
339,3.49583,-0.8869,-0.0295,-3.1391,3.26,2022-04-20 00:00:03.495830
340,3.49757,-0.9265,-0.0669,-3.093,3.23,2022-04-20 00:00:03.497570
341,3.50553,-1.0855,-0.1888,-2.7969,3.01,2022-04-20 00:00:03.505530
342,3.51665,-1.3152,-0.3254,-1.9968,2.41,2022-04-20 00:00:03.516650
343,3.52827,-1.3066,-0.4507,-1.4943,2.04,2022-04-20 00:00:03.528270
344,3.5392,-1.2873,-0.3967,-1.2495,1.84,2022-04-20 00:00:03.539200
345,3.55114,-1.182,-0.2064,-1.0775,1.61,2022-04-20 00:00:03.551140
346,3.56163,-0.9954,0.0611,-1.0419,1.44,2022-04-20 00:00:03.561630
347,3.57439,-0.6683,0.3252,-0.9161,1.18,2022-04-20 00:00:03.574390
348,3.58777,-0.1965,0.5048,-0.7016,0.89,2022-04-20 00:00:03.587770
349,3.5882,-0.1965,0.5048,-0.7016,0.89,2022-04-20 00:00:03.588200
350,3.60576,-0.0011,0.7215,-0.4653,0.86,2022-04-20 00:00:03.605760
351,3.61619,0.0199,0.8053,-0.3004,0.86,2022-04-20 00:00:03.616190
352,3.62825,-0.0395,0.8331,-0.1431,0.85,2022-04-20 00:00:03.628250
353,3.63924,-0.1584,0.8267,-0.0967,0.85,2022-04-20 00:00:03.639240
354,3.63985,-0.1584,0.8267,-0.0967,0.85,2022-04-20 00:00:03.639850
355,3.64947,-0.403,0.7515,-0.1309,0.86,2022-04-20 00:00:03.649470
356,3.66045,-0.5774,0.7183,-0.1001,0.93,2022-04-20 00:00:03.660450
357,3.67579,-0.5383,0.5898,0.012,0.8,2022-04-20 00:00:03.675790
358,3.68466,-0.4711,0.4955,-0.0034,0.68,2022-04-20 00:00:03.684660
359,3.69505,-0.4679,0.3714,-0.1966,0.63,2022-04-20 00:00:03.695050
360,3.70798,-0.5796,0.3264,-0.5051,0.84,2022-04-20 00:00:03.707980
361,3.71791,-0.6433,0.3487,-0.8267,1.1,2022-04-20 00:00:03.717910
362,3.72798,-0.6316,0.3562,-1.0441,1.27,2022-04-20 00:00:03.727980
363,3.74078,-0.5823,0.3929,-1.1433,1.34,2022-04-20 00:00:03.740780
364,3.7506,-0.5224,0.4256,-1.1259,1.31,2022-04-20 00:00:03.750600
365,3.76186,-0.4679,0.4464,-1.0514,1.23,2022-04-20 00:00:03.761860
366,3.77236,-0.4814,0.4662,-0.9693,1.18,2022-04-20 00:00:03.772360
367,3.78383,-0.5351,0.5021,-0.7929,1.08,2022-04-20 00:00:03.783830
368,3.78457,-0.5351,0.5021,-0.7929,1.08,2022-04-20 00:00:03.784570
369,3.79535,-0.55,0.5549,-0.6578,1.02,2022-04-20 00:00:03.795350
370,3.80524,-0.5175,0.5959,-0.6388,1.02,2022-04-20 00:00:03.805240
371,3.8168,-0.4005,0.657,-0.6637,1.02,2022-04-20 00:00:03.816800
372,3.82744,-0.2747,0.697,-0.7128,1.03,2022-04-20 00:00:03.827440
373,3.84229,-0.2053,0.7308,-0.8665,1.15,2022-04-20 00:00:03.842290
374,3.85414,-0.2864,0.7598,-0.9075,1.22,2022-04-20 00:00:03.854140
375,3.86136,-0.3238,0.7554,-0.8924,1.21,2022-04-20 00:00:03.861360
376,3.87185,-0.3512,0.7056,-0.8237,1.14,2022-04-20 00:00:03.871850
377,3.8837,-0.4074,0.6599,-0.6566,1.02,2022-04-20 00:00:03.883700
378,3.89539,-0.4474,0.6426,-0.4372,0.9,2022-04-20 00:00:03.895390
379,3.90563,-0.4052,0.6668,-0.2582,0.82,2022-04-20 00:00:03.905630
380,3.91758,-0.3238,0.7244,-0.1167,0.8,2022-04-20 00:00:03.917580
381,3.93032,-0.2512,0.7269,-0.1724,0.79,2022-04-20 00:00:03.930320
382,3.93077,-0.2512,0.7269,-0.1724,0.79,2022-04-20 00:00:03.930770
383,3.93875,-0.2588,0.7452,-0.2433,0.83,2022-04-20 00:00:03.938750
384,3.95317,-0.3355,0.7598,-0.3947,0.92,2022-04-20 00:00:03.953170
385,3.96575,-0.36,0.7242,-0.4805,0.94,2022-04-20 00:00:03.965750
386,3.97329,-0.3666,0.7117,-0.5064,0.95,2022-04-20 00:00:03.973290
387,3.98496,-0.3536,0.7,-0.5296,0.95,2022-04-20 00:00:03.984960
388,3.99555,-0.3087,0.7041,-0.5711,0.96,2022-04-20 00:00:03.995550
389,4.00731,-0.2429,0.7549,-0.5843,0.99,2022-04-20 00:00:04.007310
390,4.01756,-0.1938,0.7659,-0.5733,0.98,2022-04-20 00:00:04.017560
391,4.02985,-0.1772,0.7791,-0.5276,0.96,2022-04-20 00:00:04.029850
392,4.04033,-0.2107,0.8407,-0.49,1.0,2022-04-20 00:00:04.040330
393,4.05207,-0.2691,0.8864,-0.4912,1.05,2022-04-20 00:00:04.052070
394,4.06494,-0.3348,0.9052,-0.511,1.09,2022-04-20 00:00:04.064940
395,4.06536,-0.3348,0.9052,-0.511,1.09,2022-04-20 00:00:04.065360
396,4.08434,-0.3617,0.9467,-0.4377,1.1,2022-04-20 00:00:04.084340
397,4.08543,-0.3551,0.9435,-0.4223,1.09,2022-04-20 00:00:04.085430
398,4.09747,-0.2982,0.923,-0.3715,1.04,2022-04-20 00:00:04.097470
399,4.10743,-0.2659,0.9306,-0.3603,1.03,2022-04-20 00:00:04.107430
400,4.1275,-0.2337,0.9054,-0.4861,1.05,2022-04-20 00:00:04.127500
401,4.12784,-0.2351,0.9071,-0.502,1.06,2022-04-20 00:00:04.127840
402,4.13789,-0.2388,0.9101,-0.5428,1.09,2022-04-20 00:00:04.137890
403,4.151,-0.2107,0.9103,-0.5728,1.1,2022-04-20 00:00:04.151000
404,4.16052,-0.1765,0.8922,-0.5948,1.09,2022-04-20 00:00:04.160520
405,4.17444,-0.1565,0.8785,-0.5916,1.07,2022-04-20 00:00:04.174440
406,4.18576,-0.1479,0.8751,-0.563,1.05,2022-04-20 00:00:04.185760
407,4.19495,-0.1579,0.8619,-0.544,1.03,2022-04-20 00:00:04.194950
408,4.20726,-0.2017,0.8473,-0.4903,1.0,2022-04-20 00:00:04.207260
409,4.21737,-0.2368,0.8502,-0.4155,0.98,2022-04-20 00:00:04.217370
410,4.22698,-0.2449,0.8541,-0.3588,0.96,2022-04-20 00:00:04.226980
411,4.23892,-0.2053,0.8334,-0.3652,0.93,2022-04-20 00:00:04.238920
412,4.23925,-0.2053,0.8334,-0.3652,0.93,2022-04-20 00:00:04.239250
413,4.25066,-0.1841,0.8289,-0.3982,0.94,2022-04-20 00:00:04.250660
414,4.26195,-0.1948,0.8385,-0.4524,0.97,2022-04-20 00:00:04.261950
415,4.27461,-0.2068,0.8192,-0.5442,1.0,2022-04-20 00:00:04.274610
416,4.28552,-0.1875,0.8033,-0.596,1.02,2022-04-20 00:00:04.285520
417,4.29588,-0.1821,0.7811,-0.6053,1.0,2022-04-20 00:00:04.295880
418,4.30782,-0.2019,0.7679,-0.5826,0.98,2022-04-20 00:00:04.307820
419,4.32093,-0.2447,0.761,-0.5196,0.95,2022-04-20 00:00:04.320930
420,4.33523,-0.2539,0.7124,-0.4534,0.88,2022-04-20 00:00:04.335230
421,4.33564,-0.2539,0.7124,-0.4534,0.88,2022-04-20 00:00:04.335640
422,4.35083,-0.2657,0.7066,-0.406,0.86,2022-04-20 00:00:04.350830
423,4.36241,-0.241,0.665,-0.4035,0.81,2022-04-20 00:00:04.362410
424,4.36319,-0.241,0.665,-0.4035,0.81,2022-04-20 00:00:04.363190
425,4.37429,-0.1914,0.6106,-0.3681,0.74,2022-04-20 00:00:04.374290
426,4.38376,-0.1548,0.5734,-0.3378,0.68,2022-04-20 00:00:04.383760
427,4.39605,-0.1157,0.5089,-0.3219,0.61,2022-04-20 00:00:04.396050
428,4.40671,-0.1059,0.4774,-0.328,0.59,2022-04-20 00:00:04.406710
429,4.41751,-0.1054,0.4547,-0.361,0.59,2022-04-20 00:00:04.417510
430,4.43189,-0.0898,0.4315,-0.4084,0.6,2022-04-20 00:00:04.431890
431,4.44398,-0.0844,0.3638,-0.4443,0.58,2022-04-20 00:00:04.443980
432,4.4509,-0.0661,0.3262,-0.47,0.58,2022-04-20 00:00:04.450900
433,4.4621,0.0062,0.2761,-0.5254,0.59,2022-04-20 00:00:04.462100
434,4.47292,0.1022,0.2402,-0.563,0.62,2022-04-20 00:00:04.472920
435,4.48472,0.177,0.2732,-0.5399,0.63,2022-04-20 00:00:04.484720
436,4.49866,0.303,0.3721,-0.4499,0.66,2022-04-20 00:00:04.498660
437,4.49966,0.3446,0.3873,-0.4328,0.68,2022-04-20 00:00:04.499660
438,4.50798,0.5515,0.4254,-0.3886,0.8,2022-04-20 00:00:04.507980
439,4.51837,0.7408,0.5028,-0.3901,0.98,2022-04-20 00:00:04.518370
440,4.5294,0.9446,0.5412,-0.5691,1.23,2022-04-20 00:00:04.529400
441,4.54357,1.2157,0.5058,-0.9029,1.6,2022-04-20 00:00:04.543570
442,4.55488,1.3259,0.4803,-1.1589,1.83,2022-04-20 00:00:04.554880
443,4.56122,1.3137,0.4737,-1.2283,1.86,2022-04-20 00:00:04.561220
444,4.57438,1.099,0.4625,-1.3551,1.8,2022-04-20 00:00:04.574380
445,4.58562,0.8908,0.5324,-1.3223,1.68,2022-04-20 00:00:04.585620
446,4.5969,0.8622,0.5844,-1.272,1.64,2022-04-20 00:00:04.596900
447,4.60666,0.9504,0.644,-1.2478,1.7,2022-04-20 00:00:04.606660
448,4.61928,1.0457,0.87,-1.4662,2.0,2022-04-20 00:00:04.619280
449,4.62924,1.0469,1.0916,-1.9541,2.47,2022-04-20 00:00:04.629240
450,4.62958,1.0469,1.0916,-1.9541,2.47,2022-04-20 00:00:04.629580
451,4.6406,1.0198,1.2797,-2.5951,3.07,2022-04-20 00:00:04.640600
452,4.65149,0.7653,1.7446,-3.3131,3.82,2022-04-20 00:00:04.651490
453,4.66309,0.5691,2.2623,-3.7836,4.44,2022-04-20 00:00:04.663090
454,4.67706,0.1382,3.6496,-3.9585,5.39,2022-04-20 00:00:04.677060
455,4.6919,0.564,5.6377,-3.6099,6.72,2022-04-20 00:00:04.691900
456,4.69235,0.564,5.6377,-3.6099,6.72,2022-04-20 00:00:04.692350
457,4.7074,1.1383,7.9966,-2.4212,8.43,2022-04-20 00:00:04.707400
458,4.71867,1.2597,7.9966,-0.6366,8.12,2022-04-20 00:00:04.718670
459,4.72898,2.0068,7.9966,1.4465,8.37,2022-04-20 00:00:04.728980
460,4.74134,3.5536,7.9966,3.9655,9.61,2022-04-20 00:00:04.741340
461,4.75216,5.628,7.9966,6.2928,11.63,2022-04-20 00:00:04.752160
462,4.76367,7.5906,7.9966,7.0868,13.11,2022-04-20 00:00:04.763670
463,4.77697,8.0079,6.9412,5.6782,12.02,2022-04-20 00:00:04.776970
464,4.77746,8.0079,6.9412,5.6782,12.02,2022-04-20 00:00:04.777460
465,4.79246,8.0079,4.381,6.469,11.19,2022-04-20 00:00:04.792460
466,4.79789,8.0079,3.2844,7.5639,11.49,2022-04-20 00:00:04.797890
467,4.80764,8.0079,2.1929,7.9766,11.51,2022-04-20 00:00:04.807640
468,4.81777,8.0079,1.4368,7.9766,11.39,2022-04-20 00:00:04.817770
469,4.82792,8.0079,0.7645,7.9707,11.32,2022-04-20 00:00:04.827920
470,4.84004,8.0079,0.0956,6.1312,10.09,2022-04-20 00:00:04.840040
471,4.85137,8.0079,-0.6994,4.2491,9.09,2022-04-20 00:00:04.851370
472,4.86242,8.0079,-2.9789,-0.4109,8.55,2022-04-20 00:00:04.862420
473,4.87665,8.0079,-3.874,-3.2098,9.46,2022-04-20 00:00:04.876650
474,4.8857,7.9322,-4.6719,-0.7727,9.24,2022-04-20 00:00:04.885700
475,4.89708,6.5956,-6.0365,1.6923,9.1,2022-04-20 00:00:04.897080
476,4.91075,3.6152,-6.6744,3.8421,8.51,2022-04-20 00:00:04.910750
477,4.91128,3.6152,-6.6744,3.8421,8.51,2022-04-20 00:00:04.911280
478,4.92274,1.8968,-6.4049,4.0561,7.81,2022-04-20 00:00:04.922740
479,4.94012,0.2547,-5.4116,2.3438,5.9,2022-04-20 00:00:04.940120
480,4.95233,0.3314,-4.3665,1.2594,4.56,2022-04-20 00:00:04.952330
481,4.95403,0.5002,-4.1737,1.1587,4.36,2022-04-20 00:00:04.954030
482,4.96325,1.1649,-3.4875,0.9572,3.8,2022-04-20 00:00:04.963250
483,4.97411,1.2673,-2.6816,0.409,2.99,2022-04-20 00:00:04.974110
484,4.98467,1.203,-1.9511,-0.093,2.29,2022-04-20 00:00:04.984670
485,4.99619,1.6516,-1.2708,-0.5372,2.15,2022-04-20 00:00:04.996190
486,5.00688,1.8993,-0.6596,-0.7487,2.15,2022-04-20 00:00:05.006880
487,5.0184,2.1521,0.1066,-1.1594,2.45,2022-04-20 00:00:05.018400
488,5.0297,2.4255,0.6186,-1.7154,3.03,2022-04-20 00:00:05.029700
489,5.04402,2.4785,1.1072,-2.3115,3.57,2022-04-20 00:00:05.044020
490,5.05632,2.4353,1.3652,-2.5399,3.77,2022-04-20 00:00:05.056320
491,5.05655,2.4353,1.3652,-2.5399,3.77,2022-04-20 00:00:05.056550
492,5.07369,2.1455,1.2531,-2.4803,3.51,2022-04-20 00:00:05.073690
493,5.08545,1.6877,1.0877,-2.3936,3.12,2022-04-20 00:00:05.085450
494,5.08588,1.6877,1.0877,-2.3936,3.12,2022-04-20 00:00:05.085880
495,5.09627,1.2983,0.9482,-2.2216,2.74,2022-04-20 00:00:05.096270
496,5.10723,1.1368,0.8162,-2.0604,2.49,2022-04-20 00:00:05.107230
497,5.11876,1.0345,0.6672,-1.7833,2.17,2022-04-20 00:00:05.118760
498,5.12982,0.9282,0.5922,-1.4638,1.83,2022-04-20 00:00:05.129820
499,5.14391,0.9121,0.5316,-0.9979,1.45,2022-04-20 00:00:05.143910
500,5.1578,0.885,0.4545,-0.6312,1.18,2022-04-20 00:00:05.157800
501,5.16171,0.8647,0.4418,-0.5816,1.13,2022-04-20 00:00:05.161710
502,5.17369,0.6947,0.4202,-0.3564,0.89,2022-04-20 00:00:05.173690
503,5.18396,0.554,0.4193,-0.1737,0.72,2022-04-20 00:00:05.183960
504,5.19533,0.4895,0.3985,-0.0664,0.63,2022-04-20 00:00:05.195330
505,5.20606,0.3698,0.4261,-0.0429,0.57,2022-04-20 00:00:05.206060
506,5.21854,0.2989,0.4024,-0.1651,0.53,2022-04-20 00:00:05.218540
507,5.2292,0.251,0.3401,-0.3034,0.52,2022-04-20 00:00:05.229200
508,5.24142,0.1108,0.3399,-0.4265,0.56,2022-04-20 00:00:05.241420
509,5.25454,0.0268,0.3255,-0.428,0.54,2022-04-20 00:00:05.254540
510,5.25523,0.0131,0.3203,-0.4233,0.53,2022-04-20 00:00:05.255230
511,5.26884,-0.0863,0.262,-0.328,0.43,2022-04-20 00:00:05.268840
512,5.27447,-0.1501,0.2263,-0.2775,0.39,2022-04-20 00:00:05.274470
513,5.28574,-0.3409,0.1417,-0.1543,0.4,2022-04-20 00:00:05.285740
514,5.29626,-0.5869,0.1547,-0.0473,0.61,2022-04-20 00:00:05.296260
515,5.30742,-0.7086,0.1808,0.0049,0.73,2022-04-20 00:00:05.307420
516,5.31862,-0.7242,0.1781,-0.0249,0.75,2022-04-20 00:00:05.318620
517,5.3298,-0.7252,0.2163,-0.1631,0.77,2022-04-20 00:00:05.329800
518,5.34058,-0.6966,0.2771,-0.3041,0.81,2022-04-20 00:00:05.340580
519,5.35208,-0.6333,0.3105,-0.5406,0.89,2022-04-20 00:00:05.352080
520,5.36372,-0.5952,0.3711,-0.7502,1.03,2022-04-20 00:00:05.363720
521,5.37737,-0.552,0.4044,-0.8965,1.13,2022-04-20 00:00:05.377370
522,5.39321,-0.5495,0.4,-0.7761,1.03,2022-04-20 00:00:05.393210
523,5.39351,-0.5495,0.4,-0.7761,1.03,2022-04-20 00:00:05.393510
524,5.40711,-0.5669,0.454,-0.5724,0.92,2022-04-20 00:00:05.407110
525,5.41861,-0.5749,0.4982,-0.4404,0.88,2022-04-20 00:00:05.418610
526,5.42941,-0.6634,0.5861,-0.3559,0.95,2022-04-20 00:00:05.429410
527,5.44064,-0.7399,0.7295,-0.2997,1.08,2022-04-20 00:00:05.440640
528,5.44169,-0.7538,0.7654,-0.2948,1.11,2022-04-20 00:00:05.441690
529,5.45258,-0.7609,0.893,-0.2978,1.21,2022-04-20 00:00:05.452580
530,5.46361,-0.6937,1.0364,-0.2728,1.28,2022-04-20 00:00:05.463610
531,5.47516,-0.551,1.1605,-0.1744,1.3,2022-04-20 00:00:05.475160
532,5.48863,-0.3429,1.2091,-0.0845,1.26,2022-04-20 00:00:05.488630
533,5.50408,-0.2171,1.2704,-0.0596,1.29,2022-04-20 00:00:05.504080
534,5.50451,-0.2171,1.2704,-0.0596,1.29,2022-04-20 00:00:05.504510
535,5.5196,-0.134,1.3168,-0.1587,1.33,2022-04-20 00:00:05.519600
536,5.52971,-0.0649,1.2944,-0.361,1.35,2022-04-20 00:00:05.529710
537,5.54129,-0.0241,1.2545,-0.6139,1.4,2022-04-20 00:00:05.541290
538,5.55258,0.0153,1.2127,-0.9268,1.53,2022-04-20 00:00:05.552580
539,5.56427,0.058,1.1624,-1.0886,1.59,2022-04-20 00:00:05.564270
540,5.56477,0.058,1.1624,-1.0886,1.59,2022-04-20 00:00:05.564770
541,5.57534,0.0585,1.0755,-1.0685,1.52,2022-04-20 00:00:05.575340
542,5.58676,-0.0052,0.9838,-0.918,1.35,2022-04-20 00:00:05.586760
543,5.59731,-0.0763,0.9081,-0.7685,1.19,2022-04-20 00:00:05.597310
544,5.60898,-0.1648,0.7972,-0.6378,1.03,2022-04-20 00:00:05.608980
545,5.62293,-0.3045,0.6694,-0.5687,0.93,2022-04-20 00:00:05.622930
546,5.63745,-0.4113,0.551,-0.5677,0.89,2022-04-20 00:00:05.637450
547,5.63771,-0.4113,0.551,-0.5677,0.89,2022-04-20 00:00:05.637710
548,5.65174,-0.4887,0.4276,-0.5892,0.88,2022-04-20 00:00:05.651740
549,5.66387,-0.5246,0.3357,-0.6178,0.88,2022-04-20 00:00:05.663870
550,5.67574,-0.5525,0.2854,-0.6246,0.88,2022-04-20 00:00:05.675740
551,5.68628,-0.5105,0.2431,-0.6481,0.86,2022-04-20 00:00:05.686280
552,5.69718,-0.4227,0.1862,-0.6903,0.83,2022-04-20 00:00:05.697180
553,5.70808,-0.3793,0.1437,-0.6972,0.81,2022-04-20 00:00:05.708080
554,5.70919,-0.3744,0.1332,-0.6977,0.8,2022-04-20 00:00:05.709190
555,5.71999,-0.3607,0.0587,-0.6935,0.78,2022-04-20 00:00:05.719990
556,5.73451,-0.3451,-0.0451,-0.6705,0.76,2022-04-20 00:00:05.734510
557,5.75261,-0.3773,-0.0859,-0.6153,0.73,2022-04-20 00:00:05.752610
558,5.7533,-0.3751,-0.0916,-0.6019,0.72,2022-04-20 00:00:05.753300
559,5.76445,-0.3209,-0.1099,-0.5433,0.64,2022-04-20 00:00:05.764450
560,5.77595,-0.1924,-0.1062,-0.4297,0.48,2022-04-20 00:00:05.775950
561,5.78739,-0.0324,-0.1148,-0.3366,0.36,2022-04-20 00:00:05.787390
562,5.79762,0.0783,-0.1309,-0.3232,0.36,2022-04-20 00:00:05.797620
563,5.80922,0.2136,-0.1004,-0.3442,0.42,2022-04-20 00:00:05.809220
564,5.82081,0.328,-0.0649,-0.4482,0.56,2022-04-20 00:00:05.820810
565,5.83357,0.4218,-0.0126,-0.5159,0.67,2022-04-20 00:00:05.833570
566,5.83435,0.4372,0.0023,-0.5078,0.67,2022-04-20 00:00:05.834350
567,5.84879,0.5837,0.153,-0.299,0.67,2022-04-20 00:00:05.848790
568,5.85353,0.6629,0.1769,-0.2044,0.72,2022-04-20 00:00:05.853530
569,5.86383,0.8234,0.173,-0.0188,0.84,2022-04-20 00:00:05.863830
570,5.87612,0.9947,0.1286,0.1647,1.02,2022-04-20 00:00:05.876120
571,5.88668,1.0709,0.0956,0.2336,1.1,2022-04-20 00:00:05.886680
572,5.89807,0.9902,0.035,0.1591,1.0,2022-04-20 00:00:05.898070
573,5.90847,0.7802,0.0484,0.0596,0.78,2022-04-20 00:00:05.908470
574,5.91967,0.6128,0.1916,0.1513,0.66,2022-04-20 00:00:05.919670
575,5.93138,0.8991,0.193,0.4794,1.04,2022-04-20 00:00:05.931380
576,5.94536,1.3806,0.1518,0.8392,1.62,2022-04-20 00:00:05.945360
577,5.96073,1.5536,0.3115,0.9308,1.84,2022-04-20 00:00:05.960730
578,5.96105,1.5536,0.3115,0.9308,1.84,2022-04-20 00:00:05.961050
579,5.97548,1.3687,0.4808,0.6784,1.6,2022-04-20 00:00:05.975480
580,5.98665,1.2094,0.6543,0.6049,1.5,2022-04-20 00:00:05.986650
581,5.99791,1.1867,0.8026,0.6191,1.56,2022-04-20 00:00:05.997910
582,5.99897,1.2052,0.8302,0.6169,1.59,2022-04-20 00:00:05.998970
583,6.00857,1.2829,0.996,0.6193,1.74,2022-04-20 00:00:06.008570
584,6.02091,0.9834,1.6266,0.8231,2.07,2022-04-20 00:00:06.020910
585,6.03109,0.5613,2.1628,0.9467,2.43,2022-04-20 00:00:06.031090
586,6.04214,-0.1518,3.0941,1.1289,3.3,2022-04-20 00:00:06.042140
587,6.05681,-1.0635,5.1293,1.2975,5.4,2022-04-20 00:00:06.056810
588,6.07488,-0.5312,7.5744,3.0894,8.2,2022-04-20 00:00:06.074880
589,6.07613,-0.4528,7.8837,3.6735,8.71,2022-04-20 00:00:06.076130
590,6.08648,-0.5459,7.9966,6.2384,10.16,2022-04-20 00:00:06.086480
591,6.09826,-0.3324,7.9966,7.9766,11.3,2022-04-20 00:00:06.098260
592,6.10921,-1.1918,7.7657,7.9766,11.2,2022-04-20 00:00:06.109210
593,6.11981,-2.1695,6.6283,7.9766,10.6,2022-04-20 00:00:06.119810
594,6.13119,-0.123,5.0824,7.9766,9.46,2022-04-20 00:00:06.131190
595,6.14314,5.2034,2.7733,7.9766,9.92,2022-04-20 00:00:06.143140
596,6.14365,5.2034,2.7733,7.9766,9.92,2022-04-20 00:00:06.143650
597,6.16602,8.0079,2.2002,6.81,10.74,2022-04-20 00:00:06.166020
598,6.1665,8.0079,2.2002,6.81,10.74,2022-04-20 00:00:06.166500
599,6.17984,8.0079,3.0147,4.6822,9.75,2022-04-20 00:00:06.179840
600,6.19828,8.0079,2.6003,7.8979,11.54,2022-04-20 00:00:06.198280
601,6.20776,8.0079,2.5854,7.9766,11.59,2022-04-20 00:00:06.207760
602,6.21898,8.0079,1.6044,7.9766,11.42,2022-04-20 00:00:06.218980
603,6.21923,8.0079,1.6044,7.9766,11.42,2022-04-20 00:00:06.219230
604,6.23109,8.0079,0.195,7.9766,11.3,2022-04-20 00:00:06.231090
605,6.24235,8.0079,-2.9095,7.871,11.6,2022-04-20 00:00:06.242350
606,6.25368,8.0079,-5.9468,3.9916,10.74,2022-04-20 00:00:06.253680
607,6.26865,8.0079,-7.6212,0.729,11.08,2022-04-20 00:00:06.268650
608,6.28632,5.3302,-8.0006,1.1829,9.69,2022-04-20 00:00:06.286320
609,6.28671,5.3302,-8.0006,1.1829,9.69,2022-04-20 00:00:06.286710
610,6.2979,2.8941,-7.8294,-0.6114,8.37,2022-04-20 00:00:06.297900
611,6.30778,2.3114,-7.7256,-2.2382,8.37,2022-04-20 00:00:06.307780
612,6.32042,2.1543,-6.9636,-4.3584,8.49,2022-04-20 00:00:06.320420
613,6.33277,1.7439,-5.5188,-4.903,7.59,2022-04-20 00:00:06.332770
614,6.34294,1.5983,-4.4447,-3.5948,5.94,2022-04-20 00:00:06.342940
615,6.35404,1.7505,-2.4683,-1.0468,3.2,2022-04-20 00:00:06.354040
616,6.35449,1.7505,-2.4683,-1.0468,3.2,2022-04-20 00:00:06.354490
617,6.36541,2.0551,-0.7103,0.8192,2.32,2022-04-20 00:00:06.365410
618,6.37613,2.4338,1.3818,1.8696,3.37,2022-04-20 00:00:06.376130
619,6.38698,2.4213,2.3712,1.6933,3.79,2022-04-20 00:00:06.386980
620,6.40149,1.1698,2.6446,0.2778,2.91,2022-04-20 00:00:06.401490
621,6.41666,0.2334,1.8533,-0.021,1.87,2022-04-20 00:00:06.416660
622,6.41693,0.2334,1.8533,-0.021,1.87,2022-04-20 00:00:06.416930
623,6.43048,-0.8329,1.0999,0.922,1.66,2022-04-20 00:00:06.430480
624,6.44281,-1.1703,0.4029,0.8275,1.49,2022-04-20 00:00:06.442810
625,6.454,-1.3523,-0.0097,0.0294,1.35,2022-04-20 00:00:06.454000
626,6.46485,-1.1693,-0.1316,-0.8748,1.47,2022-04-20 00:00:06.464850
627,6.47597,-0.7833,-0.0493,-1.6453,1.82,2022-04-20 00:00:06.475970
628,6.48727,-0.3482,0.0672,-1.6687,1.71,2022-04-20 00:00:06.487270
629,6.48764,-0.3482,0.0672,-1.6687,1.71,2022-04-20 00:00:06.487640
630,6.4984,-0.0966,0.1535,-1.3717,1.38,2022-04-20 00:00:06.498400
631,6.50994,-0.0546,0.3787,-0.693,0.79,2022-04-20 00:00:06.509940
632,6.52477,-0.1337,0.4349,-0.0197,0.46,2022-04-20 00:00:06.524770
633,6.53744,-0.4286,0.6123,0.8077,1.1,2022-04-20 00:00:06.537440
634,6.54262,-0.4076,0.6504,0.9904,1.25,2022-04-20 00:00:06.542620
635,6.5526,-0.2439,0.7816,0.9711,1.27,2022-04-20 00:00:06.552600
636,6.56405,0.0238,1.1981,0.3946,1.26,2022-04-20 00:00:06.564050
637,6.57652,0.4467,1.5912,-0.4277,1.71,2022-04-20 00:00:06.576520
638,6.58694,0.7042,1.7372,-0.9102,2.08,2022-04-20 00:00:06.586940
639,6.5987,0.5317,1.7236,-1.0289,2.08,2022-04-20 00:00:06.598700
