time,gFx,gFy,gFz,TgF
64.377114,0.6605,0.9084,0.0846,1.13
64.387168,0.735,0.9184,0.0445,1.18
64.398412,0.8273,0.9259,-0.0835,1.24
64.409207,0.8879,0.9594,-0.2193,1.33
64.419627,0.9331,1.009,-0.275,1.4
64.430621,0.903,1.0249,-0.3031,1.4
64.442541,0.8095,1.0107,-0.2804,1.32
64.457559,0.6529,1.011,-0.1539,1.21
64.45797,0.6529,1.011,-0.1539,1.21
64.476678,0.5312,0.9702,0.1466,1.12
64.476844,0.5312,0.9702,0.1466,1.12
64.495915,0.4169,0.934,0.4652,1.12
64.509444,0.3204,0.954,0.5534,1.15
64.510889,0.3047,0.9562,0.5536,1.15
64.519996,0.2429,0.9587,0.5233,1.12
64.53081,0.1662,0.9403,0.4701,1.06
64.542674,0.146,0.8937,0.4342,1
64.553473,0.0255,0.9457,0.355,1.01
64.569569,-0.1868,0.9841,0.0648,1
64.587715,-0.3908,0.9772,-0.297,1.09
64.588015,-0.3908,0.9772,-0.297,1.09
64.597096,-0.4557,0.9509,-0.384,1.12
64.607262,-0.5771,0.8954,-0.4353,1.15
64.61968,-0.691,0.8466,-0.3149,1.14
64.630261,-0.7648,0.806,-0.1641,1.12
64.641894,-0.8608,0.7449,-0.01,1.14
64.642243,-0.8608,0.7449,-0.01,1.14
64.653401,-0.9089,0.7198,0.0787,1.16
64.665169,-0.9558,0.721,0.0965,1.2
64.675776,-1.0054,0.7178,0.0697,1.24
64.686888,-1.013,0.7579,0.055,1.27
64.702674,-0.7846,0.9062,0.152,1.21
64.718589,-0.4455,1.0708,0.1393,1.17
64.71881,-0.4455,1.0708,0.1393,1.17
64.730072,-0.2534,1.1866,0.0858,1.22
64.741018,0.0263,1.2897,0.0614,1.29
64.752901,0.2933,1.3346,0.0059,1.37
64.764472,0.4071,1.2995,-0.1158,1.37
64.775673,0.371,1.2186,-0.2208,1.29
64.776507,0.3438,1.1986,-0.2428,1.27
64.787256,0.186,1.0796,-0.3151,1.14
64.8026,-0.1689,0.7464,-0.4123,0.87
64.826338,-0.8222,0.3658,-0.5157,1.04
64.826588,-0.8222,0.3658,-0.5157,1.04
64.830057,-0.8769,0.3416,-0.5051,1.07
64.84192,-1.1468,0.2553,-0.4292,1.25
64.852973,-1.3469,0.2334,-0.3957,1.42
64.864611,-1.3784,0.2395,-0.4504,1.47
64.876759,-1.2123,0.3782,-0.4399,1.34
64.887486,-0.9802,0.5766,-0.3376,1.19
64.898294,-0.6453,0.8387,-0.2044,1.08
64.898704,-0.6453,0.8387,-0.2044,1.08
64.91455,-0.0771,1.0821,-0.1409,1.09
64.937489,0.2884,1.1057,-0.0952,1.15
64.937751,0.2754,1.0989,-0.0835,1.14
64.941233,0.2557,1.0987,-0.0674,1.13
64.951928,0.0993,1.0454,-0.0071,1.05
64.963343,-0.133,0.8756,0.0535,0.89
64.976203,-0.4337,0.5287,-0.0117,0.68
64.986521,-0.6421,0.2988,-0.0762,0.71
64.996969,-0.8119,0.1198,-0.1343,0.83
65.00927,-0.9363,-0.1099,-0.2252,0.97
65.026188,-0.8847,-0.5156,-0.317,1.07
65.026427,-0.8847,-0.5156,-0.317,1.07
65.030884,-0.8732,-0.5652,-0.3144,1.09
65.041455,-0.8393,-0.8025,-0.203,1.18
65.053412,-0.7873,-0.9688,0.0154,1.25
65.064809,-0.5986,-1.1313,0.2155,1.3
65.075611,-0.4008,-1.2564,0.2341,1.34
65.086943,-0.0553,-1.3343,0.132,1.34
65.098787,0.2933,-1.3504,-0.0557,1.38
65.109553,0.5632,-1.3204,-0.105,1.44
65.120817,1.0169,-1.0968,0.0465,1.5
65.132038,1.3411,-0.8738,0.0809,1.6
65.14299,1.5341,-0.7529,0.0939,1.71
65.158201,2.7328,-0.2909,-0.0171,2.75
65.158517,2.7328,-0.2909,-0.0171,2.75
65.174196,3.7344,0.3501,-0.4136,3.77
65.18812,4.0479,0.9357,-0.6212,4.2
65.189135,4.1058,1.072,-0.6119,4.29
65.198826,4.4815,1.6537,-0.5184,4.8
65.209671,4.9982,2.06,-0.4983,5.43
65.220519,5.1213,2.8019,-0.5218,5.86
65.232042,4.8934,3.8086,-0.1502,6.2
65.243347,4.6146,4.9497,0.7728,6.81
65.258962,3.1503,7.025,2.1769,8
65.259246,3.1503,7.025,2.1769,8
65.273609,2.4787,7.9966,1.9661,8.6
65.287149,3.0834,7.9966,-0.0378,8.57
65.298187,2.9852,7.9966,-1.3358,8.64
65.308948,2.5176,7.9966,-1.5202,8.52
65.309531,2.5176,7.9966,-1.5202,8.52
65.321105,2.2677,7.9966,0.7229,8.34
65.332572,2.7546,7.9966,2.8524,8.93
65.344423,3.5478,7.9966,5.4828,10.32
65.355435,5.2965,7.9966,7.9766,12.47
65.370532,7.8713,7.7853,7.9766,13.65
65.387098,8.0079,4.4858,7.9766,12.16
65.387437,8.0079,4.4858,7.9766,12.16
65.398401,8.0079,2.98,7.9766,11.69
65.408465,8.0079,1.4693,7.9766,11.4
65.421829,8.0079,0.0851,7.9766,11.3
65.432441,7.9273,-0.5994,7.9766,11.26
65.444399,8.0079,-0.7717,7.7652,11.18
65.44489,8.0079,-0.7717,7.7652,11.18
65.455327,8.0079,-1.5446,4.9507,9.54
65.466243,8.0079,-2.4439,1.5689,8.52
65.476875,8.0079,-2.47,1.2772,8.48
65.492591,7.276,-3.7289,2.9858,8.7
65.509226,5.3724,-4.9758,1.9485,7.58
65.509529,5.3724,-4.9758,1.9485,7.58
65.522301,3.5813,-5.3666,1.3581,6.59
65.531167,2.6085,-5.4155,1.5125,6.2
65.545513,1.6887,-5.0532,1.3517,5.5
65.556402,1.4928,-4.2829,0.5197,4.57
65.566494,1.8155,-3.6333,-0.2479,4.07
65.567262,1.8155,-3.6333,-0.2479,4.07
65.577726,2.5909,-2.9633,-1.069,4.08
65.58913,3.3778,-2.2257,-1.5608,4.34
65.604799,3.9208,-1.1408,-1.6453,4.4
65.620829,3.925,-0.1148,-1.7577,4.3
65.621009,3.925,-0.1148,-1.7577,4.3
65.631294,3.7134,0.4396,-1.8202,4.16
65.642552,2.9143,1.1475,-1.7799,3.6
65.657864,2.0212,2.3414,-1.1504,3.3
65.666354,2.1941,2.8632,-0.4795,3.64
65.677586,2.4753,2.9045,0.0572,3.82
65.689369,1.9692,2.7428,0.397,3.4
65.699782,1.1767,2.3368,0.3643,2.64
65.700142,1.1767,2.3368,0.3643,2.64
65.715533,-0.1381,1.406,0.5189,1.51
65.734127,-0.9087,0.5646,0.9181,1.41
65.734351,-0.9087,0.5646,0.9181,1.41
65.743098,-1.0616,0.3401,0.9613,1.47
65.755757,-1.1442,0.0506,0.7068,1.35
65.766062,-1.0977,-0.0209,0.3814,1.16
65.777049,-0.9873,-0.0691,-0.0039,0.99
65.788391,-0.8107,-0.1485,-0.5924,1.01
65.799844,-0.6873,-0.2086,-1.1345,1.34
65.810979,-0.6033,-0.2628,-1.4809,1.62
65.827084,-0.4836,-0.2865,-1.5229,1.62
65.827375,-0.4836,-0.2865,-1.5229,1.62
65.844217,-0.4225,-0.2154,-1.1569,1.25
65.844446,-0.4225,-0.2154,-1.1569,1.25
65.854825,-0.3661,-0.1309,-0.9573,1.03
65.865178,-0.2141,0.046,-0.7194,0.75
65.878345,-0.1909,0.2341,-0.6669,0.73
65.889298,-0.3052,0.3885,-0.814,0.95
65.89977,-0.4291,0.4887,-0.9612,1.16
65.910746,-0.4806,0.6157,-1.0981,1.35
65.922236,-0.4052,0.6709,-1.0748,1.33
65.934352,-0.3211,0.6912,-0.8083,1.11
65.944301,-0.339,0.7207,-0.5785,0.98
65.958488,-0.5192,0.7791,-0.2848,0.98
65.958937,-0.5192,0.7791,-0.2848,0.98
65.98281,-0.5955,0.7474,-0.2416,0.99
65.982985,-0.5955,0.7474,-0.2416,0.99
65.987528,-0.5769,0.742,-0.2885,0.98
65.999811,-0.5119,0.7024,-0.2623,0.91
66.010372,-0.4892,0.697,-0.0806,0.86
66.022188,-0.421,0.8304,0.1847,0.95
66.034571,-0.2178,0.9079,0.2475,0.97
66.045765,-0.0917,0.9777,0.3311,1.04
66.056238,-0.058,1.0491,0.5497,1.19
66.071668,-0.0092,1.0955,0.6484,1.27
66.07211,-0.0092,1.0955,0.6484,1.27
66.096739,0.0663,1.3845,0.9213,1.66
66.096923,0.0663,1.3845,0.9213,1.66
66.109782,0.1445,1.3886,0.8087,1.61
66.12235,0.0331,1.4025,0.5062,1.49
66.123536,-0.0048,1.408,0.4317,1.47
66.134052,-0.1599,1.428,0.1806,1.45
66.145502,-0.3218,1.4025,0.0076,1.44
66.157015,-0.539,1.3415,0.2116,1.46
66.167718,-0.6824,1.2975,0.6215,1.59
66.178285,-0.7389,1.2499,1.0591,1.8
66.189058,-0.6409,1.1976,1.2066,1.82
66.205027,-0.5129,1.2303,1.0422,1.69
66.205314,-0.5129,1.2303,1.0422,1.69
66.223688,-0.6543,1.2643,0.6164,1.55
66.23308,-0.6465,1.1922,0.5091,1.45
66.243856,-0.6343,1.0969,0.4874,1.36
66.256599,-0.6468,0.9381,0.4835,1.24
66.257888,-0.6529,0.9084,0.4806,1.22
66.267375,-0.6949,0.807,0.4434,1.15
66.278519,-0.6812,0.6953,0.3538,1.04
66.289659,-0.6597,0.5778,0.1466,0.89
66.306314,-0.8701,0.4266,-0.2804,1.01
66.324791,-0.9673,0.3262,-0.4783,1.13
66.325287,-0.9734,0.3069,-0.5076,1.14
66.333219,-0.9416,0.2732,-0.5904,1.14
66.344029,-0.7816,0.3064,-0.746,1.12
66.355514,-0.5273,0.408,-0.8618,1.09
66.366977,-0.2811,0.7408,-0.7602,1.1
66.378648,0.0756,1.0779,-0.3175,1.13
66.390759,0.4113,1.2922,0.2255,1.37
66.391217,0.4113,1.2922,0.2255,1.37
66.400798,0.5002,1.4094,0.6858,1.65
66.412436,0.4914,1.4771,1.0513,1.88
66.423023,0.5386,1.4387,0.9061,1.78
66.438924,0.4731,1.2589,0.0259,1.35
66.459105,0.0331,1.0083,-0.5117,1.13
66.459351,0.0331,1.0083,-0.5117,1.13
66.466512,-0.104,0.911,-0.5259,1.06
66.477319,-0.261,0.7691,-0.4805,0.94
66.489741,-0.52,0.5934,-0.4067,0.89
66.500897,-0.7306,0.4518,-0.4519,0.97
66.512815,-0.7364,0.3299,-0.4846,0.94
66.513472,-0.7164,0.3057,-0.4841,0.92
66.523426,-0.603,0.2058,-0.4561,0.78
66.535177,-0.5529,0.1078,-0.4438,0.72
66.54563,-0.5542,0.068,-0.435,0.71
66.556751,-0.4804,0.0213,-0.4082,0.63
66.572166,-0.3353,-0.0666,-0.4851,0.59
66.599012,-0.1904,-0.2604,-0.5608,0.65
66.599372,-0.1885,-0.2797,-0.523,0.62
66.599532,-0.1885,-0.2797,-0.523,0.62
66.6108,-0.1755,-0.2909,-0.2863,0.44
66.622526,-0.2051,-0.3183,-0.1321,0.4
66.635363,0.0888,-0.2657,0.0975,0.3
66.63572,0.0888,-0.2657,0.0975,0.3
66.645272,0.4821,-0.1937,0.2851,0.59
66.656685,0.8791,-0.1062,0.3997,0.97
66.672818,1.0193,0.4273,0.5333,1.23
66.694944,1.0315,1.4615,1.245,2.18
66.695164,1.0315,1.4615,1.245,2.18
66.700293,1.1073,1.7099,1.383,2.46
66.710991,1.2167,2.1863,1.4653,2.9
66.723422,1.0885,2.8312,1.0061,3.2
66.735122,0.0006,3.8025,-0.3486,3.82
66.746089,-2.0112,5.2187,-1.8219,5.88
66.756885,-2.8618,6.2812,-2.2409,7.26
66.768635,-2.264,7.0426,-1.9607,7.65
66.769488,-2.0014,7.1389,-1.8175,7.63
66.779862,-0.3387,6.9451,-1.5666,7.13
66.793141,1.2458,5.7198,-2.7549,6.47
66.802451,1.2018,4.7692,-3.5921,6.09
66.815738,0.6475,3.9498,-3.2935,5.18
66.831381,-0.3651,2.6514,-0.9759,2.85
66.831714,-0.3651,2.6514,-0.9759,2.85
66.845455,-2.5151,1.8894,1.6239,3.54
66.85657,-3.3526,1.278,2.3917,4.31
66.868579,-4.0603,0.4794,0.943,4.2
66.880416,-4.1607,-0.8325,-2.0811,4.73
66.891129,-3.7046,-2.1817,-2.1138,4.79
66.902814,-1.3933,-3.4416,1.424,3.98
66.913241,2.4372,-4.6154,3.4273,6.24
66.91417,3.5219,-4.9501,3.7256,7.13
66.929316,8.0079,-4.9401,4.2496,10.32
66.937746,8.0079,-3.3549,4.1118,9.61
66.95283,8.0079,1.0464,1.5963,8.23
66.956413,8.0079,1.5873,0.6223,8.19
66.967271,8.0079,1.6735,-5.2005,9.69
66.978443,8.0079,-1.4476,-3.6487,8.92
66.989876,2.1409,-7.8255,1.9718,8.35
67.000345,-3.9748,-5.0207,7.2256,9.65
67.012214,-0.595,-3.4269,6.2061,7.11
67.024475,1.7043,-1.9919,-0.0483,2.62
67.035723,1.76,-0.6026,-5.4805,5.79
67.047063,2.0969,-0.309,-6.3966,6.74
67.057724,1.3645,-0.2357,-4.0567,4.29
67.058167,1.3645,-0.2357,-4.0567,4.29
67.07435,-0.0311,0.0851,-2.9894,2.99
67.089421,-0.2884,0.3892,-2.6679,2.71
67.089677,-0.2884,0.3892,-2.6679,2.71
67.100629,-0.7851,0.7312,-2.4786,2.7
67.113566,-1.1021,0.8549,-1.6836,2.19
67.125547,-1.7263,1.0307,-0.9217,2.21
67.135065,-2.5156,1.1595,-0.4421,2.81
67.146578,-3.1493,1.4715,0.1229,3.48
67.158017,-2.9192,1.631,0.3359,3.36
67.16864,-2.2647,1.6422,0.2473,2.81
67.180366,-1.2524,1.2079,0.0213,1.74
67.195845,-0.7824,0.7535,-0.0464,1.09
67.196101,-0.7824,0.7535,-0.0464,1.09
67.211217,-0.8175,0.2553,-0.1326,0.87
67.225039,-0.8876,0.1706,0.1351,0.91
67.225676,-0.8876,0.1706,0.1351,0.91
67.234284,-0.8368,0.1034,0.197,0.87
67.246321,-0.5876,0.0658,0.3108,0.67
67.25802,-0.2168,0.0147,0.2485,0.33
67.269846,-0.1198,-0.0517,-0.1602,0.21
67.280147,-0.2613,0.0052,-0.3818,0.46
67.291477,-0.4411,0.1547,-0.2379,0.52
67.302782,-0.3893,0.1229,0.0477,0.41
67.31423,-0.2794,0.0619,0.0738,0.3
67.329472,-0.3492,0.0763,-0.3,0.47
67.329762,-0.3492,0.0763,-0.3,0.47
67.34619,-0.4975,0.1462,-0.6899,0.86
67.357541,-0.6446,0.1962,-0.8491,1.08
67.359569,-0.6859,0.2085,-0.8892,1.14
67.367919,-0.8603,0.236,-0.9901,1.33
67.381305,-1.066,0.3047,-0.7619,1.35
67.39269,-1.1508,0.4061,-0.3969,1.28
67.402285,-1.1063,0.4828,-0.0071,1.21
67.414205,-0.917,0.6281,0.3992,1.18
67.425837,-0.7806,0.7994,0.5109,1.23
67.439937,-0.7171,0.9364,0.42,1.25
67.440501,-0.7076,0.9797,0.4166,1.28
67.455363,-0.6175,1.2523,0.3763,1.45
67.468638,-0.4501,1.2853,0.225,1.38
67.480607,-0.4589,1.2592,0.0465,1.34
67.480966,-0.4589,1.2592,0.0465,1.34
67.49145,-0.6013,1.1602,0.0868,1.31
67.502453,-0.6077,1.0154,0.2553,1.21
67.513988,-0.6265,0.9013,0.4974,1.21
67.525755,-0.7298,0.7896,0.5165,1.19
67.536066,-0.8087,0.8119,0.4855,1.24
67.547669,-0.8305,0.9096,0.5815,1.36
67.558625,-0.8935,0.8822,0.794,1.49
67.574156,-1.1041,0.8536,0.4945,1.48
67.590279,-1.7945,0.8026,-0.5777,2.05
67.590793,-1.8524,0.818,-0.6979,2.14
67.601658,-2.0901,0.8348,-1.2461,2.57
67.616445,-3.2908,1.1583,-2.5973,4.35
67.617748,-3.5876,1.2936,-2.8651,4.77
67.629283,-4.6278,1.7846,-3.6913,6.18
67.637136,-4.9777,1.8753,-3.681,6.47
67.648653,-4.9136,1.5892,-2.2848,5.65
67.659392,-4.5035,1.1043,-1.0702,4.76
67.670138,-4.7509,0.5163,-0.1886,4.78
67.682151,-5.4736,-0.051,0.2402,5.48
67.693612,-5.4877,-0.8621,0.2548,5.56
67.7097,-3.8004,-2.6024,-0.9957,4.71
67.71012,-3.8004,-2.6024,-0.9957,4.71
67.730145,-1.142,-3.5364,-3.2979,4.97
67.735292,-0.2381,-3.9348,-3.521,5.29
67.747107,4.4331,-6.3836,-0.7778,7.81
67.759078,8.0079,-6.3712,3.6369,10.86
67.759496,8.0079,-6.3712,3.6369,10.86
67.769395,8.0079,-2.9906,5.5077,10.17
67.781195,8.0079,1.3254,2.2348,8.42
67.793118,8.0079,7.2356,-5.5135,12.12
67.80368,8.0079,-1.2312,-3.7465,8.93
67.819197,-1.4835,-8.0082,6.6669,10.53
67.835266,-3.5307,-5.6891,7.9766,10.41
67.835456,-3.5307,-5.6891,7.9766,10.41
67.847682,2.1695,-4.4219,2.7371,5.63
67.85808,2.8476,-1.8842,-7.6374,8.37
67.869781,3.0975,-1.2202,-8.0283,8.69
67.88103,2.2266,-2.0357,-3.7201,4.79
67.893035,-1.3906,-1.7523,-0.7602,2.36
67.894223,-1.8824,-1.4286,-0.4695,2.41
67.902355,-2.1949,-0.4575,-0.2333,2.25
67.916582,-0.3646,0.4921,-1.667,1.78
67.925653,-0.1594,1.4482,-2.9161,3.26
67.940451,0.273,2.1689,-3.6219,4.23
67.956293,0.006,2.6197,-1.83,3.2
67.956476,0.006,2.6197,-1.83,3.2
67.969689,-0.6678,2.8766,-0.566,3.01
67.980107,-1.5086,2.9201,0.1698,3.29
67.992224,-1.9664,2.9514,0.7781,3.63
68.003146,-1.8086,2.5649,0.9294,3.27
68.021707,-1.1928,1.5743,0.5927,2.06
68.022025,-1.1928,1.5743,0.5927,2.06
68.036285,-1.259,0.7009,-0.21,1.46
68.047542,-1.4864,0.2575,-0.1021,1.51
68.059424,-1.5455,-0.053,0.5297,1.63
68.059887,-1.5455,-0.053,0.5297,1.63
68.073771,-1.2348,-0.3351,1.0437,1.65
68.096896,-0.9898,-0.3234,0.0785,1.04
68.09709,-0.9898,-0.3234,0.0785,1.04
68.102798,-0.8715,-0.3368,-0.2794,0.98
68.114361,-0.5354,-0.2523,-0.8797,1.06
68.126103,-0.3722,-0.061,-0.8542,0.93
68.136947,-0.4191,0.0089,-0.7206,0.83
68.14806,-0.6221,0.0479,-0.5721,0.85
68.15977,-0.7213,0.1501,-0.2465,0.78
68.170363,-0.6614,0.2229,-0.103,0.71
68.182564,-0.5564,0.4202,-0.1678,0.72
68.193676,-0.4386,0.55,-0.3566,0.79
68.208724,-0.1987,0.7417,-0.5342,0.94
68.208995,-0.1987,0.7417,-0.5342,0.94
68.229784,-0.3978,0.7371,0.0057,0.84
68.230012,-0.3978,0.7371,0.0057,0.84
68.246871,-0.6732,0.6255,0.4078,1.01
68.259839,-0.7926,0.5915,0.5358,1.12
68.260853,-0.8002,0.5864,0.5321,1.13
68.270374,-0.7909,0.5566,0.4664,1.07
68.282449,-0.6749,0.5001,0.2756,0.88
68.294457,-0.5495,0.5759,0.0089,0.8
68.30514,-0.4699,0.602,-0.1573,0.78
68.320722,-0.477,0.4601,-0.2286,0.7
68.321084,-0.477,0.4601,-0.2286,0.7
68.337386,-0.7416,0.4671,0.1459,0.89
68.347292,-0.8349,0.5109,0.5387,1.12
68.358969,-0.7948,0.5053,1.1661,1.5
68.370278,-0.5803,0.5145,1.606,1.78
68.381901,-0.5407,0.3221,1.5266,1.65
68.382506,-0.6192,0.2681,1.3877,1.54
68.393643,-1.3052,0.1193,0.5893,1.44
68.405344,-2.6197,0.1173,-0.5691,2.68
68.416094,-3.7542,-0.1275,-2.1661,4.34
68.426894,-4.9451,-0.0444,-3.9964,6.36
68.438163,-6.1505,1.1018,-5.4487,8.29
68.453977,-4.7096,2.4225,-3.4201,6.3
68.476085,-1.6098,2.0695,-0.2924,2.64
68.476279,-1.6098,2.0695,-0.2924,2.64
68.481705,-1.9386,1.7868,-0.3862,2.66
68.492735,-3.9096,1.307,-0.8391,4.21
68.503976,-5.2258,0.6602,0.0096,5.27
68.515459,-5.2381,-0.5789,1.5464,5.49
68.526761,-3.0528,-2.4356,1.8169,4.31
68.538195,-0.745,-4.6868,-0.4663,4.77
68.53862,-0.745,-4.6868,-0.4663,4.77
68.549102,0.1929,-4.9919,-1.9152,5.35
68.560513,5.6666,-5.5936,-1.1584,8.05
68.571454,8.0079,-4.2052,0.2236,9.05
68.587289,8.0079,1.6449,-0.5193,8.19
68.609594,8.0081,2.2449,-5.3412,9.88
68.609954,8.0081,2.2449,-5.3412,9.88
68.615106,8.0081,-1.7149,-4.1075,9.16
68.626629,1.8536,-8.0082,4.8552,9.55
68.637587,-5.6519,-7.333,7.9766,12.22
68.648455,-0.239,-5.8782,7.0338,9.17
68.66018,2.831,-3.819,-1.7171,5.05
68.660581,2.831,-3.819,-1.7171,5.05
68.672241,2.9986,-1.9988,-8.0261,8.8
68.683851,2.7216,-2.3097,-5.3845,6.46
68.695194,0.8163,-2.4241,-1.4447,2.94
68.710236,-1.301,-0.8315,-0.5836,1.65
68.732609,-0.4066,1.285,-2.6208,2.95
68.732807,-0.4066,1.285,-2.6208,2.95
68.732985,-0.4066,1.285,-2.6208,2.95
68.749268,-0.4323,2.0546,-2.7493,3.46
68.760597,-0.446,2.1096,-1.3712,2.56
68.771509,-1.1207,2.2706,0.9479,2.7
68.78359,-2.0832,2.3573,2.4562,3.99
68.784077,-2.0832,2.3573,2.4562,3.99
68.795187,-2.9514,2.5209,2.9797,4.89
68.806082,-2.9944,2.4421,2.8449,4.8
68.821531,-2.1047,1.9161,1.4206,3.18
68.83704,-1.3083,1.3005,0.1906,1.85
68.837197,-1.3083,1.3005,0.1906,1.85
68.848823,-0.8996,0.7745,-0.5418,1.3
68.859625,-0.7838,0.237,-0.834,1.17
68.871827,-0.872,-0.1971,-0.7648,1.18
68.883457,-1.2206,-0.7621,-0.1739,1.45
68.895059,-1.4388,-1.1227,0.2258,1.84
68.90587,-1.3674,-1.304,0.3785,1.93
68.916563,-0.8314,-1.4537,0.409,1.72
68.927888,-0.232,-1.5136,0.249,1.55
68.928775,-0.1152,-1.5307,0.1598,1.54
68.941914,0.1411,-1.559,-0.3798,1.61
68.954728,0.3668,-1.5246,-0.609,1.68
68.970119,0.6654,-1.4713,-0.4104,1.67
68.970296,0.6654,-1.4713,-0.4104,1.67
68.981636,1.0606,-1.336,0.1884,1.72
68.996239,1.7092,-1.0946,0.6855,2.14
69.00753,2.2679,-0.7431,0.9149,2.56
69.016196,2.5787,-0.2753,1.0916,2.81
69.02793,3.219,1.0833,1.5166,3.72
69.0398,3.9379,2.5754,1.685,5
69.065049,4.5751,5.2011,0.3408,6.94
69.06531,4.5751,5.2011,0.3408,6.94
69.0655,4.5751,5.2011,0.3408,6.94
69.083327,2.681,5.6181,0.2226,6.23
69.083537,2.681,5.6181,0.2226,6.23
69.097131,0.5364,6.2203,1.1959,6.36
69.104434,0.0104,6.5799,1.3855,6.72
69.116142,-0.4174,7.562,1.382,7.7
69.127394,-0.7621,7.9966,0.2685,8.04
69.138808,-1.8343,7.9966,-0.855,8.25
69.149675,-2.2902,7.9966,-0.6808,8.35
69.163361,-1.0828,7.9966,0.4786,8.08
69.173362,-0.2539,7.9966,1.1428,8.08
69.18419,0.2549,7.9966,3.8032,8.86
69.194831,1.9975,7.9966,7.357,11.05
69.206633,5.3221,7.9966,7.9766,12.49
69.22126,8.0072,7.9966,7.9766,13.85
69.221771,8.0072,7.9966,7.9766,13.85
69.242094,8.0079,6.0647,7.9766,12.83
69.242584,8.0079,5.7444,7.9766,12.68
69.249035,8.0079,5.078,7.9766,12.39
69.260386,8.0079,3.2424,7.9766,11.76
69.27266,8.0079,2.0465,7.9766,11.49
69.284829,8.0079,1.9229,7.9766,11.47
69.295228,8.0079,0.6174,7.9766,11.32
69.308142,8.0079,-0.7289,5.6369,9.82
69.31755,8.0079,-1.5668,5.8898,10.06
69.328171,8.0079,-2.1436,6.8892,10.78
69.343671,7.9959,-2.597,4.8317,9.7
69.344067,7.9959,-2.597,4.8317,9.7
69.360883,7.5071,-3.9736,1.2144,8.58
69.371821,5.3309,-5.052,0.1242,7.35
69.382771,3.6541,-5.587,0.289,6.68
69.383209,3.2942,-5.5796,0.4246,6.49
69.396027,2.4553,-5.3139,0.7307,5.9
69.406043,2.5437,-4.9736,0.3589,5.6
69.41751,2.5508,-4.388,-0.7223,5.13
69.427883,2.9629,-3.9473,-1.1672,5.07
69.439745,3.6277,-3.4352,-1.0707,5.11
69.451051,3.9091,-2.654,-1.0033,4.83
69.462183,4.1172,-2.1006,-0.2863,4.63
69.477553,3.8539,-1.3863,1.1983,4.27
69.477897,3.8539,-1.3863,1.1983,4.27
69.495723,4.0911,-0.4543,1.2973,4.32
69.505863,4.1588,0.2019,0.368,4.18
69.516547,4.3097,1.2311,-0.6312,4.53
69.516837,4.3097,1.2311,-0.6312,4.53
69.527747,4.0198,2.2779,-0.7131,4.68
69.540049,3.3077,3.7598,0.0738,5.01
69.551077,3.228,4.6424,0.7149,5.7
69.562618,2.8156,4.9605,0.8192,5.76
69.578006,1.7241,4.4201,0.9203,4.83
69.593948,0.0363,3.0569,1.1964,3.28
69.594111,0.0363,3.0569,1.1964,3.28
69.606064,-0.6397,2.2144,1.1092,2.56
69.617881,-0.8891,1.5215,0.5106,1.83
69.629287,-1.075,1.1072,0.014,1.54
69.631178,-1.1368,0.934,-0.212,1.49
69.641307,-1.3152,0.6692,-0.6317,1.61
69.651356,-1.3308,0.5055,-1.0807,1.79
69.662305,-1.0513,0.2961,-1.4655,1.83
69.67832,-0.6089,0.1645,-1.6709,1.79
69.692447,-0.2276,0.1212,-1.517,1.54
69.69265,-0.2276,0.1212,-1.517,1.54
69.706231,-0.1575,0.023,-1.1208,1.13
69.717863,-0.5102,0.2097,-0.6195,0.83
69.728654,-0.7494,0.3406,-0.2873,0.87
69.739769,-0.8903,0.4684,-0.011,1.01
69.751791,-1.0337,0.6729,0.1158,1.24
69.763594,-1.1234,0.9416,0.1593,1.47
69.774291,-0.8547,1.1277,0.248,1.44
69.785587,-0.4286,1.2523,0.1886,1.34
69.786677,-0.3304,1.2775,0.1466,1.33
69.7958,-0.1125,1.3493,0.0084,1.35
69.812757,-0.1274,1.4119,-0.1685,1.43
69.827004,-0.327,1.1842,-0.181,1.24
69.827181,-0.327,1.1842,-0.181,1.24
69.840657,-0.5574,0.9362,-0.0175,1.09
69.850016,-0.8295,0.785,0.2177,1.16
69.863387,-0.9783,0.6516,0.3941,1.24
69.874518,-1.0071,0.5016,0.5793,1.27
69.885277,-1.0093,0.4542,0.7588,1.34
69.895735,-0.958,0.4398,0.8824,1.37
69.907311,-0.8437,0.4325,1.0244,1.4
69.923675,-0.8234,0.678,1.0048,1.47
69.924343,-0.7616,0.6619,1.0943,1.49
69.939452,-0.2107,0.5221,1.288,1.41
69.939605,-0.2107,0.5221,1.288,1.41
69.950483,0.0434,0.4706,1.3141,1.4
69.961437,0.254,0.4413,1.4768,1.56
69.975879,0.164,0.4684,1.5855,1.66
69.985432,-0.0028,0.4896,1.588,1.66
69.996524,-0.2034,0.4916,1.566,1.65
70.007755,-0.3084,0.4833,1.4817,1.59
70.023092,-0.2918,0.4459,1.3674,1.47
70.02348,-0.2918,0.4459,1.3674,1.47
70.041322,-0.1733,0.4185,1.1649,1.25
70.041672,-0.1733,0.4185,1.1649,1.25
70.050799,-0.1076,0.4251,1.0415,1.13
70.061692,-0.0595,0.4381,0.901,1
70.074355,-0.016,0.4725,0.7307,0.87
70.084215,0.0094,0.4874,0.6574,0.82
70.094906,0.0417,0.4842,0.6232,0.79
70.10695,0.1003,0.4779,0.6262,0.79
70.118645,0.1599,0.4862,0.6509,0.83
